Region,States,10-10-2022,11-10-2022,12-10-2022,13-10-2022,14-10-2022,15-10-2022,16-10-2022
NR,Punjab,176.9,159.1,168.1,172.9,172.1,169.9,162.1
,Haryana,126.9,131.8,138.5,139.3,143.3,146.4,133.8
,Rajasthan,242.6,248.3,247.8,247.4,247.4,248.7,245.0
,Delhi,72.9,76.8,79.4,78.2,79.4,74.6,71.1
,UP,275.4,289.2,308.0,318.0,318.9,316.0,305.2
,Uttarakhand,35.6,37.4,37.9,37.9,37.0,37.1,33.3
,HP,33.1,30.8,33.2,32.7,31.8,31.4,29.2
,J&K,48.2,46.3,46.6,48.7,49.0,48.3,47.1
,Chandigarh,4.4,4.0,3.9,3.8,3.8,3.7,3.4
WR,Chhattisgarh,100.8,97.3,96.7,97.4,98.9,95.6,98.4
,Gujarat,401.6,412.3,410.6,416.1,406.1,408.1,393.2
,MP,196.5,185.4,192.2,194.3,190.5,188.2,187.5
,Maharashtra,465.4,467.5,462.0,460.5,452.5,446.9,441.9
,Goa,12.2,12.4,12.5,12.3,12.3,12.5,11.4
,DNHDDPDCL,27.7,28.3,27.8,28.0,28.1,27.8,26.1
,Essar steel,14.7,13.9,13.9,14.1,13.5,11.3,11.8
SR,Andhra Pradesh,166.4,171.0,176.0,177.4,173.8,169.2,168.0
,Telangana,167.2,172.0,180.7,181.7,176.9,156.1,147.8
,Karnataka,171.3,171.6,173.5,165.7,157.3,157.1,142.7
,Kerala,75.6,77.8,77.9,77.6,77.5,77.9,70.6
,Tamil Nadu,289.3,297.4,304.8,306.4,309.2,293.9,275.1
,Pondy,8.6,9.0,9.2,9.3,9.2,9.3,8.3
ER,Bihar,116.2,106.3,102.5,110.1,113.9,109.4,104.4
,DVC,73.0,71.8,71.6,72.7,73.8,74.2,70.6
,Jharkhand,33.6,31.6,30.0,30.6,32.0,32.4,32.1
,Odisha,125.6,119.8,119.2,122.4,121.1,120.7,125.4
,West Bengal,180.0,182.7,168.4,170.1,174.6,175.0,163.2
,Sikkim,1.5,1.5,1.5,1.7,1.6,1.5,1.1
NER,Arunachal Pradesh,2.0,2.2,2.3,2.2,2.2,2.0,2.2
Assam,33.2,31.9,31.7,33.4,35.4,36.0,34.7,
Manipur,2.7,2.6,2.7,2.6,2.6,2.6,2.6,
Meghalaya,6.0,6.0,6.1,6.2,6.3,5.9,5.9,
Mizoram,1.6,1.8,1.7,1.6,1.6,1.7,1.5,
Nagaland,2.5,2.6,2.6,2.5,2.5,2.3,2.3,
Tripura,5.1,5.2,5.1,5.3,5.4,5.6,5.3,
