Region,States,10-01-2022,11-01-2022,12-01-2022,13-01-2022,14-01-2022,15-01-2022,16-01-2022
NR,Punjab,119.2,122.2,122.7,121.9,124.4,124.6,117.2
,Haryana,111.3,117.8,119.4,119.3,121.0,122.1,111.1
,Rajasthan,219.3,230.6,240.6,244.5,243.7,247.4,247.9
,Delhi,72.4,73.6,73.1,75.3,79.5,66.9,66.4
,UP,292.3,298.6,297.8,304.4,315.6,313.4,310.9
,Uttarakhand,39.6,41.6,41.3,43.6,44.1,42.9,40.9
,HP,32.1,34.6,34.8,35.3,35.7,34.3,32.0
,J&K,58.4,60.2,58.4,62.2,65.9,62.9,62.9
,Chandigarh,3.9,4.0,4.0,4.0,4.2,4.0,3.9
WR,Chhattisgarh,77.7,74.9,76.1,78.9,78.0,76.5,77.6
,Gujarat,342.8,346.0,345.1,348.0,269.8,297.2,327.6
,MP,199.1,205.8,209.6,215.1,219.0,222.1,220.1
,Maharashtra,471.8,478.8,482.0,484.1,477.7,473.0,463.6
,Goa,11.7,11.5,11.3,11.4,11.6,11.3,10.6
,DD,6.9,7.1,7.1,7.2,6.4,6.9,7.2
,DNH,19.0,19.3,19.4,19.5,18.4,18.8,18.9
,Essar steel,16.9,16.5,16.7,15.8,15.1,16.1,16.8
SR,Andhra Pradesh,185.9,188.9,187.3,175.9,166.7,157.7,152.8
,Telangana,205.2,190.7,177.7,172.4,175.1,173.6,168.5
,Karnataka,220.4,223.9,222.6,224.2,227.1,216.6,213.3
,Kerala,76.5,77.5,76.8,75.8,75.0,74.8,69.0
,Tamil Nadu,295.6,306.7,310.9,302.3,260.0,243.5,235.2
,Pondy,7.4,7.8,7.8,7.7,6.6,6.1,6.0
ER,Bihar,82.7,82.2,77.7,78.7,83.7,83.5,83.3
,DVC,67.0,66.4,66.5,67.3,66.4,68.4,67.4
,Jharkhand,28.7,29.2,29.0,29.3,30.7,30.4,30.9
,Odisha,86.7,87.7,88.1,91.3,92.1,91.7,95.6
,West Bengal,114.7,112.7,114.5,114.4,116.1,112.1,105.2
,Sikkim,1.6,1.8,1.8,1.7,1.8,1.6,1.5
NER,Arunachal Pradesh,2.4,2.4,2.4,2.2,2.3,2.4,2.3
Assam,25.2,25.5,23.9,21.9,23.0,22.6,22.7,
Manipur,3.4,3.4,3.2,3.4,3.2,3.5,3.3,
Meghalaya,7.1,7.2,6.9,6.6,7.2,7.2,7.0,
Mizoram,1.9,2.0,1.9,1.8,1.8,2.1,1.9,
Nagaland,2.3,2.3,2.4,2.5,2.2,2.3,2.2,
Tripura,3.6,3.8,3.8,3.6,3.7,2.8,3.5,
