Region,States,10-06-2019,11-06-2019,12-06-2019,13-06-2019,14-06-2019,15-06-2019,16-06-2019
NR,Punjab,203.3,210.1,185.6,228.6,256.0,240.2,237.6
,Haryana,194.8,199.8,176.2,185.3,203.2,201.3,165.9
,Rajasthan,269.8,278.0,265.9,244.4,257.8,257.9,223.1
,Delhi,136.7,139.1,135.2,136.1,134.7,130.7,117.9
,UP,449.6,461.2,403.0,430.6,453.9,450.6,413.3
,Uttarakhand,46.2,48.1,38.4,45.5,53.2,46.9,42.7
,HP,29.3,30.1,29.2,30.2,30.8,31.1,27.8
,J&K,47.7,42.0,41.0,48.3,48.9,46.9,46.8
,Chandigarh,6.3,6.7,6.0,6.2,6.5,6.1,5.7
WR,Chhattisgarh,92.4,91.5,92.2,92.1,92.8,89.6,86.9
,Gujarat,398.0,398.0,368.3,302.6,328.7,342.9,325.4
,MP,221.9,225.2,221.2,210.1,211.2,203.4,191.1
,Maharashtra,459.6,471.4,463.4,457.8,460.8,464.0,455.8
,Goa,11.9,11.9,11.9,10.4,11.5,11.5,11.5
,DD,6.4,5.3,7.1,7.4,7.6,7.6,7.0
,DNH,17.4,16.6,16.5,16.0,16.9,17.4,17.3
,Essar steel,5.1,5.3,5.3,5.1,5.4,6.6,6.4
SR,Andhra Pradesh,181.0,191.0,197.3,198.4,198.7,201.8,197.6
,Telangana,165.1,169.3,169.2,168.5,169.8,168.4,166.4
,Karnataka,187.2,185.6,179.2,178.9,190.3,198.1,192.8
,Kerala,65.8,67.2,64.6,64.5,69.0,71.9,69.0
,Tamil Nadu,327.3,332.0,337.6,338.7,339.2,332.9,330.6
,Pondy,8.7,8.8,9.2,8.9,8.8,9.1,8.5
ER,Bihar,96.9,90.2,87.6,86.7,108.2,106.1,110.7
,DVC,66.9,67.2,64.8,66.8,67.3,66.5,65.8
,Jharkhand,27.3,27.2,24.6,23.1,26.8,27.3,26.4
,Odisha,94.2,105.6,102.9,82.2,92.3,87.1,77.4
,West Bengal,186.0,186.4,184.3,168.4,190.8,180.4,177.0
,Sikkim,1.2,1.2,1.4,1.3,1.3,1.1,0.9
NER,Arunachal Pradesh,2.3,2.3,2.2,2.2,2.2,2.1,2.2
Assam,30.5,31.8,35.1,34.9,31.0,31.8,30.0,
Manipur,2.3,2.6,2.5,2.8,2.7,2.2,2.5,
Meghalaya,6.0,5.8,5.9,5.8,6.1,6.1,5.8,
Mizoram,1.7,1.7,1.6,1.7,1.7,1.8,1.8,
Nagaland,2.3,2.2,2.2,2.1,2.2,2.1,2.3,
Tripura,4.8,5.8,6.2,5.1,5.4,5.0,5.1,
