Region,States,26-06-2023,27-06-2023,28-06-2023,29-06-2023,30-06-2023,01-07-2023,02-07-2023
NR,Punjab,260.7,291.8,297.9,308.6,311.6,309.4,306.7
,Haryana,193.9,213.8,211.1,209.5,221.5,227.3,223.8
,Rajasthan,259.1,260.5,259.1,252.5,249.2,255.1,260.8
,Delhi,114.1,119.6,122.5,115.6,118.2,117.1,116.8
,UP,462.7,470.6,470.4,450.9,396.1,415.4,428.4
,Uttarakhand,44.9,47.5,46.0,46.3,45.8,44.1,41.8
,HP,29.9,31.7,34.6,34.2,36.0,34.9,30.7
,J&K,43.7,51.8,52.8,53.1,52.5,52.4,53.8
,Chandigarh,5.8,6.0,6.2,6.0,6.4,6.2,6.2
,Railways_NR ISTS,4.2,4.1,4.1,4.0,4.0,3.6,3.5
WR,Chhattisgarh,87.1,85.0,86.7,93.6,100.8,105.3,109.7
,Gujarat,374.6,367.8,357.0,346.3,333.6,325.3,323.1
,MP,203.4,201.1,205.7,202.1,201.5,204.5,208.9
,Maharashtra,523.6,512.6,502.6,488.5,487.4,494.1,495.5
,Goa,13.4,13.7,12.4,12.6,13.8,12.4,11.3
,DNHDDPDCL,29.3,28.7,29.5,29.0,29.4,28.4,27.4
,AMNSIL,17.9,17.9,19.6,19.2,19.2,17.7,19.0
,BALCO,12.4,12.5,12.4,12.4,12.4,12.4,12.3
SR,Andhra Pradesh,202.0,216.9,229.1,235.5,233.0,240.0,239.1
,Telangana,182.8,186.3,187.6,188.4,199.1,209.8,205.0
,Karnataka,219.1,234.8,235.8,228.6,218.6,224.9,211.4
,Kerala,77.0,74.4,74.1,71.4,76.2,78.5,71.7
,Tamil Nadu,358.2,366.1,367.5,372.5,374.3,376.9,337.2
,Pondy,10.0,10.4,10.4,10.4,10.5,10.4,9.0
ER,Bihar,129.6,119.9,115.0,104.3,97.7,109.7,109.7
,DVC,73.0,74.5,73.7,74.5,76.1,75.1,74.0
,Jharkhand,32.6,30.7,31.1,31.7,33.6,33.8,34.2
,Odisha,99.8,106.3,110.5,116.1,98.6,123.5,137.9
,West Bengal,190.4,184.1,164.9,176.3,190.7,190.3,190.5
,Sikkim,1.3,1.3,1.3,1.2,1.3,1.2,1.0
,Railways_ER ISTS*,0.1,0.2,0.2,0.2,1.5,0.1,0.2
NER,Arunachal Pradesh,3.0,2.9,2.9,2.9,2.7,2.8,2.6
Assam,42.1,40.5,40.7,40.8,40.5,39.9,37.9,
Manipur,2.5,2.4,2.5,2.5,2.5,2.6,2.5,
Meghalaya,5.6,5.4,5.4,5.5,5.3,5.1,4.9,
Mizoram,1.8,1.7,1.8,1.8,1.8,1.9,1.9,
Nagaland,2.9,2.8,2.8,2.8,2.9,2.7,2.7,
Tripura,5.6,5.2,4.8,4.7,4.6,4.6,5.0,
ALL INDIA TOTAL,4320.0,4403.3,4392.7,4356.3,4311.0,4399.4,4357.9,
*Railways_ER ISTS added as an entity w.e.f 30.04.2023,,,,,,,,
