Region,States,19-12-2016,20-12-2016,21-12-2016,22-12-2016,23-12-2016,24-12-2016,25-12-2016
NR,Punjab,102.0,103.3,104.1,103.1,104.3,102.9,92.2
,Haryana,117.5,117.4,120.5,122.3,118.2,116.1,109.4
,Rajasthan,199.9,209.5,209.3,210.2,207.1,204.1,206.0
,Delhi,58.2,59.6,61.1,58.6,61.6,56.7,55.1
,UP,273.5,276.4,277.3,274.9,269.0,277.3,272.8
,Uttarakhand,32.5,33.3,33.4,34.0,33.5,32.4,28.8
,HP,24.6,25.2,26.8,26.4,26.6,26.2,23.7
,J&K,37.0,35.7,38.5,26.8,35.1,37.0,36.5
,Chandigarh,3.5,3.5,3.6,3.6,3.5,3.4,3.0
WR,Chhattisgarh,65.3,67.7,68.3,67.9,72.4,70.1,70.1
,Gujarat,273.6,274.6,271.6,275.9,280.0,277.9,277.9
,MP,221.2,221.6,222.2,222.0,224.4,217.9,217.9
,Maharashtra,408.1,410.6,412.8,411.6,404.5,402.2,402.2
,Goa,7.7,8.3,8.6,8.6,8.7,8.4,8.4
,DD,4.0,5.6,6.4,6.4,6.4,6.5,6.5
,DNH,15.7,15.8,15.9,15.9,15.1,15.7,15.7
,Essar steel,9.4,8.6,10.0,9.8,10.5,10.2,10.2
SR,Andhra Pradesh,136.2,138.8,142.3,140.6,142.7,141.8,138.6
,Telangana,147.0,148.3,148.6,150.3,150.8,150.0,145.2
,Karnataka,183.9,186.8,191.6,195.4,195.8,194.6,178.6
,Kerala,64.0,64.8,66.5,67.4,67.4,64.9,58.2
,Tamil Nadu,258.7,262.8,280.0,281.8,286.4,282.0,261.7
,Pondy,5.8,6.1,6.3,6.1,6.2,6.2,6.0
ER,Bihar,59.6,60.5,58.6,64.8,64.8,61.1,60.7
,DVC,61.7,59.8,62.0,63.6,62.7,62.5,61.8
,Jharkhand,21.3,22.4,22.7,21.6,24.2,23.6,20.0
,Odisha,64.6,62.4,64.3,63.0,62.7,64.6,68.2
,West Bengal,91.2,99.2,103.1,98.9,99.0,99.8,95.7
,Sikkim,1.7,1.6,1.8,1.5,1.6,1.3,1.6
NER,Arunachal Pradesh,2.3,2.3,2.0,2.0,2.0,1.9,1.8
Assam,21.7,22.3,22.4,22.2,23.1,22.0,21.2,
Manipur,2.5,2.6,2.5,2.5,2.1,2.1,2.1,
Meghalaya,4.6,4.7,4.7,4.8,4.8,5.2,5.8,
Mizoram,1.5,1.5,1.6,1.6,1.6,1.6,1.3,
Nagaland,2.2,2.2,2.2,2.1,1.9,1.8,1.5,
Tripura,3.0,3.2,3.2,2.8,3.2,4.6,4.3,
