Region,States,20-03-2017,21-03-2017,22-03-2017,23-03-2017,24-03-2017,25-03-2017,26-03-2017
NR,Punjab,109.0,111.1,116.9,123.8,126.3,124.8,120.7
,Haryana,113.8,118.3,117.4,123.5,122.8,120.4,113.0
,Rajasthan,169.9,174.5,183.3,182.1,186.5,185.2,184.1
,Delhi,61.2,62.2,65.8,68.7,72.9,66.9,64.9
,UP,272.2,283.0,281.0,281.9,310.4,305.3,295.5
,Uttarakhand,32.2,31.4,34.1,34.2,35.2,34.8,32.5
,HP,26.7,24.9,24.7,23.9,24.8,24.2,23.0
,J&K,42.0,41.9,41.9,42.1,41.3,41.5,39.8
,Chandigarh,3.2,3.3,3.4,3.5,3.6,3.5,3.1
WR,Chhattisgarh,83.1,85.5,86.0,88.6,88.9,89.4,89.3
,Gujarat,307.9,308.7,309.4,310.7,317.8,317.5,307.3
,MP,161.3,167.4,169.5,172.4,173.3,175.3,173.1
,Maharashtra,455.7,466.3,471.6,473.3,473.8,475.7,471.0
,Goa,9.7,8.3,10.1,10.4,9.9,10.0,10.1
,DD,7.1,7.2,7.3,7.3,7.3,7.3,6.9
,DNH,16.9,16.9,16.8,16.9,16.8,17.0,16.8
,Essar steel,7.4,9.6,10.2,9.8,10.2,9.2,9.3
SR,Andhra Pradesh,163.8,166.7,166.1,166.1,168.8,167.3,163.8
,Telangana,177.0,180.0,181.4,182.2,183.8,184.0,178.3
,Karnataka,218.8,221.0,219.5,223.7,224.6,224.9,213.5
,Kerala,71.2,71.0,71.9,73.6,74.1,74.0,68.1
,Tamil Nadu,310.1,313.7,316.2,316.5,316.0,316.6,297.4
,Pondy,6.9,7.4,7.3,7.3,7.3,7.1,6.7
ER,Bihar,57.3,58.4,62.8,63.0,64.9,59.7,65.1
,DVC,77.3,61.1,61.3,75.3,63.4,65.9,65.9
,Jharkhand,21.6,23.2,23.5,23.1,22.2,23.9,23.8
,Odisha,74.8,79.3,77.8,78.7,80.4,77.6,80.6
,West Bengal,110.7,120.2,124.4,136.8,147.4,146.8,133.4
,Sikkim,1.6,1.6,1.6,1.4,1.6,1.4,1.3
NER,Arunachal Pradesh,1.9,2.0,2.0,2.1,2.2,2.0,2.1
Assam,20.3,22.3,21.8,22.7,23.1,20.1,20.1,
Manipur,2.1,2.1,2.1,2.2,2.2,2.1,2.3,
Meghalaya,5.4,6.0,6.0,4.8,4.5,4.7,4.7,
Mizoram,1.5,1.5,1.4,1.5,1.5,1.3,1.3,
Nagaland,1.9,1.8,1.8,2.0,2.1,2.0,1.9,
Tripura,2.4,2.6,3.3,3.3,3.3,3.2,3.4,
