Region,States,18-10-2021,19-10-2021,20-10-2021,21-10-2021,22-10-2021,23-10-2021,24-10-2021
NR,Punjab,145.4,147.8,149.0,144.9,140.4,132.8,97.2
,Haryana,124.7,133.6,142.7,141.9,141.5,138.9,116.7
,Rajasthan,216.1,222.4,223.2,223.6,227.2,229.4,209.9
,Delhi,75.4,72.5,75.0,72.7,74.2,73.3,68.5
,UP,283.8,279.9,298.4,298.1,288.7,287.9,276.6
,Uttarakhand,33.5,31.3,34.4,35.9,36.7,35.7,30.7
,HP,30.2,31.2,31.4,31.8,32.6,32.5,27.6
,J&K,47.5,48.8,47.4,47.3,47.0,33.1,45.4
,Chandigarh,3.7,3.5,3.5,3.6,3.6,3.4,2.9
WR,Chhattisgarh,94.8,93.4,93.0,91.7,90.4,88.6,89.3
,Gujarat,368.6,363.7,360.1,360.3,406.9,379.1,367.7
,MP,190.5,191.4,195.7,194.5,196.4,199.6,200.1
,Maharashtra,464.2,467.9,475.1,477.1,475.5,476.0,468.8
,Goa,13.7,13.6,14.2,14.3,14.2,13.8,12.5
,DD,7.6,7.8,8.0,7.8,7.8,7.8,7.6
,DNH,19.8,19.9,19.8,19.9,19.8,19.9,19.5
,Essar steel,17.3,15.1,16.3,18.1,17.5,17.8,18.2
SR,Andhra Pradesh,191.8,202.0,201.6,198.6,199.3,197.8,182.6
,Telangana,176.9,187.2,191.8,195.6,197.5,197.8,190.1
,Karnataka,171.9,180.2,188.7,185.9,183.9,182.8,163.4
,Kerala,70.5,72.3,73.0,73.1,74.8,72.7,66.7
,Tamil Nadu,296.8,317.1,313.9,304.1,313.7,308.5,273.7
,Pondy,8.4,8.8,8.7,8.1,8.9,8.6,7.7
ER,Bihar,95.4,82.9,84.7,90.3,90.5,89.5,92.7
,DVC,63.4,66.0,67.4,66.9,66.4,66.9,66.6
,Jharkhand,25.2,25.7,26.8,25.9,26.2,25.7,25.7
,Odisha,112.6,110.5,110.1,117.1,115.1,113.8,112.8
,West Bengal,129.5,130.3,134.8,138.5,139.9,137.2,135.2
,Sikkim,1.4,1.0,1.0,1.3,1.4,1.4,1.3
NER,Arunachal Pradesh,2.4,2.4,2.3,2.2,2.2,2.2,2.3
Assam,36.9,33.9,31.5,31.8,30.8,31.0,29.8,
Manipur,2.5,2.6,2.5,2.5,2.5,2.5,2.5,
Meghalaya,5.9,6.0,6.0,6.1,6.1,6.0,5.6,
Mizoram,1.5,1.6,1.6,1.6,1.6,1.5,1.5,
Nagaland,2.3,2.2,2.4,2.5,2.3,2.3,2.4,
Tripura,4.6,4.6,4.4,4.6,4.4,4.6,4.5,
