Region,States,07-11-2016,08-11-2016,09-11-2016,10-11-2016,11-11-2016,12-11-2016,13-11-2016
NR,Punjab,98.0,98.9,98.9,96.4,97.1,91.9,84.9
,Haryana,105.4,109.2,109.7,108.7,110.7,107.6,100.3
,Rajasthan,205.3,207.9,206.7,206.1,208.5,200.9,203.2
,Delhi,60.4,61.1,59.8,59.3,56.9,54.4,51.7
,UP,266.4,268.7,265.0,266.3,270.8,260.3,253.9
,Uttarakhand,32.9,34.1,34.0,33.7,33.2,32.0,30.3
,HP,24.4,25.0,24.6,24.1,24.4,24.5,22.3
,J&K,36.5,36.5,36.7,36.7,36.7,41.9,41.9
,Chandigarh,3.3,3.3,3.3,3.3,3.3,3.2,2.9
WR,Chhattisgarh,68.3,68.2,66.6,66.4,66.6,65.2,61.2
,Gujarat,262.0,266.7,266.4,272.0,274.2,271.5,262.1
,MP,210.1,213.0,215.3,215.4,215.7,216.0,213.9
,Maharashtra,426.6,435.2,434.7,430.6,421.1,416.3,407.2
,Goa,8.3,8.6,8.4,8.6,9.3,8.4,7.7
,DD,6.5,6.8,6.8,6.6,6.7,6.5,6.0
,DNH,17.1,17.1,14.7,16.3,16.5,16.4,16.4
,Essar steel,6.8,7.4,6.6,8.6,9.2,9.2,8.8
SR,Andhra Pradesh,149.8,163.0,158.5,159.3,157.2,158.7,154.9
,Telangana,146.0,147.6,147.1,144.7,142.7,138.6,134.0
,Karnataka,204.7,205.4,206.1,206.0,206.1,199.5,194.5
,Kerala,62.8,64.0,63.6,64.3,64.9,65.2,60.4
,Tamil Nadu,286.0,294.6,292.4,292.8,296.9,296.6,271.6
,Pondy,6.6,6.8,6.6,6.6,6.6,6.6,6.0
ER,Bihar,62.2,61.9,64.2,63.6,63.2,63.8,62.8
,DVC,59.5,56.8,62.5,58.0,59.0,61.9,57.1
,Jharkhand,20.5,20.2,20.0,21.2,24.8,22.8,21.5
,Odisha,65.6,69.6,64.6,66.6,70.9,67.2,67.9
,West Bengal,105.8,106.6,105.8,107.5,110.2,106.6,102.4
,Sikkim,1.1,1.6,1.2,1.2,1.5,1.5,1.3
NER,Arunachal Pradesh,2.0,2.0,2.0,1.9,1.7,2.1,1.8
Assam,22.9,23.2,24.1,24.5,25.3,23.7,23.1,
Manipur,1.8,2.0,2.0,1.9,1.8,2.2,2.0,
Meghalaya,4.9,4.7,4.6,4.2,4.2,4.2,4.1,
Mizoram,1.3,1.3,1.3,1.3,1.3,1.3,1.3,
Nagaland,1.4,1.5,1.8,1.7,1.5,1.9,1.7,
Tripura,4.1,4.3,3.5,3.3,4.0,3.3,3.2,
