Region,States,23-10-2023,24-10-2023,25-10-2023,26-10-2023,27-10-2023,28-10-2023,29-10-2023
NR,Punjab,142.5,122.5,134.4,143.6,142.1,145.5,132.0
,Haryana,150.9,136.0,149.0,156.4,155.0,152.4,139.1
,Rajasthan,285.5,281.6,291.2,295.7,298.1,299.3,300.0
,Delhi,76.9,69.9,77.6,79.2,79.4,73.9,73.6
,UP,342.2,348.7,339.4,346.1,345.0,338.6,331.5
,Uttarakhand,37.9,33.8,36.7,38.4,39.3,39.2,36.4
,HP,32.6,28.6,32.2,33.3,33.6,33.3,31.2
,J&K,50.4,51.0,49.1,51.0,52.0,51.6,51.0
,Chandigarh,3.5,3.1,3.5,3.6,3.5,3.5,3.2
,Railways_NR ISTS,3.4,3.6,3.4,3.5,3.6,3.6,3.4
WR,Chhattisgarh,108.3,103.9,104.2,103.5,104.1,101.5,100.9
,Gujarat,426.4,408.3,419.3,439.6,434.2,430.9,421.3
,MP,298.9,295.7,296.5,303.8,306.8,308.0,306.3
,Maharashtra,607.6,551.8,589.0,607.7,598.8,591.1,580.2
,Goa,13.9,12.0,14.4,14.3,14.4,13.8,13.3
,DNHDDPDCL,28.3,23.0,26.4,29.1,29.3,29.3,28.2
,AMNSIL,18.1,18.1,18.3,18.6,19.7,19.8,17.5
,BALCO,12.5,12.4,12.4,12.5,12.5,12.4,12.5
SR,Andhra Pradesh,229.8,228.6,236.3,241.9,245.1,241.0,235.7
,Telangana,264.5,260.1,253.0,251.3,246.7,243.8,238.0
,Karnataka,253.4,248.2,270.9,282.3,286.9,283.4,271.0
,Kerala,75.4,78.1,81.9,83.1,83.5,82.7,74.5
,Tamil Nadu,300.4,326.5,354.9,363.7,367.9,365.5,323.7
,Pondy,8.3,9.4,10.2,10.2,10.3,10.3,9.5
ER,Bihar,100.4,99.8,98.2,101.0,100.0,100.2,99.1
,DVC,66.8,64.9,69.7,71.2,70.6,71.4,71.7
,Jharkhand,29.8,28.5,29.9,31.8,30.7,31.3,31.2
,Odisha,102.1,107.3,109.3,113.7,104.3,102.4,97.5
,West Bengal,143.6,140.2,152.5,165.4,166.7,160.1,148.6
,Sikkim,0.8,0.7,0.8,1.0,1.1,1.1,1.0
,Railways_ER ISTS*,0.2,0.2,0.2,0.2,0.2,0.2,0.2
NER,Arunachal Pradesh,2.3,2.4,2.5,2.5,2.4,2.5,2.7
Assam,28.1,25.4,28.8,32.3,33.6,34.1,30.5,
Manipur,2.5,2.6,2.6,2.5,2.5,2.6,2.6,
Meghalaya,5.9,5.9,6.0,5.9,5.9,5.9,5.7,
Mizoram,1.8,1.8,1.8,1.8,1.8,1.9,1.8,
Nagaland,2.4,2.4,2.3,2.4,2.4,2.5,2.5,
Tripura,5.3,4.9,4.6,4.8,5.0,4.8,4.5,
ALL INDIA TOTAL,4263.5,4141.8,4313.2,4448.6,4439.0,4395.1,4233.5,
*Railways_ER ISTS added as an entity w.e.f 30.04.2023,,,,,,,,
