Region,States,15-10-2018,16-10-2018,17-10-2018,18-10-2018,19-10-2018,20-10-2018,21-10-2018
NR,Punjab,143.4,137.2,140.6,137.2,123.7,127.9,128.4
,Haryana,140.3,145.9,146.0,146.3,132.2,134.1,130.1
,Rajasthan,217.4,220.6,221.4,219.6,211.9,215.9,215.4
,Delhi,75.1,79.6,80.9,80.4,69.6,71.4,66.4
,UP,294.9,295.3,317.8,333.4,314.3,304.9,299.7
,Uttarakhand,35.0,35.9,36.0,35.6,31.9,34.0,33.7
,HP,26.6,27.2,27.4,27.0,22.8,25.3,24.7
,J&K,38.8,38.6,38.9,40.2,39.3,40.1,38.0
,Chandigarh,3.4,3.4,3.4,3.4,3.0,3.2,2.9
WR,Chhattisgarh,101.1,100.9,100.7,101.5,98.6,97.8,99.0
,Gujarat,383.8,384.0,370.5,358.3,365.7,374.7,363.1
,MP,245.2,249.1,253.3,252.1,248.5,251.5,251.6
,Maharashtra,515.2,516.3,511.7,463.4,484.0,506.3,498.2
,Goa,11.1,11.1,11.1,9.7,10.4,10.6,9.3
,DD,7.2,7.2,7.1,6.1,5.7,6.9,7.5
,DNH,17.4,17.6,17.6,15.8,15.4,17.0,17.4
,Essar steel,7.3,6.6,6.8,8.0,7.8,8.4,7.9
SR,Andhra Pradesh,194.3,191.2,183.2,172.6,170.2,175.1,181.1
,Telangana,219.5,218.8,207.6,192.0,197.6,219.1,217.4
,Karnataka,203.5,194.3,169.2,151.5,149.6,157.8,164.5
,Kerala,69.5,67.2,67.6,63.1,66.5,67.2,62.3
,Tamil Nadu,294.1,299.0,286.8,254.1,268.9,273.1,262.4
,Pondy,7.3,7.3,7.2,6.1,6.8,6.7,6.2
ER,Bihar,81.4,81.3,82.2,82.2,78.3,77.5,80.8
,DVC,58.7,62.5,63.1,61.4,56.0,61.3,60.2
,Jharkhand,24.5,24.3,24.6,24.5,21.8,22.8,24.2
,Odisha,107.0,96.5,99.9,99.8,99.9,107.1,104.2
,West Bengal,142.5,136.1,125.6,116.1,127.0,128.9,134.2
,Sikkim,1.1,1.2,1.1,1.0,0.8,0.9,0.9
NER,Arunachal Pradesh,2.3,2.2,2.3,2.2,2.1,2.0,2.1
Assam,25.3,25.7,24.0,22.5,19.2,22.3,24.6,
Manipur,2.4,2.2,2.3,2.2,2.2,2.6,2.3,
Meghalaya,5.3,5.0,5.0,4.9,4.9,5.2,5.2,
Mizoram,1.7,1.8,1.9,1.8,1.8,1.8,1.8,
Nagaland,2.3,2.4,2.5,2.6,2.1,2.3,2.2,
Tripura,4.5,4.2,4.1,5.0,3.9,3.9,5.0,
