Region,States,26-03-2018,27-03-2018,28-03-2018,29-03-2018,30-03-2018,31-03-2018,01-04-2018
NR,Punjab,122.6,127.0,127.9,126.0,127.9,117.0,119.3
,Haryana,120.1,120.0,122.8,121.1,119.2,115.8,155.9
,Rajasthan,180.0,179.3,180.6,177.1,173.8,174.9,183.0
,Delhi,70.5,73.4,75.0,74.5,75.5,73.7,79.0
,UP,296.9,293.1,305.7,300.6,285.1,262.3,305.4
,Uttarakhand,34.6,35.3,36.2,35.9,35.4,36.2,34.9
,HP,25.4,25.6,25.3,26.5,26.7,26.0,23.8
,J&K,41.6,43.2,38.2,42.0,39.5,40.1,44.4
,Chandigarh,3.3,3.4,3.5,3.3,3.4,3.4,3.7
WR,Chhattisgarh,88.3,87.9,86.9,89.6,88.0,87.3,74.7
,Gujarat,334.9,339.3,340.2,342.8,345.0,337.7,320.3
,MP,175.3,177.8,179.2,177.7,175.2,177.3,174.1
,Maharashtra,476.3,491.1,488.5,483.1,477.5,480.1,454.3
,Goa,10.2,10.5,10.5,10.5,10.5,10.5,9.6
,DD,7.1,7.4,7.5,7.4,7.3,6.9,6.0
,DNH,17.7,18.1,17.6,18.0,17.3,17.4,16.6
,Essar steel,11.0,11.2,11.0,10.7,11.1,12.8,10.7
SR,Andhra Pradesh,183.4,181.3,185.2,185.8,181.7,175.5,170.2
,Telangana,221.7,220.5,221.3,222.5,224.0,219.1,192.1
,Karnataka,234.6,240.1,241.2,238.8,228.9,219.2,208.7
,Kerala,77.6,79.7,80.0,79.3,73.2,76.3,66.9
,Tamil Nadu,326.9,336.9,344.1,346.4,341.1,331.8,311.2
,Pondy,7.5,7.8,7.7,7.7,7.8,7.9,7.2
ER,Bihar,80.7,82.4,82.6,82.9,70.5,61.3,74.4
,DVC,68.2,69.3,70.1,69.7,69.5,69.0,60.9
,Jharkhand,24.0,24.6,23.9,24.2,23.2,23.3,19.5
,Odisha,83.6,82.4,82.3,90.5,87.7,76.4,64.9
,West Bengal,159.1,158.1,163.0,162.4,157.6,143.2,115.5
,Sikkim,1.1,1.2,1.3,1.4,1.6,1.6,1.6
NER,Arunachal Pradesh,2.3,2.2,2.1,1.6,1.8,2.2,2.1
Assam,21.6,20.0,21.3,19.8,18.4,20.2,20.8,
Manipur,2.4,2.0,2.3,2.4,1.5,1.8,2.1,
Meghalaya,5.0,4.9,4.9,4.7,4.5,4.7,4.2,
Mizoram,1.4,1.4,1.5,1.6,1.2,1.5,1.6,
Nagaland,2.0,2.0,2.1,2.0,2.0,1.9,1.9,
Tripura,3.3,3.7,4.0,4.1,2.3,2.5,2.1,
