Region,States,04-02-2019,05-02-2019,06-02-2019,07-02-2019,08-02-2019,09-02-2019,10-02-2019
NR,Punjab,102.8,105.2,105.8,92.4,100.2,104.3,97.3
,Haryana,123.4,126.5,125.3,129.7,115.0,120.0,111.6
,Rajasthan,229.6,239.7,234.3,226.4,234.3,229.4,227.8
,Delhi,69.1,69.4,69.1,68.7,70.0,65.8,63.1
,UP,268.0,274.7,259.3,221.2,231.0,248.0,252.2
,Uttarakhand,38.1,38.7,39.8,37.1,33.6,39.2,36.4
,HP,29.0,30.4,29.7,26.2,26.2,28.6,27.6
,J&K,49.6,50.8,51.0,29.2,35.9,42.8,46.4
,Chandigarh,3.7,3.7,3.6,3.6,3.7,3.4,3.2
WR,Chhattisgarh,81.3,82.3,81.0,83.4,83.0,80.7,82.0
,Gujarat,326.3,332.1,327.1,320.1,320.1,314.9,301.0
,MP,237.7,239.3,236.5,213.7,226.3,230.6,231.0
,Maharashtra,408.3,421.6,424.1,414.1,400.0,389.6,381.5
,Goa,10.8,11.7,12.3,12.3,12.3,12.3,12.3
,DD,7.0,7.4,7.4,7.3,7.2,7.1,6.7
,DNH,18.2,18.4,18.3,18.5,18.3,18.1,18.0
,Essar steel,10.6,10.7,10.7,11.1,12.4,8.8,10.8
SR,Andhra Pradesh,164.0,166.7,165.9,169.2,172.9,172.6,167.2
,Telangana,174.0,180.0,183.6,187.4,188.7,185.4,182.5
,Karnataka,213.1,218.6,223.4,223.3,229.9,215.2,205.1
,Kerala,71.1,73.6,74.5,74.9,74.8,73.4,66.6
,Tamil Nadu,296.5,303.4,310.3,311.4,318.9,313.6,291.0
,Pondy,7.0,7.2,7.3,7.4,7.6,7.4,6.7
ER,Bihar,73.5,74.3,75.0,73.4,55.7,55.0,70.3
,DVC,64.2,65.1,64.6,64.5,61.0,62.2,65.3
,Jharkhand,22.8,23.6,23.7,23.6,20.8,20.0,22.1
,Odisha,74.2,72.9,74.8,73.6,74.9,72.4,72.1
,West Bengal,123.7,129.7,132.3,129.6,131.0,124.0,111.6
,Sikkim,1.4,1.4,1.5,1.4,1.3,1.3,1.1
NER,Arunachal Pradesh,2.2,2.3,2.2,2.2,2.3,2.1,2.0
Assam,23.6,23.4,23.7,23.9,23.6,23.2,22.1,
Manipur,2.9,2.8,2.9,2.9,2.5,2.8,2.8,
Meghalaya,6.2,6.3,6.2,6.2,6.4,6.1,6.2,
Mizoram,2.1,1.9,1.8,2.0,1.8,1.8,1.7,
Nagaland,2.1,2.2,2.2,2.1,2.2,2.1,2.1,
Tripura,3.6,3.7,3.9,3.8,3.7,3.8,3.8,
