Region,States,03-06-2019,04-06-2019,05-06-2019,06-06-2019,07-06-2019,08-06-2019,09-06-2019
NR,Punjab,181.3,162.6,186.4,198.8,186.0,190.3,188.4
,Haryana,189.3,184.2,189.4,185.1,183.5,187.4,179.9
,Rajasthan,261.8,268.1,271.3,270.4,275.2,271.0,264.9
,Delhi,135.5,131.8,131.2,134.4,129.2,129.0,123.8
,UP,412.6,444.2,471.8,431.1,381.6,433.9,443.4
,Uttarakhand,45.8,46.6,47.5,42.1,41.9,46.1,42.7
,HP,30.3,28.1,30.4,29.0,30.6,30.1,26.8
,J&K,42.6,42.4,47.6,47.5,47.9,47.5,46.0
,Chandigarh,6.5,5.2,5.9,5.7,5.7,5.7,6.1
WR,Chhattisgarh,85.5,90.6,92.1,89.6,85.1,85.6,90.0
,Gujarat,390.7,394.8,387.9,395.0,400.8,398.1,387.1
,MP,216.9,223.0,227.5,227.6,223.5,219.8,219.9
,Maharashtra,500.4,495.4,492.8,494.2,485.7,472.7,461.6
,Goa,12.3,12.3,12.0,11.9,11.9,11.9,11.9
,DD,7.1,7.5,7.5,7.5,7.7,7.6,7.4
,DNH,17.6,17.6,17.5,17.6,17.5,17.4,17.1
,Essar steel,5.5,5.8,5.5,5.4,6.2,5.4,5.5
SR,Andhra Pradesh,174.6,183.4,193.4,184.1,187.5,187.2,189.7
,Telangana,154.4,154.8,168.2,160.9,159.9,144.0,156.0
,Karnataka,175.5,197.4,199.3,175.5,179.1,180.8,173.7
,Kerala,79.6,82.5,75.9,77.8,79.1,78.7,65.8
,Tamil Nadu,328.4,343.5,324.2,331.6,339.9,337.3,312.0
,Pondy,9.0,9.1,8.8,9.0,9.2,9.2,8.2
ER,Bihar,93.8,104.1,109.2,104.2,104.5,107.1,105.8
,DVC,64.0,66.5,67.4,67.6,64.8,64.1,66.6
,Jharkhand,19.6,24.8,26.7,27.5,25.8,26.8,27.0
,Odisha,80.5,88.1,89.1,81.3,89.4,88.0,91.6
,West Bengal,152.9,167.4,155.0,155.6,160.6,166.4,174.5
,Sikkim,1.2,1.1,1.1,1.2,1.2,1.2,1.0
NER,Arunachal Pradesh,2.2,2.2,2.1,2.1,2.0,2.0,2.2
Assam,28.3,26.6,29.9,31.2,30.3,31.1,29.3,
Manipur,2.4,2.5,2.8,2.7,2.4,2.3,2.2,
Meghalaya,5.9,5.8,6.0,6.0,5.8,5.9,6.0,
Mizoram,1.8,1.9,1.7,1.7,1.8,1.7,1.6,
Nagaland,2.1,2.1,2.1,2.2,2.1,2.1,2.3,
Tripura,4.0,4.5,5.3,5.1,5.0,4.9,4.6,
