Region,States,03-10-2022,04-10-2022,05-10-2022,06-10-2022,07-10-2022,08-10-2022,09-10-2022
NR,Punjab,187.9,212.9,237.6,241.9,231.3,205.3,190.0
,Haryana,171.3,179.8,165.2,171.1,164.3,140.3,117.9
,Rajasthan,279.4,283.6,277.0,278.2,270.1,243.0,232.8
,Delhi,100.9,104.8,96.2,97.2,91.5,78.7,68.4
,UP,429.0,417.5,356.0,322.6,309.7,300.9,283.3
,Uttarakhand,41.8,43.3,38.0,38.5,39.2,37.2,33.0
,HP,32.0,33.1,29.5,32.4,34.5,34.5,32.0
,J&K,51.1,52.1,52.1,50.6,52.5,51.0,52.5
,Chandigarh,5.0,5.1,4.6,4.9,4.8,4.5,4.0
WR,Chhattisgarh,102.9,102.0,98.3,99.8,99.1,99.4,101.5
,Gujarat,413.4,416.8,393.5,418.4,410.0,402.4,383.7
,MP,239.2,231.2,216.5,206.4,187.8,191.2,197.2
,Maharashtra,490.3,502.1,456.7,473.5,451.1,449.7,447.4
,Goa,12.0,12.2,11.4,12.0,11.9,11.7,11.5
,DNHDDPDCL,26.5,27.2,22.0,25.3,27.7,28.0,27.2
,Essar steel,14.4,13.9,14.0,13.4,13.2,13.5,14.1
SR,Andhra Pradesh,183.2,186.3,177.1,166.4,170.3,171.6,168.8
,Telangana,213.0,214.6,199.1,159.3,161.8,168.1,170.8
,Karnataka,163.6,160.2,154.4,163.1,171.0,175.1,170.5
,Kerala,74.7,73.7,75.0,76.6,75.7,74.6,69.3
,Tamil Nadu,309.4,292.1,303.4,316.6,329.3,322.3,281.7
,Pondy,9.0,8.2,8.9,9.0,9.2,9.3,8.2
ER,Bihar,125.5,98.1,100.1,111.6,115.4,118.0,122.3
,DVC,68.8,66.8,64.5,66.9,69.9,71.2,71.5
,Jharkhand,31.9,30.2,27.6,30.6,31.6,32.4,32.8
,Odisha,137.4,132.2,131.2,135.8,133.3,131.8,131.7
,West Bengal,147.5,138.9,138.3,149.6,161.2,173.3,168.7
,Sikkim,1.1,1.0,0.9,1.2,1.3,1.3,1.2
NER,Arunachal Pradesh,2.3,2.2,2.3,1.8,2.2,2.1,2.1
,Assam,33.9,33.3,28.9,34.4,37.4,34.7,31.8,
,Manipur,2.5,2.5,2.5,2.6,2.7,2.6,2.6,
,Meghalaya,5.7,5.7,5.7,6.1,6.2,6.0,5.7,
,Mizoram,1.6,1.6,1.8,1.5,1.6,1.5,1.5,
,Nagaland,2.6,2.6,2.6,2.5,2.4,2.5,2.5,
,Tripura,4.6,4.8,4.6,5.3,5.0,5.1,5.4,
