Region,States,05-03-2018,06-03-2018,07-03-2018,08-03-2018,09-03-2018,10-03-2018,11-03-2018
NR,Punjab,119.1,125.5,125.9,127.6,126.3,133.0,130.9
,Haryana,122.3,126.5,129.2,123.4,128.4,128.5,130.0
,Rajasthan,186.8,194.1,205.4,209.8,208.4,204.1,198.3
,Delhi,60.7,61.9,62.8,64.1,65.2,61.2,59.9
,UP,270.4,274.8,282.6,276.2,272.2,269.3,289.7
,Uttarakhand,33.0,34.0,34.6,33.9,35.1,33.9,32.4
,HP,25.7,25.4,25.7,25.9,26.5,26.5,24.8
,J&K,41.6,43.6,43.9,45.0,44.1,42.3,42.3
,Chandigarh,3.0,3.1,3.1,3.0,3.1,3.0,2.8
WR,Chhattisgarh,78.2,80.3,81.9,81.8,83.0,81.2,81.4
,Gujarat,313.4,317.3,317.3,322.2,322.9,321.5,308.6
,MP,187.1,188.8,188.1,180.9,183.8,186.7,184.1
,Maharashtra,450.5,461.9,458.6,462.7,453.3,458.4,440.1
,Goa,10.1,10.1,10.1,10.2,9.9,10.0,9.1
,DD,7.3,7.4,7.6,7.6,7.4,7.5,7.1
,DNH,17.3,17.7,17.8,17.8,17.7,17.6,17.5
,Essar steel,9.6,9.7,9.8,8.5,9.1,9.9,10.7
SR,Andhra Pradesh,176.0,178.1,173.8,180.8,179.0,179.6,171.7
,Telangana,212.1,217.9,218.9,217.4,220.2,216.2,211.4
,Karnataka,224.1,229.6,227.3,226.9,236.0,234.8,219.1
,Kerala,74.9,76.9,77.4,77.5,77.7,77.1,69.6
,Tamil Nadu,310.7,318.9,320.0,322.4,317.0,307.3,288.9
,Pondy,7.1,7.2,7.2,7.2,7.4,6.7,6.7
ER,Bihar,72.9,68.1,70.4,72.2,73.4,71.5,73.3
,DVC,66.0,67.7,65.2,66.9,66.3,66.7,68.3
,Jharkhand,23.4,23.5,24.1,23.5,23.1,21.8,20.6
,Odisha,81.5,80.2,77.7,77.9,77.3,77.0,76.6
,West Bengal,136.3,136.9,137.1,146.7,144.6,143.7,137.3
,Sikkim,1.5,1.6,1.6,1.6,1.3,1.7,1.1
NER,Arunachal Pradesh,2.2,1.3,2.0,1.8,2.0,2.0,2.0
Assam,22.4,19.1,22.7,22.2,22.4,22.0,19.6,
Manipur,2.3,2.0,2.3,2.3,2.3,2.4,2.2,
Meghalaya,5.5,5.0,5.1,5.1,5.1,5.1,5.0,
Mizoram,1.3,1.4,1.4,1.5,1.4,1.5,1.5,
Nagaland,1.9,2.0,1.9,2.2,2.1,2.1,2.4,
Tripura,3.8,3.5,3.6,4.4,3.9,3.7,3.8,
