Region,States,02-10-2017,03-10-2017,04-10-2017,05-10-2017,06-10-2017,07-10-2017,08-10-2017
NR,Punjab,172.4,157.4,167.0,172.5,169.7,174.2,164.6
,Haryana,139.4,148.0,150.9,158.2,158.9,154.3,148.4
,Rajasthan,199.3,196.4,199.6,204.8,202.4,202.4,200.9
,Delhi,79.7,94.3,98.1,98.6,97.7,92.5,89.5
,UP,346.4,353.0,343.2,352.8,351.8,358.3,359.0
,Uttarakhand,32.0,36.8,38.2,39.0,39.7,39.4,34.8
,HP,20.9,24.0,25.3,25.6,24.1,25.4,23.2
,J&K,42.1,40.2,41.2,41.2,40.5,41.1,41.9
,Chandigarh,4.1,4.8,4.8,4.6,4.8,4.5,4.0
WR,Chhattisgarh,83.6,82.1,84.2,84.6,83.6,79.9,80.3
,Gujarat,340.7,356.5,355.9,366.4,367.1,367.1,360.1
,MP,178.7,185.4,188.5,191.4,194.3,194.5,192.1
,Maharashtra,414.8,428.0,427.9,420.0,415.1,410.0,382.1
,Goa,7.6,9.6,9.0,9.0,9.0,9.9,9.4
,DD,6.3,7.1,7.6,7.6,7.7,7.5,7.1
,DNH,16.2,17.0,17.5,17.8,17.6,16.3,16.8
,Essar steel,6.1,6.5,6.0,5.9,5.6,4.7,4.5
SR,Andhra Pradesh,133.2,141.6,143.0,137.2,140.5,144.4,141.2
,Telangana,148.4,144.1,158.3,158.4,154.3,150.8,145.6
,Karnataka,114.9,132.7,141.0,141.4,141.7,137.7,127.5
,Kerala,60.6,65.2,67.3,68.9,67.1,67.1,61.2
,Tamil Nadu,246.6,277.4,286.4,278.1,279.8,284.4,265.2
,Pondy,6.4,7.2,6.6,6.8,7.0,7.2,6.8
ER,Bihar,73.4,82.5,84.5,89.9,92.3,89.7,87.9
,DVC,55.1,58.0,60.2,61.3,63.7,62.3,63.1
,Jharkhand,20.2,22.1,23.8,23.4,22.7,21.6,23.2
,Odisha,77.7,79.8,81.8,80.0,79.8,88.3,88.9
,West Bengal,119.0,131.8,140.2,143.7,151.7,152.3,136.5
,Sikkim,0.8,1.0,1.2,1.2,1.2,1.3,1.0
NER,Arunachal Pradesh,2.3,2.4,2.1,2.4,2.4,2.5,2.3
Assam,26.3,27.9,29.0,31.1,31.7,31.6,30.6,
Manipur,2.0,1.9,2.0,2.1,2.0,2.1,2.0,
Meghalaya,5.6,5.3,6.3,5.1,5.3,4.6,4.6,
Mizoram,1.2,1.3,1.3,1.3,1.3,1.3,1.2,
Nagaland,1.9,2.0,1.9,1.8,2.0,1.9,1.9,
Tripura,4.1,4.3,4.9,4.2,5.4,4.4,4.5,
