Region,States,17-12-2018,18-12-2018,19-12-2018,20-12-2018,21-12-2018,22-12-2018,23-12-2018
NR,Punjab,118.9,120.4,119.3,121.6,118.3,119.8,112.0
,Haryana,119.9,124.6,129.2,127.6,128.9,127.6,119.1
,Rajasthan,233.8,224.3,235.3,235.4,237.2,237.2,229.1
,Delhi,64.8,65.0,67.3,67.0,69.0,65.5,63.3
,UP,272.7,276.7,276.2,278.0,277.5,280.5,280.1
,Uttarakhand,37.7,38.3,37.0,38.0,38.2,38.9,35.8
,HP,28.1,27.9,28.5,28.8,28.8,29.8,27.9
,J&K,44.5,56.5,48.7,49.4,49.3,45.5,47.4
,Chandigarh,3.5,3.5,3.5,3.6,3.6,3.5,3.2
WR,Chhattisgarh,59.8,60.0,69.0,71.3,72.2,70.6,72.8
,Gujarat,318.2,319.0,317.6,324.0,327.2,326.5,316.0
,MP,249.2,250.2,252.4,252.6,254.8,256.1,254.6
,Maharashtra,408.0,412.5,407.6,411.7,413.4,412.5,390.7
,Goa,8.7,9.1,9.1,9.1,9.7,10.3,9.9
,DD,7.0,7.2,4.9,6.1,6.2,7.2,6.8
,DNH,17.0,17.4,17.5,17.5,17.6,16.4,17.4
,Essar steel,10.9,9.9,10.0,10.1,10.3,10.7,12.0
SR,Andhra Pradesh,135.4,149.1,152.2,153.8,161.5,161.9,159.3
,Telangana,150.2,147.9,162.0,169.4,173.5,173.2,174.0
,Karnataka,199.3,200.9,200.8,207.5,211.1,204.9,190.2
,Kerala,69.3,68.7,68.8,69.8,70.8,70.9,65.9
,Tamil Nadu,289.7,299.3,298.0,301.5,305.0,297.3,259.5
,Pondy,6.2,6.7,6.6,6.8,6.9,6.8,6.4
ER,Bihar,75.1,57.2,65.6,66.8,71.2,69.2,70.8
,DVC,59.9,57.0,62.2,64.4,64.3,62.9,63.3
,Jharkhand,20.0,19.1,23.1,23.4,23.3,23.3,23.6
,Odisha,63.4,61.0,74.6,70.2,68.3,70.4,67.9
,West Bengal,108.7,103.4,113.0,115.0,113.7,115.9,105.2
,Sikkim,1.5,1.5,1.5,1.6,1.6,1.5,1.3
NER,Arunachal Pradesh,2.0,2.1,2.2,2.1,2.1,1.9,2.0
,Assam,22.5,20.3,21.8,23.1,23.8,23.0,22.3,
,Manipur,2.6,2.6,2.7,2.6,2.7,2.7,2.4,
,Meghalaya,5.6,6.0,6.2,6.6,6.2,6.5,6.3,
,Mizoram,1.7,1.8,1.7,1.7,1.8,1.7,1.5,
,Nagaland,2.1,2.2,2.3,2.2,2.2,2.0,2.2,
,Tripura,3.6,3.9,3.8,3.8,3.8,3.8,3.2,
