Region,States,19-09-2022,20-09-2022,21-09-2022,22-09-2022,23-09-2022,24-09-2022,25-09-2022
NR,Punjab,265.5,278.5,273.1,239.9,209.2,157.6,118.6
,Haryana,213.3,211.6,186.9,156.7,131.5,120.5,114.6
,Rajasthan,298.6,302.1,295.1,282.5,259.1,248.8,244.5
,Delhi,111.5,110.8,106.8,98.7,92.3,85.1,83.1
,UP,414.7,411.2,379.3,354.9,359.4,344.6,347.1
,Uttarakhand,42.3,44.7,43.8,43.7,41.2,38.8,33.6
,HP,34.9,34.1,31.9,31.0,29.6,30.2,27.6
,J&K,49.0,50.7,49.7,49.9,50.0,46.9,46.0
,Chandigarh,5.9,6.0,5.8,5.4,5.2,4.5,3.5
WR,Chhattisgarh,98.6,96.0,94.6,97.5,98.3,97.0,104.9
,Gujarat,356.0,367.6,374.7,387.9,396.9,400.5,392.9
,MP,221.1,218.3,204.1,195.6,192.6,195.0,201.4
,Maharashtra,441.6,446.2,444.3,443.7,444.6,450.2,455.3
,Goa,11.3,11.7,12.2,12.1,12.5,11.5,10.9
,DNHDDPDCL,27.0,27.9,28.2,27.3,28.0,27.9,26.9
,Essar steel,13.8,13.7,13.1,13.3,13.4,13.5,13.5
SR,Andhra Pradesh,200.1,202.1,209.3,210.7,212.3,217.4,217.6
,Telangana,221.0,201.0,206.2,205.9,214.7,224.7,226.3
,Karnataka,191.2,195.4,199.0,205.4,212.7,209.7,200.5
,Kerala,76.7,78.4,78.5,79.2,75.7,77.9,72.2
,Tamil Nadu,336.6,343.7,350.6,351.8,352.3,358.0,329.8
,Pondy,9.2,9.4,9.7,10.0,9.8,9.8,9.1
ER,Bihar,116.8,116.5,117.0,126.0,129.9,125.9,120.4
,DVC,74.6,75.9,74.7,73.9,75.1,73.5,71.8
,Jharkhand,31.4,31.1,31.5,33.3,33.6,31.8,33.7
,Odisha,124.0,123.2,135.9,138.0,137.3,145.2,145.5
,West Bengal,178.2,177.4,179.8,186.6,189.1,188.4,182.9
,Sikkim,1.6,1.7,1.7,1.7,1.8,1.7,1.5
NER,Arunachal Pradesh,2.5,2.5,2.4,2.2,2.3,1.8,2.3
,Assam,43.2,43.2,43.6,42.4,40.4,39.1,36.1,
,Manipur,2.7,2.8,2.7,2.8,2.8,2.7,2.6,
,Meghalaya,6.1,6.1,6.2,5.9,6.1,6.3,6.2,
,Mizoram,1.5,1.4,1.6,1.6,1.6,1.6,1.5,
,Nagaland,2.9,2.9,2.8,2.8,2.8,2.9,2.6,
,Tripura,5.2,5.6,5.4,5.7,5.3,4.8,5.0,
