Region,States,15-04-2024,16-04-2024,17-04-2024,18-04-2024,19-04-2024,20-04-2024,21-04-2024
NR,Punjab,147.6,148.6,155.6,158.5,155.3,151.4,144.4
,Haryana,150.0,156.8,155.1,160.7,166.7,164.9,148.9
,Rajasthan,263.1,271.8,268.4,268.1,260.6,276.9,270.7
,Delhi,92.0,94.0,90.1,97.2,104.3,100.5,94.2
,UP,435.7,434.2,410.5,420.5,448.2,458.5,451.2
,Uttarakhand,43.9,44.5,44.8,43.9,38.2,43.5,43.3
,HP,27.1,29.7,29.5,32.1,30.8,31.0,29.5
,J&K,49.2,49.9,50.4,51.0,48.5,48.7,46.3
,Chandigarh,4.4,4.5,4.2,4.7,4.8,4.5,4.1
,Railways_NR ISTS,4.1,4.3,4.1,4.2,4.0,4.0,4.0
WR,Chhattisgarh,131.4,134.2,136.2,138.9,139.4,138.4,137.4
,Gujarat,471.8,478.3,477.0,489.2,491.8,474.3,449.4
,MP,257.4,263.1,268.7,273.8,279.0,279.1,276.0
,Maharashtra,615.3,632.6,639.0,635.0,640.5,629.3,596.8
,Goa,16.5,16.6,17.0,17.2,17.2,14.8,13.7
,DNHDDPDCL,28.7,29.2,29.1,29.4,29.4,28.9,27.8
,AMNSIL,20.3,20.4,19.3,18.9,18.3,18.7,20.1
,BALCO,12.4,12.4,12.4,12.4,12.5,12.4,12.5
SR,Andhra Pradesh,240.2,244.1,250.2,252.6,253.6,249.9,244.9
,Telangana,237.5,244.3,245.5,243.0,239.2,221.4,210.6
,Karnataka,311.2,324.1,328.3,316.7,298.6,276.0,272.6
,Kerala,104.1,108.5,108.7,108.4,108.4,105.9,97.1
,Tamil Nadu,405.9,419.9,431.3,436.7,379.6,415.3,400.1
,Pondy,10.7,10.7,11.1,11.0,8.8,10.6,10.5
ER,Bihar,135.2,134.1,128.1,129.5,130.1,128.8,130.7
,DVC,73.8,74.3,71.1,74.0,72.6,73.9,73.3
,Jharkhand,41.2,41.7,34.9,39.3,38.7,41.2,42.4
,Odisha,129.3,132.8,132.3,139.7,148.5,140.0,131.8
,West Bengal,230.8,245.2,249.6,246.9,244.0,251.8,243.1
,Sikkim,1.4,1.6,1.6,1.6,1.3,1.4,1.2
,Railways_ER ISTS,0.1,0.1,0.1,0.1,0.1,0.1,0.2
NER,Arunachal Pradesh,2.9,2.4,2.5,2.0,2.0,2.7,2.5
Assam,35.4,32.3,29.8,33.6,32.0,28.1,30.6,
Manipur,3.1,3.1,2.8,2.9,2.8,2.8,2.5,
Meghalaya,6.0,5.7,5.4,5.5,5.6,5.7,5.6,
Mizoram,2.0,2.1,1.7,1.5,1.6,1.8,1.7,
Nagaland,2.7,2.6,2.0,2.3,2.5,2.0,1.7,
Tripura,6.2,6.0,5.6,3.5,4.6,4.6,5.9,
