Region,States,17-08-2020,18-08-2020,19-08-2020,20-08-2020,21-08-2020,22-08-2020,23-08-2020
NR,Punjab,274.4,269.6,238.6,193.5,183.5,191.1,208.5
,Haryana,198.1,195.7,164.7,141.1,149.7,160.1,157.8
,Rajasthan,227.1,234.4,216.7,208.1,208.6,215.5,207.3
,Delhi,108.5,108.0,95.5,87.9,90.0,91.6,91.4
,UP,422.5,425.1,369.5,368.1,351.9,359.2,352.0
,Uttarakhand,41.0,41.6,38.1,36.9,38.0,39.5,36.4
,HP,30.8,29.8,30.1,29.3,29.3,29.3,25.6
,J&K,41.8,41.5,42.5,39.6,38.8,40.6,43.5
,Chandigarh,6.1,6.3,5.4,5.0,4.6,4.4,4.1
WR,Chhattisgarh,81.0,81.9,83.6,83.1,75.9,78.6,79.5
,Gujarat,252.3,257.9,251.3,263.2,266.0,261.0,241.4
,MP,191.7,186.8,183.7,183.5,173.6,157.4,161.8
,Maharashtra,341.4,350.6,348.1,351.4,348.2,332.5,341.2
,Goa,8.3,8.7,8.9,8.7,8.4,7.3,7.1
,DD,5.8,6.0,6.1,6.2,6.2,5.6,5.6
,DNH,15.2,15.4,15.1,15.8,15.8,15.2,14.5
,Essar steel,17.9,17.4,17.5,17.2,16.9,17.4,17.7
SR,Andhra Pradesh,150.8,160.7,164.2,163.3,162.8,162.9,160.2
,Telangana,122.6,140.4,152.2,144.4,148.0,157.6,176.2
,Karnataka,149.5,147.6,154.2,158.4,160.2,151.6,149.9
,Kerala,64.5,65.4,65.8,66.4,67.1,67.4,62.2
,Tamil Nadu,290.8,305.6,310.3,310.8,319.2,311.1,274.6
,Pondy,7.9,7.0,7.9,8.0,8.2,7.7,7.7
ER,Bihar,111.4,116.1,117.2,93.2,93.8,102.2,109.1
,DVC,64.1,64.7,64.5,60.4,61.4,63.5,62.5
,Jharkhand,27.8,28.5,28.7,21.6,24.3,26.0,26.9
,Odisha,88.0,93.1,89.7,85.2,82.0,83.5,81.7
,West Bengal,163.1,166.0,155.4,135.8,136.5,150.2,147.9
,Sikkim,1.0,1.0,0.7,0.8,0.9,0.9,0.8
NER,Arunachal Pradesh,1.8,1.7,1.9,1.6,1.8,1.8,1.9
Assam,32.4,33.6,34.7,33.5,34.2,34.2,32.6,
Manipur,2.5,3.0,2.8,2.8,2.6,2.7,2.7,
Meghalaya,5.5,5.5,5.4,5.4,5.5,5.7,5.6,
Mizoram,1.5,1.6,1.7,1.6,1.6,1.6,1.6,
Nagaland,2.3,2.3,2.4,2.3,2.3,2.3,2.2,
Tripura,4.1,4.5,4.7,4.5,4.7,4.5,4.8,
