Region,States,08-10-2018,09-10-2018,10-10-2018,11-10-2018,12-10-2018,13-10-2018,14-10-2018
NR,Punjab,172.0,163.1,163.8,151.4,152.0,146.4,135.4
,Haryana,144.5,154.0,153.9,138.3,138.6,139.4,129.1
,Rajasthan,216.9,213.8,224.3,219.8,220.0,218.1,214.4
,Delhi,91.5,92.3,94.3,88.3,81.9,75.3,70.7
,UP,351.2,350.2,347.3,333.6,317.7,312.3,289.9
,Uttarakhand,37.3,37.3,37.2,32.4,35.2,35.1,32.9
,HP,27.1,27.1,27.7,26.3,27.5,27.6,25.1
,J&K,38.7,32.5,40.5,37.5,40.4,38.6,38.1
,Chandigarh,3.8,3.8,3.9,3.6,3.6,3.3,3.0
WR,Chhattisgarh,103.9,104.0,101.2,98.4,99.0,100.6,101.3
,Gujarat,394.8,392.7,378.0,395.0,396.0,387.2,374.8
,MP,225.4,228.3,232.9,234.5,236.6,239.2,240.1
,Maharashtra,510.0,503.1,517.7,513.0,513.1,514.6,504.5
,Goa,14.1,14.1,10.7,10.5,10.9,11.1,11.1
,DD,7.1,7.0,6.8,6.9,7.0,7.2,7.1
,DNH,16.6,17.8,18.2,18.2,17.9,17.6,17.4
,Essar steel,5.8,6.0,6.5,6.4,5.8,6.0,7.5
SR,Andhra Pradesh,193.2,195.8,190.5,188.5,194.0,192.2,191.2
,Telangana,229.3,233.4,228.0,222.7,227.8,218.1,214.8
,Karnataka,187.3,192.9,197.4,199.7,208.7,215.1,205.5
,Kerala,66.2,66.7,68.2,68.5,70.7,69.9,63.6
,Tamil Nadu,261.2,270.7,285.2,290.1,300.7,307.2,289.0
,Pondy,6.7,6.9,7.1,7.4,7.7,7.7,7.1
ER,Bihar,93.5,94.0,94.2,83.6,73.5,81.1,87.2
,DVC,60.9,60.8,61.2,59.7,61.0,62.2,63.2
,Jharkhand,23.0,24.9,24.8,19.7,19.4,23.3,23.5
,Odisha,112.8,113.8,110.0,87.1,86.0,93.3,93.7
,West Bengal,182.9,170.7,150.5,137.9,140.9,133.1,130.3
,Sikkim,1.1,1.2,1.3,1.3,1.3,1.2,1.0
NER,Arunachal Pradesh,2.2,2.1,2.2,2.2,2.2,2.0,2.2
Assam,25.7,26.4,27.2,26.6,24.9,24.8,24.1,
Manipur,2.3,2.2,2.4,2.1,2.1,2.0,2.1,
Meghalaya,4.7,4.8,4.6,4.9,4.8,5.3,5.0,
Mizoram,1.8,2.0,1.6,1.5,1.7,1.8,1.6,
Nagaland,2.4,2.4,2.3,2.2,2.1,2.0,2.0,
Tripura,4.9,4.3,3.8,3.8,3.5,4.6,4.1,
