Region,States,22-01-2024,23-01-2024,24-01-2024,25-01-2024,26-01-2024,27-01-2024,28-01-2024
NR,Punjab,165.3,168.2,161.1,172.5,164.8,161.2,155.2
,Haryana,159.3,165.5,162.7,164.4,147.5,152.2,150.3
,Rajasthan,321.9,322.3,325.1,330.9,328.6,328.8,328.2
,Delhi,90.6,91.4,92.0,92.0,78.7,79.4,81.5
,UP,417.3,385.3,391.3,391.8,405.9,373.7,376.5
,Uttarakhand,46.2,47.2,47.7,47.8,42.5,46.6,45.8
,HP,37.2,37.4,39.3,37.8,33.5,35.6,35.2
,J&K,65.9,63.7,64.7,63.2,66.8,63.9,64.2
,Chandigarh,5.6,5.7,5.9,5.5,4.7,4.5,4.4
,Railways_NR ISTS,3.1,3.0,3.4,3.2,3.2,3.5,3.8
WR,Chhattisgarh,101.2,102.5,97.0,97.6,98.9,100.5,103.5
,Gujarat,372.3,400.2,409.2,414.1,387.0,399.2,400.5
,MP,323.8,325.3,328.0,324.1,329.0,326.4,327.5
,Maharashtra,562.4,572.5,569.0,567.4,517.4,553.1,562.0
,Goa,12.1,13.0,11.5,11.5,10.8,11.8,11.4
,DNHDDPDCL,27.3,28.4,28.9,29.4,23.7,26.4,28.6
,AMNSIL,19.5,18.2,19.3,19.5,18.4,18.7,18.9
,BALCO,12.4,12.4,12.5,12.5,12.5,12.5,12.5
SR,Andhra Pradesh,219.2,220.8,211.9,225.8,209.3,221.0,218.9
,Telangana,255.6,255.8,255.2,256.4,250.7,250.3,246.2
,Karnataka,280.5,286.3,290.1,289.9,273.0,273.3,262.9
,Kerala,86.4,87.5,86.3,85.4,79.6,80.6,75.1
,Tamil Nadu,327.3,328.0,337.8,340.7,307.8,325.3,312.6
,Pondy,8.4,8.9,8.9,8.8,8.0,8.9,8.7
ER,Bihar,100.6,95.7,102.7,98.8,103.1,99.9,100.4
,DVC,69.8,70.6,70.2,70.7,69.0,71.3,71.9
,Jharkhand,31.4,32.2,30.4,31.5,32.5,33.3,31.6
,Odisha,91.2,92.9,91.3,91.6,98.2,101.5,98.2
,West Bengal,149.7,150.0,148.2,148.5,136.9,143.4,142.7
,Sikkim,1.9,2.0,2.0,2.0,1.7,1.8,1.7
,Railways_ER ISTS*,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NER,Arunachal Pradesh,3.2,3.0,2.4,3.0,3.2,3.2,3.1
Assam,27.2,27.0,27.2,26.7,26.2,26.3,26.6,
Manipur,3.1,3.0,3.0,3.1,3.0,3.2,3.1,
Meghalaya,6.4,6.4,6.5,6.5,6.5,6.6,6.4,
Mizoram,2.3,2.3,2.3,2.3,2.4,2.5,2.4,
Nagaland,2.2,2.2,2.3,2.2,2.4,2.4,2.3,
Tripura,4.0,4.1,4.0,3.9,3.9,3.9,3.8,
ALL INDIA TOTAL,4413.9,4441.0,4451.4,4482.8,4291.3,4356.6,4328.5,
*Railways_ER ISTS added as an entity w.e.f 30.04.2023,,,,,,,,
