Region,States,25-09-2017,26-09-2017,27-09-2017,28-09-2017,29-09-2017,30-09-2017,01-10-2017
NR,Punjab,177.2,182.1,167.9,185.7,179.8,181.2,167.3
,Haryana,131.3,142.2,142.9,146.2,151.1,139.5,135.5
,Rajasthan,201.6,202.0,204.2,192.2,205.4,205.8,196.2
,Delhi,89.9,97.1,92.0,100.7,101.1,86.7,84.6
,UP,330.6,341.4,355.0,353.4,352.6,367.4,351.9
,Uttarakhand,35.3,36.3,39.0,39.4,39.1,35.6,33.9
,HP,24.1,19.8,27.1,25.9,26.8,22.9,22.4
,J&K,41.6,42.2,43.0,42.7,43.7,42.9,53.5
,Chandigarh,4.5,4.8,4.9,4.9,5.0,4.3,4.1
WR,Chhattisgarh,88.5,91.0,92.6,87.3,85.0,82.3,81.2
,Gujarat,335.9,341.3,344.5,349.2,350.8,329.3,332.6
,MP,169.7,173.4,178.3,182.0,181.2,177.1,176.9
,Maharashtra,399.3,404.6,414.3,415.3,408.7,367.5,385.8
,Goa,8.8,8.9,8.9,8.9,9.1,8.5,8.5
,DD,7.4,7.5,7.6,7.4,7.1,4.6,5.5
,DNH,17.3,17.4,17.4,17.6,17.4,14.3,15.4
,Essar steel,9.5,6.4,6.7,5.6,6.4,6.6,7.0
SR,Andhra Pradesh,155.0,153.0,151.2,148.2,145.5,140.3,138.0
,Telangana,186.1,177.0,179.7,168.7,157.5,144.9,148.2
,Karnataka,148.9,151.2,142.2,136.2,123.0,115.2,113.1
,Kerala,67.5,68.0,67.1,65.6,62.4,62.9,58.9
,Tamil Nadu,271.5,277.2,278.2,273.5,252.4,255.9,247.3
,Pondy,7.0,6.9,6.7,7.0,6.1,6.9,6.6
ER,Bihar,96.9,91.4,91.3,98.4,82.9,81.5,70.6
,DVC,61.4,66.3,66.8,64.4,59.9,56.6,58.3
,Jharkhand,26.2,24.1,23.0,24.1,21.8,21.2,19.8
,Odisha,88.1,87.8,85.6,85.0,83.6,83.6,80.6
,West Bengal,158.3,158.7,145.9,126.8,118.7,118.6,115.1
,Sikkim,1.1,1.1,1.0,1.2,1.0,0.8,0.8
NER,Arunachal Pradesh,2.4,2.5,2.4,2.2,2.1,2.1,2.2
Assam,30.8,33.2,33.1,29.6,24.1,20.8,22.7,
Manipur,2.2,2.1,2.4,2.3,2.2,2.2,1.9,
Meghalaya,5.4,4.9,5.6,5.3,4.1,5.2,5.3,
Mizoram,1.3,1.2,1.2,1.2,1.3,1.3,1.2,
Nagaland,2.1,2.1,1.9,2.0,1.9,1.9,1.8,
Tripura,4.6,5.1,4.9,4.6,4.1,4.7,3.4,
