Region,States,27-03-2017,28-03-2017,29-03-2017,30-03-2017,31-03-2017,01-04-2017,02-04-2017
NR,Punjab,121.3,127.7,126.9,124.3,127.8,127.7,115.3
,Haryana,114.5,120.6,121.1,125.0,122.6,121.1,105.3
,Rajasthan,183.6,188.3,190.8,185.3,183.7,180.0,178.6
,Delhi,72.9,77.3,80.6,83.2,85.3,83.1,79.5
,UP,293.5,314.8,320.2,320.6,332.2,314.9,301.1
,Uttarakhand,34.5,33.9,36.1,35.6,35.9,34.7,32.5
,HP,24.7,25.5,25.7,25.9,26.2,25.5,24.0
,J&K,37.8,41.4,41.3,41.0,41.9,40.9,40.9
,Chandigarh,3.7,4.0,4.1,4.1,4.3,4.1,3.6
WR,Chhattisgarh,89.1,87.3,91.7,92.4,89.8,90.1,89.7
,Gujarat,323.6,330.2,330.4,333.5,330.9,323.4,315.2
,MP,177.2,178.9,178.5,178.2,178.0,178.0,172.9
,Maharashtra,488.2,486.7,494.3,501.4,494.4,486.8,467.8
,Goa,11.0,11.5,10.7,10.5,11.1,10.3,9.5
,DD,7.1,7.3,7.4,7.1,6.8,6.4,6.2
,DNH,16.9,16.8,16.9,17.0,17.0,14.5,17.5
,Essar steel,9.9,10.0,9.8,11.2,10.5,9.6,9.8
SR,Andhra Pradesh,163.4,168.6,165.1,167.0,165.9,162.1,161.3
,Telangana,182.9,186.0,178.7,184.8,194.8,185.4,178.0
,Karnataka,216.5,229.2,218.0,219.4,227.9,225.6,214.7
,Kerala,74.3,75.7,75.8,75.8,75.3,75.2,69.8
,Tamil Nadu,312.8,323.4,322.1,326.6,322.3,316.6,294.5
,Pondy,7.0,7.3,7.3,7.3,7.4,7.0,6.5
ER,Bihar,64.2,64.9,66.8,66.0,66.6,71.3,73.2
,DVC,66.1,67.7,66.6,65.1,65.4,64.5,62.1
,Jharkhand,24.7,24.7,24.5,22.4,24.1,24.6,24.0
,Odisha,81.6,82.1,81.7,79.4,81.2,79.1,78.5
,West Bengal,146.8,151.3,157.2,146.2,156.5,152.4,141.1
,Sikkim,1.4,1.4,1.3,1.2,1.3,1.3,1.0
NER,Arunachal Pradesh,1.9,1.9,1.9,1.9,1.8,1.8,1.7
Assam,21.5,22.8,21.4,21.1,20.4,18.8,17.5,
Manipur,2.0,2.1,2.1,2.3,1.9,1.9,2.0,
Meghalaya,4.6,4.6,4.5,4.8,4.8,4.3,3.4,
Mizoram,1.3,1.4,1.5,1.3,1.4,1.3,1.3,
Nagaland,2.0,1.9,1.9,1.8,1.7,1.3,0.9,
Tripura,3.6,3.4,3.3,3.2,3.4,3.8,3.0,
