Region,States,04-06-2018,05-06-2018,06-06-2018,07-06-2018,08-06-2018,09-06-2018,10-06-2018
NR,Punjab,190.8,179.7,139.5,173.0,185.0,156.5,158.5
,Haryana,171.6,181.4,160.3,177.3,181.9,148.5,133.3
,Rajasthan,257.7,252.6,236.1,246.4,244.4,224.2,211.8
,Delhi,127.8,134.1,129.5,131.0,137.4,122.1,110.4
,UP,400.2,411.9,393.9,405.5,399.1,388.1,377.9
,Uttarakhand,44.3,45.7,40.4,45.5,46.6,42.9,38.7
,HP,26.2,26.4,26.3,28.4,27.5,24.4,24.3
,J&K,37.9,38.4,40.1,43.8,42.4,38.6,40.1
,Chandigarh,6.4,6.6,5.7,6.3,6.7,5.5,5.3
WR,Chhattisgarh,76.1,78.1,81.3,79.4,77.6,76.9,73.3
,Gujarat,360.3,366.9,365.1,367.6,369.8,366.4,353.1
,MP,189.8,190.5,183.2,181.5,178.5,169.0,153.8
,Maharashtra,465.0,453.0,459.1,437.3,437.4,410.2,403.4
,Goa,9.8,10.3,10.6,10.6,10.6,10.6,10.6
,DD,7.5,7.8,7.9,7.7,7.4,7.7,7.0
,DNH,18.1,18.2,18.3,18.5,18.1,17.8,17.5
,Essar steel,7.2,7.2,6.6,6.6,8.4,8.2,8.4
SR,Andhra Pradesh,165.9,170.4,162.6,157.9,154.1,153.0,149.3
,Telangana,142.8,147.2,148.6,135.2,136.8,133.4,124.0
,Karnataka,156.0,161.9,161.9,160.2,156.6,144.7,136.5
,Kerala,65.7,67.4,69.3,67.4,61.9,52.4,53.1
,Tamil Nadu,299.6,314.1,314.0,302.6,305.6,299.2,282.8
,Pondy,7.8,7.6,7.9,7.6,7.8,8.0,7.4
ER,Bihar,94.1,94.0,98.6,94.3,85.3,90.6,94.7
,DVC,72.4,72.3,70.1,70.1,68.2,68.4,69.3
,Jharkhand,24.0,25.4,24.7,25.0,22.8,22.1,23.0
,Odisha,92.2,90.5,91.0,97.1,90.6,89.5,90.1
,West Bengal,171.9,174.0,177.4,179.4,178.1,168.2,158.6
,Sikkim,1.2,1.1,1.2,1.1,1.1,1.2,1.0
NER,Arunachal Pradesh,2.2,2.1,2.5,2.1,2.0,1.9,1.9
,Assam,30.0,32.0,30.7,30.9,33.9,33.9,32.7,
,Manipur,2.2,2.3,2.3,2.3,2.3,2.1,2.1,
,Meghalaya,4.9,4.9,5.0,5.2,5.5,5.2,5.0,
,Mizoram,1.5,1.5,1.4,1.5,1.5,1.6,1.6,
,Nagaland,2.0,2.1,2.3,2.3,2.1,2.1,2.1,
,Tripura,4.5,4.5,4.9,4.2,5.0,4.7,3.7,
