Region,States,16-10-2017,17-10-2017,18-10-2017,19-10-2017,20-10-2017,21-10-2017,22-10-2017
NR,Punjab,134.1,130.4,131.0,117.0,122.7,118.3,120.0
,Haryana,147.3,154.7,145.1,123.3,117.1,120.6,122.9
,Rajasthan,200.3,190.5,195.4,185.0,176.4,188.3,184.6
,Delhi,88.0,87.0,82.8,72.0,73.2,73.2,71.5
,UP,324.0,359.8,363.2,363.1,339.5,305.8,311.1
,Uttarakhand,35.4,35.6,34.3,27.6,26.8,28.4,29.6
,HP,24.4,27.5,23.1,16.9,15.3,12.3,21.1
,J&K,39.4,39.7,40.1,40.3,38.7,37.7,36.5
,Chandigarh,3.9,3.8,3.6,3.1,3.2,3.3,3.1
WR,Chhattisgarh,85.1,84.1,81.4,77.5,72.6,76.7,75.9
,Gujarat,341.9,333.3,312.5,268.3,225.4,238.0,252.9
,MP,207.9,211.9,210.8,249.0,206.4,211.4,213.5
,Maharashtra,400.3,402.9,391.7,346.0,338.0,347.7,363.6
,Goa,9.3,9.4,8.3,8.3,9.2,9.2,9.2
,DD,7.5,7.5,7.0,4.2,3.3,4.4,5.7
,DNH,17.5,17.6,17.1,11.6,11.0,13.8,15.5
,Essar steel,9.5,9.4,9.8,9.8,10.1,8.9,9.0
SR,Andhra Pradesh,140.7,146.0,146.0,139.3,148.6,152.8,157.4
,Telangana,144.5,152.1,157.2,149.4,156.3,158.6,156.6
,Karnataka,134.4,141.0,140.9,137.4,132.9,138.5,137.1
,Kerala,58.5,63.4,63.2,64.8,67.0,66.2,60.6
,Tamil Nadu,266.2,250.0,220.6,220.8,259.9,265.0,263.5
,Pondy,6.8,6.6,5.4,5.9,7.0,7.4,6.8
ER,Bihar,81.1,82.4,88.1,86.2,80.4,73.3,78.3
,DVC,65.7,67.6,68.3,66.2,62.1,62.8,63.4
,Jharkhand,24.1,23.5,23.9,24.2,20.4,19.7,23.5
,Odisha,85.3,85.7,86.2,79.7,78.8,85.2,84.1
,West Bengal,156.4,151.5,151.5,134.8,123.0,117.1,115.7
,Sikkim,1.1,1.2,1.1,0.9,1.0,1.0,1.4
NER,Arunachal Pradesh,2.3,2.5,2.5,2.5,2.5,2.3,2.3
,Assam,29.4,30.7,31.7,29.9,25.0,20.6,19.6,
,Manipur,2.4,2.2,2.0,2.1,2.5,2.5,2.0,
,Meghalaya,5.3,5.1,5.3,4.7,5.5,4.5,4.8,
,Mizoram,1.3,1.3,1.3,1.3,1.3,1.2,1.1,
,Nagaland,2.3,2.3,2.4,2.4,2.5,2.5,2.7,
,Tripura,4.8,4.9,4.1,4.6,3.7,2.3,2.8,
