Region,States,19-09-2016,20-09-2016,21-09-2016,22-09-2016,23-09-2016,24-09-2016,25-09-2016
NR,Punjab,212.3,214.2,213.0,188.4,189.7,190.2,184.6
,Haryana,176.0,181.5,182.4,171.0,168.0,166.0,158.3
,Rajasthan,211.3,221.7,219.2,216.0,209.9,202.8,196.0
,Delhi,105.9,108.1,110.7,104.7,103.9,99.9,93.1
,UP,306.1,310.1,304.9,307.4,313.9,299.0,293.7
,Uttarakhand,38.4,40.7,39.4,33.8,37.4,37.4,34.9
,HP,26.4,26.7,25.8,23.7,30.8,30.7,28.3
,J&K,35.7,36.1,33.7,33.4,34.1,32.0,31.8
,Chandigarh,5.1,5.9,5.9,5.9,4.8,4.8,4.3
WR,Chhattisgarh,77.2,79.1,80.9,83.5,84.5,83.0,83.4
,Gujarat,288.1,298.8,301.9,304.1,309.8,307.7,298.1
,MP,155.1,153.8,151.1,154.7,159.1,152.9,149.9
,Maharashtra,350.0,351.1,354.8,350.4,344.9,339.2,331.6
,Goa,8.6,9.2,9.0,9.2,8.2,8.6,8.0
,DD,7.0,7.2,7.2,7.0,7.1,7.1,6.7
,DNH,17.4,17.4,16.6,17.7,17.4,17.2,16.7
,Essar steel,11.9,11.8,12.8,11.6,12.0,11.3,11.3
SR,Andhra Pradesh,151.4,150.6,137.3,129.3,130.7,136.1,134.5
,Telangana,144.4,148.2,131.1,123.4,113.7,111.4,107.8
,Karnataka,184.2,183.4,176.8,174.5,175.5,173.2,163.0
,Kerala,63.8,65.3,64.5,64.4,65.0,64.2,58.8
,Tamil Nadu,295.4,303.6,301.5,302.1,305.8,311.0,289.0
,Pondy,6.8,6.2,6.8,6.8,7.1,7.2,7.0
ER,Bihar,69.3,72.9,65.0,70.3,74.5,67.8,57.1
,DVC,59.9,57.7,55.6,61.0,62.3,62.2,58.4
,Jharkhand,20.9,20.8,19.4,20.2,22.0,21.3,19.7
,Odisha,78.7,81.0,77.1,76.0,72.9,71.8,73.0
,West Bengal,151.6,157.0,149.8,150.9,144.7,144.0,132.4
,Sikkim,1.2,1.1,1.4,1.1,1.1,1.1,1.2
NER,Arunachal Pradesh,1.8,2.0,2.0,1.9,1.4,2.0,1.7
Assam,28.0,27.9,28.0,27.2,27.5,27.8,28.0,
Manipur,1.9,1.9,1.9,2.2,1.9,1.9,1.8,
Meghalaya,4.7,4.5,4.5,4.9,4.5,4.5,4.5,
Mizoram,1.2,1.2,1.2,1.2,1.1,1.1,1.1,
Nagaland,1.7,1.8,1.9,1.9,2.0,1.8,1.6,
Tripura,3.9,4.2,4.6,4.4,6.1,4.0,4.1,
