Region,States,27-09-2021,28-09-2021,29-09-2021,30-09-2021,01-10-2021,02-10-2021,03-10-2021
NR,Punjab,195.8,209.5,217.5,218.7,199.6,192.1,198.1
,Haryana,159.7,173.7,180.8,187.4,188.2,172.0,169.7
,Rajasthan,200.4,201.2,208.0,211.0,215.3,209.1,217.2
,Delhi,102.6,107.5,109.7,110.6,111.5,97.9,101.6
,UP,388.3,398.0,405.4,407.6,392.7,366.1,367.7
,Uttarakhand,42.9,42.9,43.5,42.6,41.9,36.3,36.4
,HP,30.7,31.9,32.0,31.3,31.7,29.0,27.7
,J&K,47.1,48.1,49.0,49.0,46.9,41.3,39.5
,Chandigarh,5.4,5.8,5.7,5.4,5.5,4.8,4.7
WR,Chhattisgarh,87.5,90.9,88.4,89.2,90.7,90.0,93.1
,Gujarat,314.0,310.5,293.5,297.1,312.0,317.6,312.2
,MP,209.8,211.6,214.8,219.9,221.1,219.3,218.1
,Maharashtra,437.3,422.4,424.3,437.2,435.5,415.0,424.3
,Goa,12.0,13.0,12.5,12.6,12.8,11.9,12.0
,DD,7.4,7.7,7.7,7.5,7.6,6.7,6.9
,DNH,19.7,19.9,19.7,19.7,19.1,18.4,18.6
,Essar steel,17.6,17.3,18.6,18.6,17.8,17.6,18.4
SR,Andhra Pradesh,164.5,182.1,187.6,188.7,189.6,188.3,191.1
,Telangana,163.3,152.9,169.9,190.6,201.5,195.0,193.8
,Karnataka,196.8,193.4,199.7,208.7,201.4,170.4,165.8
,Kerala,63.1,69.1,72.2,74.2,74.4,68.7,65.3
,Tamil Nadu,301.0,315.7,326.8,328.8,306.3,279.1,261.4
,Pondy,8.1,8.3,8.5,8.9,8.8,7.5,7.2
ER,Bihar,118.3,113.5,110.7,91.9,86.2,79.1,78.6
,DVC,66.1,65.8,59.8,55.4,49.5,61.6,61.2
,Jharkhand,30.0,28.5,27.0,24.0,24.5,25.6,27.6
,Odisha,107.0,108.0,109.0,110.1,105.3,109.9,110.1
,West Bengal,163.5,148.0,132.6,146.2,162.5,162.1,155.5
,Sikkim,1.5,1.5,1.6,1.4,1.6,1.1,1.2
NER,Arunachal Pradesh,2.3,2.3,2.3,2.4,2.3,2.3,2.1
Assam,37.9,37.1,36.1,38.5,39.4,37.0,32.5,
Manipur,2.6,2.6,2.6,2.6,2.7,2.7,2.6,
Meghalaya,5.4,5.2,5.6,5.7,5.6,5.6,5.3,
Mizoram,1.5,1.5,1.5,1.5,1.5,1.4,1.3,
Nagaland,2.4,2.4,2.4,2.5,2.6,2.6,2.4,
Tripura,5.5,4.9,4.7,5.2,5.2,5.0,4.8,
