Region,States,01-01-2024,02-01-2024,03-01-2024,04-01-2024,05-01-2024,06-01-2024,07-01-2024
NR,Punjab,148.6,148.5,154.1,150.3,156.0,162.8,154.1
,Haryana,142.4,150.7,156.9,159.3,163.3,160.6,148.6
,Rajasthan,312.7,309.1,322.4,317.8,317.2,325.2,320.6
,Delhi,79.6,80.1,84.9,87.6,90.4,85.5,81.7
,UP,344.5,347.8,345.1,342.6,356.3,356.9,351.3
,Uttarakhand,41.9,42.1,42.7,43.5,45.3,45.9,42.9
,HP,35.8,35.6,36.9,37.5,38.9,38.0,34.4
,J&K,64.4,64.4,63.1,62.9,63.7,65.7,64.4
,Chandigarh,4.7,4.7,4.7,4.8,5.0,4.7,4.7
,Railways_NR ISTS,3.2,3.4,3.5,3.3,3.5,3.3,3.4
WR,Chhattisgarh,96.7,96.3,98.8,101.6,103.4,102.5,102.1
,Gujarat,380.2,366.0,384.5,398.4,399.7,401.5,391.3
,MP,320.4,316.4,307.3,303.9,291.5,272.4,272.4
,Maharashtra,527.0,548.7,557.1,564.6,557.2,560.0,543.9
,Goa,12.8,13.5,13.9,13.8,14.5,14.3,13.1
,DNHDDPDCL,24.7,27.0,28.5,28.9,29.2,29.2,28.1
,AMNSIL,17.3,19.1,18.5,17.2,18.6,17.6,17.6
,BALCO,12.4,12.4,12.4,12.4,12.4,12.5,12.5
SR,Andhra Pradesh,196.8,199.6,202.5,202.9,202.1,203.3,197.9
,Telangana,223.1,231.2,237.8,237.8,242.3,239.5,233.6
,Karnataka,261.6,271.1,271.5,262.8,261.7,257.4,228.7
,Kerala,84.1,85.2,85.8,83.6,81.0,81.8,75.2
,Tamil Nadu,303.6,325.5,336.7,332.7,326.0,320.1,290.3
,Pondy,7.9,8.7,8.6,8.5,8.8,8.5,7.7
ER,Bihar,93.7,86.9,86.8,91.1,93.1,88.5,91.0
,DVC,70.6,69.2,70.5,70.8,71.5,70.9,71.6
,Jharkhand,31.6,30.4,30.8,31.1,30.8,30.9,30.7
,Odisha,87.7,88.6,87.8,87.1,88.1,86.6,89.3
,West Bengal,125.3,132.0,135.8,139.6,142.3,141.4,129.9
,Sikkim,1.5,1.8,1.9,1.9,2.0,1.9,1.7
,Railways_ER ISTS*,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NER,Arunachal Pradesh,2.8,2.9,2.9,2.8,2.6,2.8,2.9
,Assam,24.8,25.8,26.5,27.3,26.0,26.3,25.4,
,Manipur,2.8,3.1,3.2,3.0,3.0,3.2,3.2,
,Meghalaya,6.0,6.2,6.3,6.4,6.4,6.3,6.4,
,Mizoram,1.8,1.9,2.1,2.1,2.1,2.2,2.0,
,Nagaland,2.3,2.3,2.4,2.3,2.3,2.4,2.3,
,Tripura,3.7,3.9,3.8,4.4,4.1,3.9,3.6,
,ALL INDIA TOTAL,4100.9,4161.9,4239.0,4248.9,4262.3,4236.6,4080.4,

