Region,States,26-11-2018,27-11-2018,28-11-2018,29-11-2018,30-11-2018,01-12-2018,02-12-2018
NR,Punjab,123.3,124.2,126.2,126.2,123.5,126.2,123.3
,Haryana,116.3,121.5,122.7,121.9,124.7,125.4,116.1
,Rajasthan,230.5,230.9,231.5,227.8,230.8,228.9,225.6
,Delhi,60.9,62.0,62.5,62.3,64.2,59.8,56.8
,UP,257.2,244.4,267.5,259.6,263.5,260.4,249.9
,Uttarakhand,34.9,36.4,36.0,35.0,35.5,35.2,32.7
,HP,27.1,28.2,28.9,28.2,28.6,27.1,25.3
,J&K,46.6,46.7,43.5,47.3,45.2,45.0,41.4
,Chandigarh,3.2,3.2,3.3,3.2,3.4,3.1,2.9
WR,Chhattisgarh,75.7,75.8,77.3,76.9,76.5,75.6,76.0
,Gujarat,334.2,330.8,326.7,329.5,331.4,327.4,311.8
,MP,265.9,265.8,257.8,258.6,259.0,257.3,257.1
,Maharashtra,445.6,446.2,440.9,442.5,431.3,425.3,414.7
,Goa,10.3,10.4,10.2,9.8,9.9,9.8,9.6
,DD,6.7,6.8,7.0,6.9,7.0,6.6,6.0
,DNH,16.1,15.9,16.1,16.0,16.0,15.3,15.8
,Essar steel,11.7,11.5,11.2,12.3,12.0,11.0,10.5
SR,Andhra Pradesh,167.2,167.7,172.2,172.6,174.7,172.5,169.3
,Telangana,169.3,170.0,169.9,170.2,167.7,166.7,160.6
,Karnataka,199.5,201.0,203.5,206.5,211.3,209.4,195.6
,Kerala,71.8,71.2,70.6,71.7,71.2,71.7,64.7
,Tamil Nadu,259.7,267.6,275.7,269.7,267.2,265.6,248.9
,Pondy,6.3,6.3,6.6,6.6,6.6,6.6,5.8
ER,Bihar,69.6,69.8,69.1,68.5,73.3,72.4,68.4
,DVC,60.3,58.4,55.7,56.7,58.8,57.9,59.9
,Jharkhand,25.0,24.8,25.8,23.0,24.1,23.8,25.1
,Odisha,84.6,87.0,86.4,85.5,85.6,82.8,81.6
,West Bengal,106.7,105.8,112.2,114.3,119.8,108.9,100.7
,Sikkim,1.7,1.6,1.5,1.4,1.4,1.4,1.2
NER,Arunachal Pradesh,2.2,2.2,2.2,2.2,2.1,2.3,2.2
Assam,23.0,24.1,24.7,24.5,23.7,24.6,22.7,
Manipur,2.4,2.5,2.5,2.7,2.6,2.7,2.7,
Meghalaya,6.1,6.2,6.6,6.6,6.5,6.3,6.4,
Mizoram,1.5,2.0,2.0,1.8,2.0,1.5,1.6,
Nagaland,2.1,2.2,2.2,2.3,2.2,2.1,2.2,
Tripura,3.5,3.6,3.7,3.8,4.4,3.8,3.6,
