Region,States,17-05-2021,18-05-2021,19-05-2021,20-05-2021,21-05-2021,22-05-2021,23-05-2021
NR,Punjab,151.6,154.2,151.2,156.5,137.9,155.2,137.9
,Haryana,145.1,142.4,103.7,102.3,104.1,108.3,110.5
,Rajasthan,221.1,174.5,130.0,158.1,183.7,176.2,181.2
,Delhi,79.3,74.1,60.6,55.2,58.9,58.4,60.4
,UP,380.8,330.1,236.2,211.0,265.3,289.4,323.5
,Uttarakhand,36.2,37.0,32.3,25.7,29.9,32.6,31.8
,HP,26.3,26.8,27.0,26.1,26.0,27.2,24.6
,J&K,52.4,49.6,48.2,45.8,42.6,51.4,48.6
,Chandigarh,4.3,4.4,3.9,3.8,3.8,3.8,3.6
WR,Chhattisgarh,88.7,88.9,88.0,83.3,86.1,86.8,86.4
,Gujarat,284.9,179.4,209.5,276.3,301.1,311.3,305.3
,MP,185.8,177.6,159.8,173.3,188.0,197.5,200.0
,Maharashtra,372.3,414.1,428.0,446.5,463.2,466.1,463.8
,Goa,4.0,6.1,9.3,10.3,9.6,10.7,10.9
,DD,5.1,4.3,5.6,6.2,6.2,6.3,5.7
,DNH,11.9,10.2,14.1,14.6,15.9,15.7,16.0
,Essar steel,18.2,14.1,17.0,19.4,19.5,19.7,17.9
SR,Andhra Pradesh,189.3,193.3,196.4,184.8,170.7,160.4,161.1
,Telangana,147.5,151.5,155.0,149.0,154.0,151.7,149.9
,Karnataka,169.7,176.7,179.2,180.3,177.8,172.6,168.4
,Kerala,58.3,61.3,61.7,62.5,62.0,61.3,61.7
,Tamil Nadu,287.4,303.8,298.2,288.9,266.3,262.8,253.7
,Pondy,7.7,8.1,8.0,7.4,6.6,6.7,6.6
ER,Bihar,121.8,107.4,105.6,77.1,86.7,110.2,117.7
,DVC,65.5,62.2,64.5,63.6,62.7,64.7,66.3
,Jharkhand,29.7,28.4,27.0,24.3,25.3,27.2,29.0
,Odisha,100.8,111.7,124.6,122.6,115.1,112.8,109.7
,West Bengal,167.2,164.7,159.2,166.1,163.7,167.0,173.1
,Sikkim,0.9,1.0,1.1,1.5,1.5,1.5,1.4
NER,Arunachal Pradesh,1.8,2.0,2.1,1.7,1.7,1.7,1.8
Assam,23.2,23.7,26.1,24.4,27.2,30.8,33.3,
Manipur,2.4,2.5,2.5,2.3,2.5,2.6,2.5,
Meghalaya,5.4,5.7,5.6,5.3,5.2,5.1,5.1,
Mizoram,1.6,1.6,1.7,1.6,1.7,1.7,1.7,
Nagaland,2.2,2.2,2.2,2.2,2.1,2.2,2.3,
Tripura,4.9,5.1,5.5,5.4,5.5,5.9,5.6,
