Region,States,05-07-2021,06-07-2021,07-07-2021,08-07-2021,09-07-2021,10-07-2021,11-07-2021
NR,Punjab,301.7,300.7,292.9,293.0,289.4,289.4,287.5
,Haryana,243.4,255.4,266.2,265.0,257.5,265.9,245.3
,Rajasthan,275.7,283.4,294.7,298.9,298.5,296.4,276.1
,Delhi,127.5,134.7,142.3,141.9,135.9,135.0,131.8
,UP,482.5,505.3,514.5,490.2,480.2,503.5,472.6
,Uttarakhand,46.6,48.4,48.9,48.0,48.5,49.7,43.0
,HP,29.0,29.5,31.8,30.3,30.2,29.5,26.1
,J&K,44.4,46.9,42.6,47.7,46.4,45.5,44.5
,Chandigarh,7.3,7.7,8.3,8.4,7.7,7.5,6.6
WR,Chhattisgarh,85.4,93.8,96.4,79.5,91.7,96.9,98.7
,Gujarat,382.8,392.9,406.5,408.2,410.4,392.7,352.7
,MP,229.7,233.1,238.6,227.3,223.7,229.9,218.6
,Maharashtra,514.0,521.5,520.5,487.2,453.6,440.0,423.5
,Goa,11.2,12.5,12.1,11.8,11.8,11.3,10.1
,DD,7.2,7.6,7.5,7.6,7.5,7.7,6.9
,DNH,19.1,18.9,19.2,19.6,19.4,19.4,18.9
,Essar steel,17.1,17.9,18.6,20.2,18.2,18.6,19.4
SR,Andhra Pradesh,171.9,179.8,182.5,174.3,170.3,166.2,161.3
,Telangana,219.9,216.0,211.4,173.1,183.9,180.0,165.4
,Karnataka,196.4,200.2,194.8,191.6,185.9,171.8,152.5
,Kerala,72.1,73.1,75.6,74.9,73.0,61.8,56.5
,Tamil Nadu,300.4,322.1,323.1,322.8,307.8,290.9,264.1
,Pondy,7.6,8.3,8.5,9.1,8.2,8.2,7.3
ER,Bihar,124.5,126.3,122.9,116.8,120.2,126.8,121.5
,DVC,63.0,63.1,64.0,62.5,65.3,67.1,64.5
,Jharkhand,27.5,28.8,30.2,28.5,28.8,29.8,28.9
,Odisha,105.9,107.4,104.5,98.7,102.2,102.5,104.7
,West Bengal,167.1,176.9,172.1,165.5,173.5,177.4,170.1
,Sikkim,2.0,2.0,2.0,1.7,1.8,1.6,1.4
NER,Arunachal Pradesh,2.2,2.3,2.4,2.4,2.5,2.3,2.4
Assam,34.3,36.5,35.8,36.4,38.3,36.1,35.7,
Manipur,2.7,2.6,2.7,2.5,2.7,2.5,2.5,
Meghalaya,6.2,5.8,5.8,5.4,5.5,5.6,5.4,
Mizoram,1.6,1.6,1.4,1.6,1.7,1.6,1.6,
Nagaland,2.4,2.4,2.5,2.5,2.5,2.4,2.5,
Tripura,4.7,5.0,4.5,5.0,5.3,5.1,4.7,
