Region,States,22-07-2019,23-07-2019,24-07-2019,25-07-2019,26-07-2019,27-07-2019,28-07-2019
NR,Punjab,245.9,253.7,264.8,229.6,220.4,206.3,210.9
,Haryana,194.3,211.3,208.1,183.2,177.2,157.8,153.9
,Rajasthan,242.2,251.4,256.8,219.3,218.3,198.7,159.3
,Delhi,116.6,129.0,130.4,115.2,109.3,100.7,98.9
,UP,422.1,428.8,406.8,372.2,357.5,359.1,364.1
,Uttarakhand,42.9,43.3,45.4,40.7,39.5,38.3,37.4
,HP,30.7,30.4,32.0,29.5,29.5,28.9,26.3
,J&K,42.4,42.8,42.9,37.0,42.5,40.5,37.3
,Chandigarh,6.3,6.8,6.4,6.0,5.5,4.9,4.9
WR,Chhattisgarh,110.2,111.6,106.5,100.1,96.7,91.7,93.7
,Gujarat,342.2,355.4,354.3,346.8,338.8,334.6,314.9
,MP,219.0,229.2,220.4,197.9,185.2,183.2,175.8
,Maharashtra,441.2,451.4,446.0,423.8,400.5,374.0,364.8
,Goa,11.4,11.0,11.3,11.3,11.3,11.3,11.3
,DD,7.5,7.8,7.4,7.1,7.5,7.2,7.0
,DNH,18.9,19.2,19.1,19.0,19.0,18.7,18.7
,Essar steel,5.8,4.8,5.3,5.7,5.7,5.9,7.0
SR,Andhra Pradesh,165.3,168.2,175.2,174.1,158.7,154.9,151.0
,Telangana,184.1,191.1,198.7,199.0,174.1,167.8,161.1
,Karnataka,171.9,164.5,172.9,163.7,174.8,165.4,160.8
,Kerala,60.0,60.7,62.7,65.7,65.6,66.3,62.2
,Tamil Nadu,297.9,299.0,312.3,312.5,300.7,305.3,284.4
,Pondy,7.7,7.8,8.5,8.5,8.4,8.0,7.4
ER,Bihar,104.2,97.4,88.2,90.6,97.1,91.9,91.4
,DVC,66.6,63.7,61.1,63.7,63.4,63.5,60.8
,Jharkhand,27.1,24.8,22.5,22.7,23.2,22.2,21.8
,Odisha,98.7,102.5,97.4,86.9,86.2,87.9,89.0
,West Bengal,194.3,192.2,180.5,174.5,172.5,166.0,151.3
,Sikkim,1.3,1.2,1.2,0.9,0.9,0.8,0.5
NER,Arunachal Pradesh,2.2,2.3,2.4,2.3,2.3,2.3,2.3
Assam,29.5,27.8,29.2,31.7,31.4,30.5,30.9,
Manipur,2.6,2.5,2.5,2.6,2.6,2.4,2.6,
Meghalaya,5.8,5.4,5.4,5.6,5.6,5.7,5.5,
Mizoram,1.9,1.9,2.1,1.9,1.7,1.6,1.6,
Nagaland,2.2,2.0,2.2,2.3,2.2,2.3,2.3,
Tripura,5.6,4.8,4.9,4.7,5.0,4.6,4.8,
