Region,States,16-04-2018,17-04-2018,18-04-2018,19-04-2018,20-04-2018,21-04-2018,22-04-2018
NR,Punjab,112.7,115.6,120.3,124.7,105.4,109.5,107.7
,Haryana,114.4,120.6,123.2,127.8,114.9,125.4,115.1
,Rajasthan,184.9,185.3,192.0,198.8,183.7,194.6,187.7
,Delhi,87.8,90.2,91.8,95.0,94.9,88.3,79.5
,UP,311.1,325.9,310.9,327.9,326.4,333.7,312.2
,Uttarakhand,33.7,36.3,35.5,37.0,36.3,37.1,34.8
,HP,22.6,25.0,26.0,24.9,22.8,24.0,22.6
,J&K,41.5,41.6,45.0,44.5,37.9,40.6,37.7
,Chandigarh,3.9,4.1,4.2,4.3,4.2,3.9,3.4
WR,Chhattisgarh,83.7,86.0,86.4,88.6,88.4,88.5,89.2
,Gujarat,348.5,353.1,350.0,350.6,351.6,348.9,330.4
,MP,187.3,189.8,191.2,190.4,188.0,190.3,187.6
,Maharashtra,492.6,496.3,491.6,504.7,496.6,498.0,487.1
,Goa,12.3,12.1,11.8,12.0,12.0,12.0,12.0
,DD,7.1,7.2,7.3,7.3,7.3,7.4,7.0
,DNH,17.6,17.6,17.6,17.3,17.1,17.7,17.2
,Essar steel,5.9,4.8,3.9,3.9,2.6,2.8,2.9
SR,Andhra Pradesh,183.5,185.1,184.6,184.0,183.0,185.0,181.0
,Telangana,173.5,181.0,181.6,181.9,180.5,176.2,168.4
,Karnataka,211.5,215.7,220.1,221.4,208.3,212.9,195.1
,Kerala,73.8,74.9,77.7,77.8,77.8,77.6,70.4
,Tamil Nadu,332.2,343.2,346.8,351.0,350.5,339.4,324.0
,Pondy,8.0,8.1,7.9,7.9,8.2,8.3,7.6
ER,Bihar,85.5,82.6,78.1,80.5,88.1,89.4,87.2
,DVC,73.5,74.1,71.9,71.1,72.6,68.6,71.9
,Jharkhand,25.0,22.4,22.9,23.3,24.1,22.7,23.5
,Odisha,84.6,82.2,82.5,87.6,86.8,85.5,89.5
,West Bengal,166.1,164.8,150.7,166.1,167.9,168.6,151.4
,Sikkim,1.4,1.4,1.4,1.4,1.3,1.2,1.0
NER,Arunachal Pradesh,2.1,2.2,2.0,2.1,2.2,2.1,2.1
Assam,24.2,23.2,22.2,21.2,21.0,19.3,21.3,
Manipur,2.0,2.0,1.9,1.6,1.9,2.1,2.2,
Meghalaya,4.5,4.8,4.3,5.1,5.3,4.9,4.8,
Mizoram,1.5,1.6,1.5,1.4,1.4,1.3,1.4,
Nagaland,2.0,2.0,2.0,2.0,2.1,1.9,1.9,
Tripura,4.1,3.5,3.8,2.3,3.2,3.3,3.0,
