Region,States,05-09-2016,06-09-2016,07-09-2016,08-09-2016,09-09-2016,10-09-2016,11-09-2016
NR,Punjab,210.2,215.5,230.7,229.4,231.8,227.8,216.6
,Haryana,160.1,168.0,174.4,179.1,180.3,183.3,177.7
,Rajasthan,173.3,184.6,188.5,193.0,203.1,203.8,203.4
,Delhi,100.1,99.5,100.9,102.3,104.9,99.8,95.6
,UP,319.2,324.7,326.1,329.6,329.8,334.0,335.8
,Uttarakhand,37.4,35.0,39.8,40.7,40.4,45.8,38.3
,HP,26.2,26.7,26.9,28.4,27.5,27.7,25.0
,J&K,35.8,37.8,37.3,38.2,36.8,35.9,35.2
,Chandigarh,6.0,6.1,6.1,6.0,5.9,5.7,5.2
WR,Chhattisgarh,79.1,80.8,83.0,83.4,78.8,75.3,73.3
,Gujarat,275.8,286.6,289.4,305.5,313.4,319.0,311.5
,MP,143.3,149.0,155.7,160.5,164.0,169.4,171.4
,Maharashtra,369.4,410.9,425.6,441.6,443.8,445.1,416.4
,Goa,6.5,6.5,7.7,8.4,8.3,8.8,8.1
,DD,6.0,6.7,7.0,7.0,6.9,6.6,6.8
,DNH,16.3,16.7,17.0,17.3,17.2,17.2,17.0
,Essar steel,9.8,10.7,11.0,9.8,10.8,11.0,12.2
SR,Andhra Pradesh,147.4,154.9,160.8,167.4,169.9,160.8,150.0
,Telangana,154.2,163.8,169.9,173.3,173.8,161.2,141.5
,Karnataka,170.7,190.0,197.4,203.5,192.5,203.4,194.6
,Kerala,63.6,65.6,65.6,65.4,65.8,65.8,62.0
,Tamil Nadu,257.8,285.4,296.7,300.6,303.8,302.9,275.9
,Pondy,5.8,6.6,6.9,7.0,7.2,6.9,6.3
ER,Bihar,71.5,66.3,67.0,67.3,71.8,68.1,68.8
,DVC,60.9,58.2,58.8,61.5,62.1,61.9,62.0
,Jharkhand,20.6,21.0,24.0,20.9,21.3,22.5,21.7
,Odisha,70.6,71.4,72.3,74.0,72.3,73.9,73.9
,West Bengal,138.7,134.1,132.7,144.0,147.0,148.9,142.6
,Sikkim,1.1,1.1,1.1,1.3,1.2,1.2,1.0
NER,Arunachal Pradesh,2.0,2.2,2.0,1.9,2.0,2.0,1.9
Assam,27.5,30.0,29.3,29.8,31.0,29.8,29.1,
Manipur,1.8,2.0,2.0,1.9,1.9,2.0,1.9,
Meghalaya,4.9,4.6,4.4,5.6,4.7,4.9,5.0,
Mizoram,1.1,1.2,1.2,1.2,1.3,1.3,1.2,
Nagaland,2.0,1.8,1.9,1.6,1.7,2.0,2.0,
Tripura,4.1,4.1,4.1,3.9,4.0,3.9,4.0,
