Region,States,14-09-2020,15-09-2020,16-09-2020,17-09-2020,18-09-2020,19-09-2020,20-09-2020
NR,Punjab,266.8,266.3,268.0,272.1,270.0,276.7,276.3
,Haryana,216.3,219.3,220.8,218.1,221.9,217.2,205.4
,Rajasthan,260.0,264.3,270.5,263.7,277.1,271.0,259.2
,Delhi,120.5,120.5,123.9,124.6,126.5,123.5,116.5
,UP,474.4,472.3,472.7,473.7,478.5,479.0,477.2
,Uttarakhand,42.4,43.4,42.8,40.4,43.2,43.5,40.6
,HP,31.9,32.8,33.2,31.7,33.4,32.9,30.2
,J&K,47.0,43.9,47.7,47.9,49.5,47.9,48.7
,Chandigarh,6.1,6.2,6.4,6.3,6.2,5.9,5.4
WR,Chhattisgarh,99.1,102.7,103.5,99.3,99.4,96.8,98.7
,Gujarat,302.1,306.4,305.7,304.2,313.1,323.1,296.1
,MP,221.7,225.7,226.5,225.1,229.0,222.5,215.8
,Maharashtra,395.9,401.8,404.8,395.7,383.9,383.0,364.2
,Goa,9.0,9.3,9.1,8.8,9.0,9.0,8.3
,DD,6.8,7.2,7.3,6.9,7.2,7.2,6.6
,DNH,17.6,17.7,17.9,17.3,17.1,17.6,16.7
,Essar steel,17.6,17.2,17.2,17.2,17.6,18.9,18.9
SR,Andhra Pradesh,143.6,150.5,152.9,157.3,161.8,152.0,143.5
,Telangana,143.0,140.4,142.0,143.0,150.3,144.3,137.4
,Karnataka,141.3,146.6,150.6,149.8,152.7,151.5,129.3
,Kerala,61.3,63.8,64.5,64.3,63.8,60.6,54.1
,Tamil Nadu,257.2,272.4,283.1,286.5,296.4,279.8,246.3
,Pondy,7.6,7.5,7.5,7.7,7.7,7.9,7.0
ER,Bihar,119.2,109.3,111.4,114.0,110.4,115.4,123.5
,DVC,67.7,67.6,66.8,59.8,55.2,65.7,66.3
,Jharkhand,30.3,30.6,29.8,29.2,25.2,29.5,30.2
,Odisha,90.4,95.0,95.5,96.7,98.5,98.5,93.9
,West Bengal,176.6,174.2,168.6,161.6,161.2,178.4,170.1
,Sikkim,1.2,1.1,1.1,1.2,1.2,1.2,0.9
NER,Arunachal Pradesh,2.0,2.2,2.2,2.1,2.3,2.2,2.2
Assam,30.7,30.4,30.4,28.1,31.0,36.4,36.4,
Manipur,2.5,2.6,2.5,2.7,2.6,2.8,2.8,
Meghalaya,5.5,5.4,5.9,5.4,5.8,5.8,5.5,
Mizoram,1.6,1.7,1.7,1.8,1.7,1.7,1.7,
Nagaland,2.2,2.5,2.5,2.1,2.1,2.4,2.4,
Tripura,4.7,4.7,5.0,5.0,5.3,5.6,4.8,
