Region,States,24-10-2016,25-10-2016,26-10-2016,27-10-2016,28-10-2016,29-10-2016,30-10-2016
NR,Punjab,116.5,115.4,115.5,113.4,114.2,110.5,93.9
,Haryana,126.2,123.8,123.4,121.2,119.8,114.8,100.3
,Rajasthan,193.3,197.4,200.3,200.1,196.8,194.9,186.6
,Delhi,75.5,76.4,75.9,74.2,72.1,67.0,58.5
,UP,283.5,273.1,272.1,276.8,294.9,302.8,299.0
,Uttarakhand,35.4,34.8,34.2,34.6,35.1,33.0,27.5
,HP,23.8,24.2,24.4,24.3,24.9,23.2,17.7
,J&K,34.4,35.6,35.5,35.1,35.3,35.0,37.1
,Chandigarh,3.6,3.6,3.6,3.5,3.4,3.2,2.8
WR,Chhattisgarh,72.2,72.8,70.4,71.6,72.4,72.7,68.4
,Gujarat,302.2,293.0,293.3,292.6,285.3,262.0,220.8
,MP,185.6,189.2,192.4,194.8,198.8,198.3,195.8
,Maharashtra,443.8,440.9,443.2,437.8,432.0,417.0,382.4
,Goa,8.2,8.5,8.6,8.4,8.5,7.5,7.0
,DD,7.6,7.8,7.7,7.6,7.4,6.2,3.6
,DNH,17.7,17.6,17.6,17.7,17.4,16.8,11.5
,Essar steel,7.4,6.9,6.5,7.2,7.0,6.4,7.1
SR,Andhra Pradesh,167.2,166.9,164.0,152.3,163.2,165.5,154.8
,Telangana,157.5,158.6,158.9,157.4,158.9,159.8,145.8
,Karnataka,196.0,204.9,208.4,205.4,205.7,207.7,197.0
,Kerala,65.3,66.7,67.2,66.7,66.9,65.3,59.4
,Tamil Nadu,291.2,303.7,307.4,309.3,283.8,245.4,230.9
,Pondy,7.0,7.0,7.0,7.0,6.9,5.7,5.5
ER,Bihar,66.6,67.1,67.0,67.6,67.0,67.1,70.5
,DVC,61.9,62.1,63.3,61.8,63.0,62.2,60.8
,Jharkhand,21.4,22.0,22.5,22.6,22.8,21.4,22.0
,Odisha,72.6,70.6,67.1,69.2,73.2,72.9,71.1
,West Bengal,137.0,137.3,137.6,138.1,137.4,136.2,127.3
,Sikkim,1.3,1.3,1.1,1.4,1.3,1.3,1.1
NER,Arunachal Pradesh,1.9,2.0,2.1,2.1,1.9,2.0,2.1
Assam,25.2,25.4,25.6,24.7,24.6,25.2,25.1,
Manipur,1.8,2.0,2.2,1.9,1.8,2.0,2.2,
Meghalaya,4.9,5.1,5.3,5.2,5.2,5.2,5.2,
Mizoram,1.6,1.4,1.4,1.4,1.3,1.4,1.4,
Nagaland,1.9,2.2,2.0,1.8,1.5,1.5,2.0,
Tripura,4.0,4.1,4.2,3.9,3.7,3.7,4.3,
