Region,States,24-04-2023,25-04-2023,26-04-2023,27-04-2023,28-04-2023,29-04-2023,30-04-2023
NR,Punjab,147.8,149.7,162.5,153.1,161.0,155.5,140.6
,Haryana,149.9,155.4,162.3,159.3,160.7,161.5,135.5
,Rajasthan,259.6,269.7,268.8,265.1,257.7,231.1,213.6
,Delhi,86.2,87.7,92.4,94.1,93.8,89.3,81.6
,UP,334.6,360.2,401.5,406.8,406.5,409.9,343.4
,Uttarakhand,40.9,42.9,44.2,43.2,44.2,45.1,37.5
,HP,30.0,31.7,31.3,30.0,31.2,37.7,28.9
,J&K,55.7,54.6,55.3,52.5,57.0,59.0,57.8
,Chandigarh,4.5,4.3,4.5,4.5,4.7,4.5,3.9
,Railways_NR ISTS,3.7,3.7,3.7,3.8,3.8,3.9,3.8
WR,Chhattisgarh,101.8,102.0,103.9,107.2,100.5,97.6,89.5
,Gujarat,440.3,445.6,444.2,447.3,444.0,410.6,377.5
,MP,230.6,241.2,231.5,210.8,211.2,195.0,178.1
,Maharashtra,582.7,590.0,579.9,551.1,527.1,515.2,484.2
,Goa,13.3,15.9,15.1,15.3,15.5,15.6,14.2
,DNHDDPDCL,29.0,28.4,29.1,28.3,29.0,28.8,27.9
,AMNSIL,18.1,17.8,17.2,19.2,17.6,17.7,17.5
,BALCO,12.4,12.4,12.4,12.4,12.4,12.4,12.3
SR,Andhra Pradesh,220.2,228.4,227.0,232.9,234.4,222.7,210.6
,Telangana,197.9,188.1,159.4,177.9,180.0,169.4,157.7
,Karnataka,294.1,287.6,284.4,289.5,287.8,275.0,229.1
,Kerala,96.2,92.5,88.7,90.1,91.9,86.8,79.1
,Tamil Nadu,359.5,370.5,369.3,374.6,384.2,370.7,332.2
,Pondy,9.9,9.9,9.8,9.9,10.0,9.9,8.8
ER,Bihar,98.3,105.4,116.4,114.8,119.2,122.0,105.2
,DVC,73.7,76.6,77.3,77.9,77.4,77.1,74.4
,Jharkhand,29.5,30.5,32.1,32.8,31.6,33.4,31.7
,Odisha,115.8,108.1,109.9,119.9,117.3,115.5,118.6
,West Bengal,164.5,172.6,189.6,182.0,178.3,186.8,159.4
,Sikkim,1.3,1.5,1.5,1.5,1.5,1.3,1.0
,Railways_ER ISTS*,-,-,-,-,-,-,0.1
NER,Arunachal Pradesh,2.2,2.1,2.2,2.8,2.7,2.5,2.5
Assam,26.5,30.7,33.1,33.4,31.9,29.8,28.3,
Manipur,2.4,2.6,2.7,2.6,2.6,2.8,2.5,
Meghalaya,5.0,5.1,5.2,5.1,5.2,5.2,5.2,
Mizoram,1.8,1.8,1.8,1.9,2.0,1.9,1.8,
Nagaland,2.0,2.3,2.3,2.4,2.4,2.4,2.5,
Tripura,4.9,5.5,5.7,4.9,5.0,5.5,5.2,
ALL INDIA TOTAL,4246.9,4334.7,4378.1,4360.8,4342.9,4211.0,3803.5,
*Railways_ER ISTS added as an entity w.e.f 30.04.2023,,,,,,,,
