Region,States,07-12-2020,08-12-2020,09-12-2020,10-12-2020,11-12-2020,12-12-2020,13-12-2020
NR,Punjab,127.4,126.1,126.6,125.4,123.0,106.7,111.8
,Haryana,127.1,132.2,133.1,128.7,126.8,118.9,114.5
,Rajasthan,248.2,252.3,253.4,252.2,241.8,242.5,239.3
,Delhi,61.9,62.1,62.6,62.6,60.3,58.4,59.0
,UP,259.4,264.0,261.9,262.5,261.7,258.2,256.4
,Uttarakhand,36.2,37.2,36.6,37.0,37.7,35.3,35.3
,HP,29.8,30.5,30.8,29.9,31.0,28.6,28.7
,J&K,52.3,53.1,52.3,52.1,52.9,42.4,52.3
,Chandigarh,3.2,3.2,3.3,3.2,3.3,3.1,3.2
WR,Chhattisgarh,78.7,80.1,80.9,80.2,80.2,79.1,79.5
,Gujarat,349.4,350.7,346.7,350.0,325.3,325.1,313.3
,MP,284.8,287.9,289.9,288.9,246.4,219.5,225.0
,Maharashtra,454.8,465.0,472.6,475.4,467.6,456.2,438.7
,Goa,10.0,10.4,10.7,10.7,9.8,9.5,9.1
,DD,7.2,6.5,7.5,7.3,7.4,7.6,7.0
,DNH,18.0,18.2,18.4,18.6,18.1,18.5,18.0
,Essar steel,17.5,18.0,16.0,17.1,17.0,17.3,17.0
SR,Andhra Pradesh,147.4,147.8,148.4,150.1,152.6,151.6,152.6
,Telangana,163.9,165.3,173.5,170.8,172.2,171.9,172.5
,Karnataka,185.2,180.0,178.4,183.9,188.8,192.9,183.7
,Kerala,69.4,69.6,72.5,70.3,73.0,72.5,65.8
,Tamil Nadu,233.5,241.3,246.8,250.3,259.1,262.8,241.5
,Pondy,6.5,6.5,6.8,6.9,6.9,6.9,6.3
ER,Bihar,73.2,73.1,73.6,73.5,75.5,74.9,74.5
,DVC,63.0,63.4,61.5,61.4,62.1,62.2,62.2
,Jharkhand,23.9,24.2,23.9,24.2,25.6,25.3,25.5
,Odisha,67.4,69.1,67.9,67.8,68.5,70.1,70.2
,West Bengal,113.2,112.1,114.6,113.3,114.0,114.1,106.8
,Sikkim,1.7,1.7,1.8,1.7,1.7,2.0,1.9
NER,Arunachal Pradesh,2.1,2.2,2.3,2.4,2.3,2.1,2.0
,Assam,23.3,22.9,23.8,24.4,24.3,23.9,22.8,
,Manipur,3.0,3.1,3.1,3.1,3.0,3.2,3.0,
,Meghalaya,6.2,6.4,6.4,6.5,6.4,6.5,6.5,
,Mizoram,1.6,1.6,1.7,1.6,1.6,1.7,1.6,
,Nagaland,2.1,2.2,2.3,2.3,2.5,2.4,2.2,
,Tripura,3.5,3.4,3.3,3.6,3.5,3.4,3.3,
