Region,States,01-04-2019,02-04-2019,03-04-2019,04-04-2019,05-04-2019,06-04-2019,07-04-2019
NR,Punjab,124.3,124.4,130.8,129.4,132.1,132.1,120.4
,Haryana,117.9,124.0,126.0,127.3,129.7,128.4,111.2
,Rajasthan,213.8,216.6,220.4,218.4,205.6,207.0,201.4
,Delhi,72.0,75.0,77.3,81.3,85.6,83.9,83.6
,UP,311.1,320.1,322.8,331.4,336.7,334.6,287.3
,Uttarakhand,34.1,35.6,36.5,37.0,37.8,38.2,35.2
,HP,24.9,24.7,25.4,25.8,26.2,27.0,24.3
,J&K,44.5,45.4,45.4,45.2,45.2,43.0,42.6
,Chandigarh,3.3,3.5,3.6,3.7,4.0,4.0,3.5
WR,Chhattisgarh,99.0,99.6,100.4,101.8,103.0,101.8,102.4
,Gujarat,359.3,366.9,370.5,377.4,379.8,377.2,362.5
,MP,205.9,206.3,208.1,209.8,205.2,203.3,200.1
,Maharashtra,477.1,485.9,494.1,492.8,472.8,475.3,470.5
,Goa,12.0,12.0,12.0,12.0,12.0,12.0,12.0
,DD,6.5,7.0,7.3,7.5,7.4,7.5,7.4
,DNH,17.3,17.6,18.1,18.2,18.4,18.2,18.4
,Essar steel,11.1,11.2,12.6,12.8,14.1,14.1,6.4
SR,Andhra Pradesh,195.1,195.8,196.5,197.6,197.3,186.1,181.9
,Telangana,218.5,225.3,227.7,219.5,212.5,207.2,197.0
,Karnataka,243.7,247.8,248.6,246.5,242.8,226.7,218.6
,Kerala,84.7,85.3,86.4,84.7,83.9,85.1,78.7
,Tamil Nadu,342.7,350.4,357.3,356.9,355.1,353.5,323.7
,Pondy,8.0,8.4,8.5,8.5,8.7,8.6,7.9
ER,Bihar,75.7,83.0,82.9,85.0,85.4,70.0,61.7
,DVC,64.8,64.7,65.6,66.7,67.7,64.1,62.9
,Jharkhand,22.8,24.3,26.3,25.2,24.0,19.3,17.7
,Odisha,81.3,95.3,105.7,112.3,113.0,111.6,95.1
,West Bengal,145.8,168.7,172.6,174.4,169.8,145.5,110.4
,Sikkim,1.1,1.3,1.4,1.5,1.4,1.2,1.2
NER,Arunachal Pradesh,2.0,2.0,2.1,2.1,2.1,2.0,2.1
Assam,18.0,19.8,20.4,23.3,21.7,24.2,20.3,
Manipur,2.3,2.1,2.1,2.4,2.3,2.5,2.5,
Meghalaya,4.9,5.3,5.4,5.4,5.4,5.7,5.8,
Mizoram,1.5,1.7,1.8,1.6,1.5,1.6,1.6,
Nagaland,1.9,1.9,2.0,2.1,2.0,2.0,2.1,
Tripura,2.6,2.4,2.4,3.3,3.6,3.3,3.3,
