Region,States,28-11-2022,29-11-2022,30-11-2022,01-12-2022,02-12-2022,03-12-2022,04-12-2022
NR,Punjab,134.2,135.2,139.4,135.3,135.3,137.3,135.8
,Haryana,129.7,135.7,137.3,134.6,133.9,135.3,119.2
,Rajasthan,301.3,305.4,300.6,302.3,302.1,304.1,299.6
,Delhi,65.0,65.2,66.5,66.5,67.2,65.4,59.8
,UP,298.6,301.6,300.2,292.3,294.3,288.9,292.3
,Uttarakhand,36.7,37.4,37.7,37.0,37.7,37.1,34.8
,HP,33.1,33.4,34.2,33.8,33.0,33.6,31.3
,J&K,56.5,56.9,56.4,55.9,57.3,56.2,55.4
,Chandigarh,3.3,3.4,3.4,3.4,3.4,3.4,3.1
WR,Chhattisgarh,86.1,87.2,87.4,87.8,88.0,85.8,87.3
,Gujarat,392.4,393.8,392.2,378.4,391.1,395.7,377.1
,MP,305.6,309.7,311.7,308.4,310.4,309.2,307.6
,Maharashtra,538.8,538.6,535.3,529.3,531.4,541.9,536.1
,Goa,12.1,12.2,11.9,13.0,13.4,13.4,12.4
,DNHDDPDCL,26.9,27.4,27.2,26.6,26.6,27.0,26.1
,Essar steel,17.5,17.8,15.6,17.0,17.5,17.6,18.1
SR,Andhra Pradesh,183.8,184.6,188.1,191.2,190.8,193.7,190.9
,Telangana,170.8,171.0,173.4,175.8,180.3,180.6,175.0
,Karnataka,211.6,198.3,212.4,218.5,222.2,219.0,206.1
,Kerala,74.7,76.0,76.8,76.9,78.4,78.4,70.1
,Tamil Nadu,298.3,303.3,306.0,303.1,312.2,306.2,264.0
,Pondy,8.4,8.3,8.6,8.7,8.6,8.8,7.5
ER,Bihar,77.0,78.1,79.7,76.8,77.5,76.7,78.2
,DVC,68.0,69.5,70.3,67.0,67.7,71.7,69.5
,Jharkhand,27.3,27.2,27.6,26.0,26.3,26.3,27.3
,Odisha,98.9,93.8,94.7,93.5,94.1,95.8,103.8
,West Bengal,117.4,119.7,121.6,117.5,117.5,114.1,105.3
,Sikkim,1.7,1.8,1.8,1.8,1.8,1.6,1.4
NER,Arunachal Pradesh,2.2,2.2,2.3,2.5,2.3,2.0,1.9
Assam,25.3,26.2,26.7,26.4,26.1,25.8,25.2,
Manipur,2.9,2.9,2.8,2.8,2.8,2.9,2.6,
Meghalaya,7.0,6.7,7.1,6.7,6.8,6.7,6.7,
Mizoram,1.9,1.9,1.9,1.8,1.8,1.9,1.7,
Nagaland,2.3,2.2,2.2,2.2,2.3,2.4,2.1,
Tripura,3.9,4.2,4.4,4.1,3.9,3.9,3.6,
