Region,States,06-11-2023,07-11-2023,08-11-2023,09-11-2023,10-11-2023,11-11-2023,12-11-2023
NR,Punjab,135.2,136.4,139.3,137.4,126.7,123.2,95.6
,Haryana,139.7,143.3,143.6,142.1,132.8,120.8,95.7
,Rajasthan,315.8,324.0,320.2,313.8,304.3,291.8,270.8
,Delhi,77.3,77.9,77.9,77.7,75.8,68.6,59.6
,UP,331.5,335.7,334.3,333.8,335.3,328.0,316.8
,Uttarakhand,38.6,39.6,39.8,39.9,40.7,36.1,28.6
,HP,32.7,33.3,34.7,35.0,34.4,30.7,23.3
,J&K,51.7,52.7,52.9,49.7,46.2,53.3,53.0
,Chandigarh,3.5,3.6,3.6,3.6,3.6,3.2,3.0
,Railways_NR ISTS,3.7,3.6,3.7,3.7,3.7,3.8,3.9
WR,Chhattisgarh,94.0,92.5,91.1,93.0,93.6,91.7,86.1
,Gujarat,436.0,435.4,431.3,432.6,420.0,364.0,299.5
,MP,323.9,328.8,331.1,333.3,335.9,332.4,317.2
,Maharashtra,594.2,599.1,603.6,595.8,584.3,566.3,511.5
,Goa,14.5,14.4,13.0,14.0,14.2,13.9,11.2
,DNHDDPDCL,28.1,28.6,28.9,29.1,28.9,27.8,18.3
,AMNSIL,18.8,19.8,20.1,17.9,18.9,19.9,19.0
,BALCO,12.4,12.4,12.4,12.4,12.4,12.4,12.4
SR,Andhra Pradesh,207.4,206.8,207.1,202.8,204.5,202.2,198.0
,Telangana,210.2,204.2,198.6,202.3,208.4,204.8,198.9
,Karnataka,233.2,220.2,223.2,206.1,210.4,205.6,195.9
,Kerala,78.4,80.7,79.5,78.7,78.3,79.2,72.5
,Tamil Nadu,301.8,304.8,302.6,301.6,299.7,265.0,212.3
,Pondy,9.1,9.3,9.2,9.2,8.9,8.5,6.3
ER,Bihar,91.1,88.3,86.9,86.0,90.3,88.9,90.5
,DVC,70.9,69.9,68.9,67.1,70.5,71.0,70.7
,Jharkhand,29.8,29.5,30.1,30.0,30.7,30.3,32.7
,Odisha,104.8,104.3,111.0,109.9,101.8,97.3,98.2
,West Bengal,153.7,151.9,149.6,150.0,149.9,147.1,132.6
,Sikkim,1.3,1.3,1.3,1.4,1.4,1.3,1.1
,Railways_ER ISTS*,0.2,0.1,0.1,0.2,0.1,0.2,0.1
NER,Arunachal Pradesh,2.7,2.4,2.5,2.6,2.8,2.7,2.7
Assam,27.1,29.0,29.9,29.6,29.4,29.6,26.9,
Manipur,2.6,2.5,2.5,2.7,2.7,2.7,2.7,
Meghalaya,6.5,6.3,6.6,6.4,6.2,6.3,5.9,
Mizoram,1.9,1.8,1.8,1.9,1.9,1.9,1.8,
Nagaland,2.4,2.2,2.3,2.3,2.3,2.3,2.3,
Tripura,4.4,4.4,4.2,4.2,4.2,4.2,4.3,
ALL INDIA TOTAL,4191.3,4200.5,4199.3,4159.4,4116.0,3938.7,3581.6,
*Railways_ER ISTS added as an entity w.e.f 30.04.2023,,,,,,,,
