Region,States,31-10-2016,01-11-2016,02-11-2016,03-11-2016,04-11-2016,05-11-2016,06-11-2016
NR,Punjab,84.0,96.5,102.6,100.3,100.9,103.0,95.2
,Haryana,92.9,99.1,106.4,110.1,111.1,109.8,100.4
,Rajasthan,177.7,187.1,196.3,197.4,200.4,204.7,206.1
,Delhi,57.5,60.9,64.7,62.7,63.9,61.9,58.3
,UP,290.6,265.3,266.2,270.7,275.1,276.8,271.7
,Uttarakhand,26.5,28.2,30.8,32.5,33.8,33.6,31.2
,HP,16.2,22.5,21.5,24.0,26.7,26.6,23.5
,J&K,35.9,35.9,36.5,35.8,36.5,36.5,36.4
,Chandigarh,2.7,3.1,3.3,3.4,3.3,3.3,2.9
WR,Chhattisgarh,63.6,66.7,67.7,69.7,70.9,68.8,70.2
,Gujarat,195.0,202.9,220.9,232.1,239.6,247.3,246.8
,MP,187.7,192.7,199.0,203.5,207.0,208.9,210.4
,Maharashtra,374.5,380.6,402.5,417.8,424.8,427.7,420.6
,Goa,8.4,9.2,9.6,9.5,9.3,8.9,7.5
,DD,2.9,3.8,5.5,6.1,6.5,6.7,6.4
,DNH,11.1,13.5,15.6,16.6,16.9,16.9,16.7
,Essar steel,7.3,6.7,8.0,8.1,6.6,6.5,6.4
SR,Andhra Pradesh,168.2,155.1,160.6,160.3,162.1,163.6,162.1
,Telangana,147.8,150.4,152.2,152.6,154.3,152.4,146.4
,Karnataka,192.6,181.8,193.1,199.1,198.6,205.8,198.0
,Kerala,62.8,64.2,64.7,65.3,65.1,65.3,58.4
,Tamil Nadu,244.4,265.7,267.6,267.1,277.2,271.4,268.9
,Pondy,6.5,6.6,6.7,6.8,7.0,7.0,6.4
ER,Bihar,69.9,66.4,68.5,67.5,69.2,68.6,65.8
,DVC,61.0,61.8,60.2,61.1,60.7,61.1,59.6
,Jharkhand,21.7,22.0,23.9,23.7,23.6,24.3,21.1
,Odisha,70.9,78.2,71.4,69.2,68.8,67.6,68.3
,West Bengal,132.6,132.8,126.6,127.6,127.0,115.9,107.8
,Sikkim,1.0,1.2,0.9,1.1,1.4,1.5,1.0
NER,Arunachal Pradesh,1.9,2.0,1.9,2.0,2.0,2.0,2.0
Assam,24.7,25.9,25.5,24.6,25.3,25.4,21.4,
Manipur,2.0,1.9,1.9,1.9,1.9,2.0,1.7,
Meghalaya,5.1,4.9,5.1,4.9,4.6,5.0,4.5,
Mizoram,1.3,1.4,1.3,1.3,1.2,1.2,1.1,
Nagaland,1.8,1.9,1.7,1.8,1.7,1.6,1.3,
Tripura,4.4,3.6,4.4,4.3,3.6,3.4,3.5,
