Region,States,10-04-2017,11-04-2017,12-04-2017,13-04-2017,14-04-2017,15-04-2017,16-04-2017
NR,Punjab,94.5,103.5,110.1,111.3,120.4,120.4,115.4
,Haryana,100.9,110.3,113.3,118.7,120.2,120.2,113.3
,Rajasthan,164.8,172.0,179.5,179.1,186.9,186.9,189.3
,Delhi,75.0,78.5,83.7,86.7,88.0,88.0,87.8
,UP,259.0,278.0,309.7,324.9,322.2,322.2,318.4
,Uttarakhand,32.2,33.3,34.4,34.9,36.1,36.1,33.0
,HP,23.9,144.9,24.9,25.1,24.9,24.9,23.1
,J&K,47.7,41.4,39.5,40.7,39.2,39.2,37.6
,Chandigarh,3.6,3.8,4.0,3.9,4.1,4.1,4.0
WR,Chhattisgarh,91.6,91.6,91.8,92.6,94.6,94.3,92.6
,Gujarat,320.4,326.2,332.6,341.2,343.9,348.6,331.7
,MP,172.4,176.6,179.9,183.7,184.3,183.6,180.2
,Maharashtra,491.8,501.8,498.2,496.6,497.4,495.4,476.7
,Goa,10.2,10.7,10.7,10.7,10.2,10.7,9.6
,DD,6.9,7.2,7.2,6.9,7.0,5.5,6.5
,DNH,16.8,16.8,16.9,16.9,17.0,17.3,17.2
,Essar steel,9.3,9.3,8.0,7.8,9.2,9.9,9.9
SR,Andhra Pradesh,166.8,168.0,166.3,168.7,163.3,164.9,165.4
,Telangana,177.4,176.8,174.0,174.7,174.2,171.9,164.5
,Karnataka,215.3,212.8,215.3,217.8,214.8,215.9,198.0
,Kerala,75.4,76.5,77.2,72.9,64.7,72.0,69.2
,Tamil Nadu,320.3,323.8,327.2,329.0,310.5,313.4,301.1
,Pondy,7.4,7.4,7.9,7.8,7.5,7.5,7.3
ER,Bihar,60.8,65.4,66.7,69.9,72.0,60.3,64.5
,DVC,64.9,64.0,64.8,66.2,66.5,64.0,64.1
,Jharkhand,24.4,24.1,24.6,24.6,25.4,24.6,23.9
,Odisha,86.8,82.9,83.1,89.0,83.6,85.7,82.6
,West Bengal,161.7,160.4,162.1,165.3,159.3,154.3,143.8
,Sikkim,1.1,1.1,1.1,1.9,1.3,1.2,1.1
NER,Arunachal Pradesh,1.9,2.1,2.1,2.1,2.1,2.0,2.0
Assam,19.7,21.1,24.0,23.8,24.0,21.3,17.3,
Manipur,2.3,2.3,2.1,2.4,3.1,2.5,3.0,
Meghalaya,5.2,5.2,4.7,4.8,4.3,3.8,3.8,
Mizoram,1.4,1.5,1.3,1.4,1.3,1.4,1.4,
Nagaland,2.0,2.1,2.2,2.2,1.7,1.9,1.6,
Tripura,4.3,4.0,4.5,3.9,4.4,3.0,2.7,
