Region,States,06-03-2017,07-03-2017,08-03-2017,09-03-2017,10-03-2017,11-03-2017,12-03-2017
NR,Punjab,114.8,102.5,96.2,86.5,85.9,85.0,82.7
,Haryana,124.3,127.2,111.3,107.9,103.9,102.1,100.3
,Rajasthan,205.6,205.3,202.9,200.4,175.7,177.7,176.0
,Delhi,59.4,60.4,61.1,60.8,60.7,57.5,51.1
,UP,286.4,290.8,283.4,265.2,227.5,233.7,262.1
,Uttarakhand,33.8,34.3,33.9,30.5,32.3,33.0,30.3
,HP,26.0,27.3,27.1,27.5,27.0,27.6,25.1
,J&K,41.5,42.4,43.5,41.3,30.3,31.0,42.7
,Chandigarh,3.2,3.3,3.3,3.3,3.4,3.2,2.9
WR,Chhattisgarh,85.1,84.7,74.9,78.9,80.1,80.0,78.9
,Gujarat,299.5,301.3,300.9,307.1,303.7,289.6,261.4
,MP,189.0,184.7,187.8,185.7,172.7,166.0,171.9
,Maharashtra,457.1,458.7,459.8,457.1,439.0,437.6,423.9
,Goa,8.7,9.6,9.6,9.4,9.6,9.2,8.2
,DD,7.0,7.2,7.2,7.2,7.3,7.2,6.5
,DNH,16.5,16.9,17.0,17.1,16.8,16.5,16.1
,Essar steel,8.2,9.1,8.6,8.0,7.2,6.9,7.2
SR,Andhra Pradesh,167.4,164.1,162.2,166.2,157.2,156.9,158.5
,Telangana,180.5,180.6,179.5,181.2,180.3,174.8,168.6
,Karnataka,217.8,214.3,212.5,217.3,214.4,216.8,209.3
,Kerala,66.7,68.7,68.9,69.4,69.3,68.0,63.3
,Tamil Nadu,289.9,299.7,301.0,300.6,296.5,298.6,278.9
,Pondy,6.7,7.0,6.2,7.2,7.2,7.0,6.2
ER,Bihar,65.6,66.2,64.6,66.7,59.2,49.8,60.0
,DVC,62.6,63.4,61.1,71.2,64.5,67.4,60.1
,Jharkhand,25.2,23.7,23.8,22.3,21.5,22.0,22.7
,Odisha,76.7,75.5,73.0,73.3,70.2,68.7,71.9
,West Bengal,118.6,124.7,121.7,110.3,103.9,101.4,91.3
,Sikkim,1.5,1.6,2.2,1.5,1.8,1.4,1.9
NER,Arunachal Pradesh,1.9,2.1,2.2,2.1,2.1,2.0,1.9
,Assam,21.0,22.2,21.8,20.3,22.3,19.7,19.7,
,Manipur,2.0,2.2,2.1,2.3,2.2,2.1,1.9,
,Meghalaya,5.6,4.5,4.9,4.8,4.9,5.0,5.0,
,Mizoram,1.3,1.5,1.4,1.5,1.4,1.3,1.3,
,Nagaland,1.8,2.0,1.9,1.9,1.8,1.8,1.3,
,Tripura,2.2,3.0,3.4,4.0,2.9,2.3,3.8,
