Region,States,11-12-2023,12-12-2023,13-12-2023,14-12-2023,15-12-2023,16-12-2023,17-12-2023
NR,Punjab,138.2,140.7,141.6,148.3,147.9,147.8,147.9
,Haryana,142.1,145.5,149.6,149.3,149.1,148.1,135.0
,Rajasthan,292.8,290.6,298.3,306.1,312.9,309.5,308.8
,Delhi,71.3,70.7,70.3,68.3,70.7,70.5,68.7
,UP,301.6,305.5,313.9,315.8,324.1,321.5,325.7
,Uttarakhand,40.3,42.0,42.3,40.0,43.9,43.2,37.7
,HP,35.4,37.4,37.8,37.3,38.2,37.2,35.1
,J&K,55.8,56.4,56.3,56.4,57.4,58.6,58.5
,Chandigarh,3.7,3.8,3.8,3.8,3.9,3.8,3.6
,Railways_NR ISTS,3.4,3.4,3.6,3.6,3.6,3.6,3.5
WR,Chhattisgarh,84.6,86.4,87.6,88.3,87.5,86.7,87.1
,Gujarat,392.3,393.2,391.7,397.4,399.8,403.0,378.9
,MP,258.4,270.6,280.3,288.9,297.9,304.0,308.4
,Maharashtra,518.4,533.2,546.7,544.5,534.4,536.6,518.2
,Goa,14.2,14.3,14.0,13.2,14.0,13.6,10.1
,DNHDDPDCL,28.3,28.8,28.7,28.9,28.8,28.7,28.0
,AMNSIL,18.0,18.0,18.6,20.1,19.9,18.8,19.7
,BALCO,12.4,12.5,12.5,12.5,12.5,12.4,12.5
SR,Andhra Pradesh,178.6,182.5,185.8,188.5,186.6,184.9,184.7
,Telangana,200.2,208.0,213.0,216.1,218.2,217.4,210.8
,Karnataka,252.2,254.2,256.1,256.0,259.4,256.8,235.2
,Kerala,83.9,84.3,82.9,82.2,83.3,83.2,75.3
,Tamil Nadu,307.5,315.4,317.7,319.2,317.3,295.8,270.6
,Pondy,7.8,8.8,8.8,8.5,8.8,8.7,8.0
ER,Bihar,78.2,79.6,79.2,79.3,81.2,82.8,84.3
,DVC,68.1,70.5,70.9,69.7,69.8,70.1,70.7
,Jharkhand,27.5,28.4,29.7,28.4,28.2,28.2,29.3
,Odisha,90.2,102.0,100.4,102.0,92.0,88.0,86.5
,West Bengal,129.2,132.1,130.8,132.6,133.0,131.3,117.6
,Sikkim,1.7,1.7,1.7,1.8,1.8,1.8,1.5
,Railways_ER ISTS*,0.1,0.2,0.1,0.1,0.1,0.1,0.1
NER,Arunachal Pradesh,2.7,2.9,2.6,2.6,2.9,2.9,2.7
Assam,26.5,25.5,26.3,26.4,26.1,26.4,25.6,
Manipur,2.9,3.0,2.9,2.9,2.9,3.1,2.9,
Meghalaya,6.5,6.4,6.6,6.3,6.5,6.4,6.4,
Mizoram,2.0,2.0,1.9,2.0,1.9,2.1,1.9,
Nagaland,2.3,2.3,2.3,2.3,2.3,2.4,2.4,
Tripura,3.8,3.9,3.9,4.0,4.1,3.8,3.7,
ALL INDIA TOTAL,3883.2,3966.4,4020.9,4053.8,4072.6,4043.7,3907.5,
*Railways_ER ISTS added as an entity w.e.f 30.04.2023,,,,,,,,
