Region,States,20-09-2021,21-09-2021,22-09-2021,23-09-2021,24-09-2021,25-09-2021,26-09-2021
NR,Punjab,257.4,228.4,206.7,161.6,160.2,173.7,180.9
,Haryana,186.4,189.0,156.7,140.9,140.3,149.0,140.5
,Rajasthan,224.7,219.7,193.0,187.6,189.2,201.0,199.9
,Delhi,106.5,108.4,100.3,98.9,97.6,94.5,90.2
,UP,407.9,413.5,380.6,367.0,346.4,349.5,357.4
,Uttarakhand,43.5,44.5,41.8,40.9,40.9,41.4,38.8
,HP,31.6,30.4,32.0,29.5,30.0,31.3,29.2
,J&K,44.4,43.6,44.3,43.0,46.5,47.2,48.3
,Chandigarh,6.1,5.3,5.2,4.4,4.5,4.8,4.6
WR,Chhattisgarh,85.2,88.3,89.4,89.7,88.5,90.9,89.8
,Gujarat,307.8,314.3,314.9,319.5,322.7,323.2,305.6
,MP,210.3,212.0,215.7,219.3,215.7,207.7,203.5
,Maharashtra,463.6,452.3,443.0,442.5,440.0,445.0,429.0
,Goa,12.6,12.8,12.6,12.3,12.4,12.4,11.8
,DD,7.3,7.7,7.8,7.6,7.5,7.5,7.4
,DNH,19.7,19.9,18.5,19.8,19.7,19.8,19.4
,Essar steel,17.9,18.0,18.2,17.7,17.4,18.0,18.1
SR,Andhra Pradesh,202.1,205.8,197.2,197.7,192.0,194.7,182.9
,Telangana,216.5,190.4,182.9,185.7,191.5,201.9,183.4
,Karnataka,219.4,205.7,205.0,204.0,207.9,206.7,192.6
,Kerala,76.7,77.7,77.8,77.5,77.1,77.7,70.7
,Tamil Nadu,313.2,314.9,326.3,321.9,318.5,319.1,288.9
,Pondy,8.7,8.7,8.8,8.7,8.9,9.1,7.4
ER,Bihar,118.6,118.6,112.8,107.3,113.8,119.7,122.6
,DVC,67.3,67.9,67.6,67.3,69.5,70.0,67.5
,Jharkhand,28.4,27.9,26.5,26.2,27.4,30.3,30.4
,Odisha,105.2,101.1,103.9,108.3,109.6,111.0,106.9
,West Bengal,148.3,147.4,148.3,160.7,170.9,172.8,162.0
,Sikkim,1.4,1.5,1.4,1.5,1.4,1.5,1.3
NER,Arunachal Pradesh,2.4,2.4,2.3,2.5,2.4,2.2,2.3
Assam,37.6,35.8,36.4,39.5,40.6,41.6,38.9,
Manipur,2.5,2.6,2.6,2.7,2.7,2.7,2.6,
Meghalaya,5.5,5.3,5.6,5.8,5.7,5.5,5.4,
Mizoram,1.5,1.6,1.6,1.6,1.6,1.5,1.5,
Nagaland,2.5,2.6,2.5,2.5,2.5,2.4,2.5,
Tripura,4.8,4.8,5.1,5.4,5.7,4.9,4.7,
