Region,States,15-07-2019,16-07-2019,17-07-2019,18-07-2019,19-07-2019,20-07-2019,21-07-2019
NR,Punjab,166.0,133.7,147.9,177.2,192.9,206.0,211.6
,Haryana,175.3,157.5,147.1,148.6,171.8,177.1,171.5
,Rajasthan,256.5,264.3,261.6,245.1,240.0,244.3,240.5
,Delhi,118.5,108.0,91.6,100.6,108.6,111.1,105.6
,UP,353.6,331.6,363.8,390.3,407.1,415.0,418.2
,Uttarakhand,37.8,36.5,39.1,41.2,42.4,44.6,41.2
,HP,28.3,28.3,29.1,29.3,29.5,30.3,28.0
,J&K,39.9,41.3,43.0,42.7,41.5,43.1,40.5
,Chandigarh,4.4,4.3,4.7,5.0,5.3,5.5,5.2
WR,Chhattisgarh,104.7,105.6,105.8,102.1,98.7,101.8,108.5
,Gujarat,362.2,368.8,372.6,379.3,390.7,387.4,339.6
,MP,202.0,209.7,216.6,218.7,218.6,213.6,209.9
,Maharashtra,432.0,444.6,457.9,460.0,449.2,430.9,405.6
,Goa,11.3,11.4,11.4,11.4,11.4,11.4,11.4
,DD,7.4,7.7,7.7,7.7,7.8,7.7,7.2
,DNH,18.7,18.9,18.8,18.9,18.8,18.9,19.1
,Essar steel,5.8,6.2,5.3,5.2,5.6,5.4,5.5
SR,Andhra Pradesh,172.3,178.1,181.9,179.2,169.0,165.5,164.9
,Telangana,174.7,182.5,185.7,183.3,182.0,165.9,170.3
,Karnataka,194.8,201.1,202.6,199.3,195.4,186.6,168.0
,Kerala,70.0,70.0,69.2,66.6,61.3,60.5,56.0
,Tamil Nadu,303.6,312.7,324.5,318.3,308.9,291.4,282.4
,Pondy,7.6,8.2,8.4,8.3,7.8,7.9,6.5
ER,Bihar,89.3,95.7,97.7,104.5,106.1,105.8,109.9
,DVC,67.7,66.4,65.9,67.9,67.1,67.6,64.5
,Jharkhand,26.4,26.5,25.6,25.8,26.1,26.9,27.4
,Odisha,107.6,103.0,91.6,101.1,96.0,95.5,95.3
,West Bengal,181.7,180.8,183.8,194.7,188.9,190.0,182.7
,Sikkim,0.7,0.5,1.0,1.2,1.5,1.2,1.0
NER,Arunachal Pradesh,2.4,2.4,2.4,2.0,2.1,2.2,2.2
,Assam,24.5,27.3,28.4,32.0,33.6,33.0,30.4,
,Manipur,2.5,2.4,2.5,2.5,2.6,2.5,2.5,
,Meghalaya,5.1,5.3,5.7,5.3,5.6,5.7,5.6,
,Mizoram,1.7,1.7,1.8,1.7,1.6,1.5,1.8,
,Nagaland,2.1,2.3,2.3,2.1,2.5,2.3,2.3,
,Tripura,3.9,4.2,5.3,5.0,4.7,5.0,6.2,
