Region,States,06-06-2022,07-06-2022,08-06-2022,09-06-2022,10-06-2022,11-06-2022,12-06-2022
NR,Punjab,220.6,226.2,232.6,234.0,237.6,241.3,233.2
,Haryana,207.4,215.8,218.3,219.7,221.0,220.4,210.2
,Rajasthan,310.3,318.8,315.9,323.8,322.1,322.3,310.3
,Delhi,135.0,138.3,139.5,142.4,145.4,139.6,135.6
,UP,518.0,532.9,533.3,537.0,532.6,530.7,531.9
,Uttarakhand,50.1,51.9,52.9,52.2,51.9,51.1,49.5
,HP,34.1,35.6,36.1,36.2,36.2,35.5,32.4
,J&K,47.0,51.9,52.4,51.5,49.3,54.0,55.1
,Chandigarh,7.0,7.6,7.4,7.5,7.6,7.2,6.6
WR,Chhattisgarh,107.4,109.3,106.0,111.5,108.0,106.0,102.2
,Gujarat,443.6,446.8,443.9,452.1,450.8,445.3,403.3
,MP,263.6,263.9,264.6,264.1,261.6,249.9,229.2
,Maharashtra,577.7,591.5,589.4,543.4,546.7,520.2,489.0
,Goa,14.1,14.4,14.2,14.2,12.8,12.3,11.2
,DNHDDPDCL,27.9,28.4,28.3,28.6,28.5,28.5,26.5
,Essar steel,16.3,16.6,16.5,17.7,19.4,17.5,19.2
SR,Andhra Pradesh,184.4,201.8,214.3,223.5,225.1,221.2,219.8
,Telangana,180.6,188.5,192.2,188.1,196.9,190.1,179.4
,Karnataka,185.4,195.6,195.1,202.8,210.6,208.5,194.3
,Kerala,79.6,78.8,78.4,79.5,79.3,76.7,68.7
,Tamil Nadu,338.4,337.3,348.2,359.8,365.2,365.5,337.0
,Pondy,9.1,8.8,9.2,10.1,10.3,10.3,9.8
ER,Bihar,124.6,127.4,131.9,120.9,128.5,127.1,121.1
,DVC,76.2,74.6,76.8,76.4,74.5,74.6,75.2
,Jharkhand,33.2,33.2,31.4,32.5,32.5,33.4,33.8
,Odisha,125.8,126.5,128.5,140.0,136.2,129.6,124.8
,West Bengal,189.8,194.2,194.6,185.8,174.4,177.9,178.2
,Sikkim,1.6,1.6,1.6,1.5,1.5,1.6,1.1
NER,Arunachal Pradesh,2.4,2.5,2.6,2.6,2.3,2.3,2.6
Assam,33.7,37.8,38.2,35.8,36.1,36.3,32.1,
Manipur,2.7,2.7,2.7,2.7,2.7,2.6,2.7,
Meghalaya,5.1,5.6,5.4,5.4,5.6,5.2,4.9,
Mizoram,1.8,1.8,1.7,1.7,1.7,1.9,1.8,
Nagaland,2.6,2.4,2.5,2.5,2.4,2.8,2.8,
Tripura,5.4,5.2,5.2,4.9,5.0,5.2,4.5,
