Region,States,25-09-2023,26-09-2023,27-09-2023,28-09-2023,29-09-2023,30-09-2023,01-10-2023
NR,Punjab,202.0,233.2,239.1,244.2,256.4,263.2,239.0
,Haryana,194.3,210.9,213.5,210.0,209.6,208.9,186.2
,Rajasthan,281.6,287.6,289.8,288.5,289.7,291.4,287.2
,Delhi,118.1,122.4,120.5,112.9,114.7,111.6,102.9
,UP,468.8,490.4,495.5,499.9,505.1,493.2,468.0
,Uttarakhand,44.5,47.1,47.4,47.4,47.0,47.7,44.2
,HP,33.8,34.3,35.3,35.2,34.7,34.3,30.6
,J&K,43.1,47.9,45.6,46.5,46.4,48.4,48.0
,Chandigarh,5.6,5.8,5.7,5.4,5.7,5.4,4.9
,Railways_NR ISTS,3.2,3.2,3.2,3.2,3.4,3.7,3.6
WR,Chhattisgarh,98.6,100.5,102.5,104.3,106.2,102.5,101.5
,Gujarat,379.9,388.4,389.0,373.4,382.2,403.3,399.3
,MP,249.4,256.4,261.8,263.8,260.2,258.6,255.3
,Maharashtra,480.5,481.4,486.6,470.4,478.8,482.8,470.9
,Goa,13.1,13.8,13.1,13.8,13.5,13.0,11.8
,DNHDDPDCL,29.7,29.6,28.0,29.6,27.4,29.4,27.8
,AMNSIL,19.5,17.6,18.3,18.9,18.6,17.7,18.0
,BALCO,12.4,12.4,12.4,12.4,12.4,12.4,12.4
SR,Andhra Pradesh,208.8,214.0,213.8,218.5,210.5,208.7,204.4
,Telangana,220.5,230.9,239.0,239.5,235.2,230.0,239.7
,Karnataka,235.8,233.1,237.0,236.7,221.0,225.5,203.0
,Kerala,80.1,81.9,81.1,77.8,75.9,74.2,67.6
,Tamil Nadu,331.6,341.9,345.8,348.2,344.6,344.0,317.4
,Pondy,10.2,9.8,10.0,10.3,10.2,10.5,9.4
ER,Bihar,112.6,126.4,137.1,142.5,147.3,114.4,117.2
,DVC,75.2,76.7,77.9,74.3,74.7,73.3,66.7
,Jharkhand,32.7,34.1,33.2,32.7,34.4,30.0,28.4
,Odisha,121.5,122.7,124.0,124.1,126.3,119.9,119.5
,West Bengal,181.9,196.6,210.5,218.4,208.6,179.6,168.5
,Sikkim,1.3,1.4,1.4,1.4,1.4,1.3,1.0
,Railways_ER ISTS*,0.2,0.2,0.2,0.2,0.2,0.2,0.2
NER,Arunachal Pradesh,2.9,3.1,3.1,3.0,3.0,3.1,3.0
Assam,39.4,42.4,45.5,47.2,48.5,45.6,41.0,
Manipur,2.8,2.8,2.9,2.8,2.5,2.7,2.6,
Meghalaya,5.8,5.8,5.8,5.7,5.6,5.7,6.0,
Mizoram,1.8,1.8,1.8,1.8,1.8,1.8,1.6,
Nagaland,2.9,3.0,3.2,3.0,2.9,3.0,2.9,
Tripura,5.6,6.5,5.9,5.0,6.1,6.0,5.3,
ALL INDIA TOTAL,4351.5,4517.8,4586.4,4572.7,4572.2,4506.7,4316.8,
*Railways_ER ISTS added as an entity w.e.f 30.04.2023,,,,,,,,
