Region,States,25-03-2019,26-03-2019,27-03-2019,28-03-2019,29-03-2019,30-03-2019,31-03-2019
NR,Punjab,118.3,123.5,126.9,129.8,131.5,130.8,121.4
,Haryana,117.7,123.4,124.6,126.3,129.4,127.6,113.9
,Rajasthan,209.5,216.3,215.4,214.8,222.9,220.4,217.5
,Delhi,61.7,64.3,65.9,67.4,71.8,73.9,69.1
,UP,291.7,279.4,297.6,308.6,317.9,320.0,292.2
,Uttarakhand,35.2,35.2,35.8,24.0,36.9,36.8,34.1
,HP,26.9,26.2,26.7,25.5,25.6,25.1,23.1
,J&K,45.8,45.1,46.1,44.4,36.0,41.9,41.6
,Chandigarh,3.1,3.1,3.2,3.2,3.4,3.4,3.0
WR,Chhattisgarh,94.2,96.0,98.1,97.2,97.6,102.9,97.8
,Gujarat,351.5,355.6,357.6,364.6,366.5,366.4,350.5
,MP,199.3,200.8,203.1,204.8,205.8,208.4,202.5
,Maharashtra,471.3,484.0,489.6,487.7,483.3,484.0,462.0
,Goa,12.4,12.4,12.4,12.4,12.4,12.4,12.4
,DD,7.3,7.4,7.5,7.5,7.2,7.2,6.7
,DNH,18.3,18.2,18.4,18.5,18.3,18.3,17.7
,Essar steel,11.6,12.4,11.7,11.0,12.7,12.3,11.7
SR,Andhra Pradesh,197.7,197.6,198.1,198.8,199.6,200.4,196.7
,Telangana,223.9,229.2,226.8,225.6,227.8,229.1,219.1
,Karnataka,252.5,273.3,256.3,254.3,255.8,253.5,232.7
,Kerala,84.7,86.3,86.4,86.7,86.5,85.9,79.3
,Tamil Nadu,345.9,341.9,350.1,346.0,351.1,349.3,327.0
,Pondy,8.5,8.4,8.4,8.5,8.4,8.4,7.8
ER,Bihar,79.5,62.1,72.8,78.7,81.5,84.1,85.1
,DVC,67.1,64.7,67.6,68.9,69.3,69.0,68.2
,Jharkhand,24.7,23.1,23.9,23.8,23.8,23.8,24.0
,Odisha,87.1,98.4,98.7,90.5,90.8,91.3,83.1
,West Bengal,152.1,145.2,145.8,160.1,172.7,164.2,158.4
,Sikkim,1.3,1.5,1.5,1.4,1.3,1.3,0.8
NER,Arunachal Pradesh,2.0,2.2,2.0,2.1,2.3,2.3,1.8
Assam,24.8,23.2,22.7,24.6,25.8,25.6,15.2,
Manipur,2.1,2.3,2.4,2.5,2.4,2.5,2.0,
Meghalaya,5.7,5.5,5.6,5.7,6.0,5.6,5.4,
Mizoram,1.7,1.9,1.9,1.9,1.6,1.6,1.4,
Nagaland,2.7,2.7,2.1,2.2,2.1,2.3,1.8,
Tripura,3.9,3.8,3.8,3.9,4.1,4.2,3.8,
