Region,States,16-09-2024,17-09-2024,18-09-2024,19-09-2024,20-09-2024,21-09-2024,22-09-2024
NR,Punjab,312.6,310.8,296.8,266.6,264.4,296.8,300.3
,Haryana,204.5,217.7,209.7,199.7,214.2,229.1,223.7
,Rajasthan,296.2,303.2,300.5,299.2,297.5,317.7,325.9
,Delhi,107.1,114.2,107.8,103.0,111.2,115.1,117.8
,UP,463.7,416.5,377.9,421.8,464.1,492.9,508.7
,Uttarakhand,46.0,44.1,45.4,45.7,49.3,51.2,48.5
,HP,34.5,34.8,37.0,35.4,37.2,37.9,35.7
,J&K,53.9,54.7,55.5,51.4,53.1,53.9,53.7
,Chandigarh,5.6,6.1,6.0,5.9,6.2,6.4,6.2
,Railways_NR ISTS,4.2,4.0,4.0,4.0,4.0,4.2,4.3
WR,Chhattisgarh,116.6,101.5,109.8,121.2,130.8,131.8,125.1
,Gujarat,427.9,419.4,444.0,470.3,481.7,490.2,471.4
,MP,239.0,210.7,199.6,224.0,245.3,259.7,264.1
,Maharashtra,526.1,514.7,535.2,555.6,566.7,550.0,527.0
,Goa,13.4,13.7,14.0,14.3,14.6,15.1,13.4
,DNHDDPDCL,29.7,29.0,30.1,31.0,30.7,30.9,29.7
,AMNSIL,18.3,18.3,17.6,17.3,17.5,13.8,11.4
,BALCO,12.6,12.6,12.6,12.6,12.6,12.6,12.6
SR,Andhra Pradesh,238.4,242.6,245.0,246.1,242.6,231.9,225.8
,Telangana,286.7,289.5,296.5,303.8,299.5,251.3,231.8
,Karnataka,255.2,262.0,269.1,277.6,281.7,269.0,239.3
,Kerala,76.3,82.3,84.8,86.4,86.8,84.9,79.0
,Tamil Nadu,389.5,405.3,406.1,403.1,408.0,381.8,354.6
,Pondy,10.7,10.7,11.0,11.4,11.2,11.0,9.9
ER,Bihar,106.3,117.2,138.3,149.3,159.5,159.9,163.5
,DVC,58.2,60.4,66.7,71.2,73.2,73.8,73.6
,Jharkhand,24.6,28.4,38.3,41.9,43.4,45.2,45.5
,Odisha,106.1,116.2,121.2,129.7,131.3,130.8,124.6
,West Bengal,152.3,167.9,195.0,222.2,238.6,232.0,227.9
,Sikkim,1.2,1.3,1.3,1.3,1.5,1.3,1.0
,Railways_ER ISTS,0.0,0.1,0.1,0.1,0.1,0.1,0.2
NER,Arunachal Pradesh,3.0,3.2,4.6,3.4,3.6,3.4,3.5
Assam,47.7,49.6,51.3,54.5,55.8,55.1,52.2,
Manipur,2.9,2.7,2.0,3.2,3.2,2.4,2.8,
Meghalaya,4.6,4.2,4.5,4.7,4.7,4.4,4.3,
Mizoram,1.9,1.9,2.3,2.5,2.4,2.3,2.2,
Nagaland,3.2,2.9,3.5,3.3,3.3,3.3,3.2,
Tripura,5.9,6.0,6.5,6.8,7.3,5.4,5.8,
