Region,States,16-12-2019,17-12-2019,18-12-2019,19-12-2019,20-12-2019,21-12-2019,22-12-2019
NR,Punjab,103.0,105.0,109.4,107.5,114.0,114.7,111.3
,Haryana,114.3,119.2,120.7,122.4,125.4,124.1,115.8
,Rajasthan,217.9,222.5,223.2,227.8,234.8,233.4,227.9
,Delhi,67.6,70.2,70.2,73.2,74.8,70.7,70.0
,UP,243.5,253.5,263.3,266.5,271.7,267.8,266.1
,Uttarakhand,37.1,38.5,39.3,39.4,38.8,38.5,36.0
,HP,29.7,30.0,31.5,31.1,30.4,30.3,28.2
,J&K,48.8,48.9,50.2,48.1,50.9,48.0,50.6
,Chandigarh,4.2,4.2,4.4,4.5,4.4,4.3,3.9
WR,Chhattisgarh,72.7,75.8,76.2,76.8,77.9,77.0,79.7
,Gujarat,307.5,309.1,316.4,329.4,332.8,329.7,316.0
,MP,221.8,223.8,224.1,230.9,236.3,239.5,240.9
,Maharashtra,434.9,445.4,444.6,444.1,443.7,443.6,431.0
,Goa,12.5,12.7,12.4,11.5,11.5,12.7,11.9
,DD,6.9,7.3,7.4,4.9,6.4,7.3,7.0
,DNH,18.5,18.6,18.8,18.8,18.6,18.7,18.5
,Essar steel,5.2,6.3,5.8,6.0,5.4,7.2,7.5
SR,Andhra Pradesh,155.9,158.2,160.2,166.5,167.6,167.4,164.8
,Telangana,204.5,208.6,211.7,215.6,214.2,216.1,216.4
,Karnataka,195.5,198.9,196.4,202.9,204.9,202.6,192.6
,Kerala,68.7,67.1,69.8,71.2,71.7,70.0,64.7
,Tamil Nadu,255.2,266.2,270.6,274.3,281.8,268.8,254.8
,Pondy,6.8,7.0,7.1,7.1,7.1,6.9,6.3
ER,Bihar,64.1,65.4,71.0,67.3,71.7,71.5,73.4
,DVC,62.7,63.8,63.7,64.8,64.1,63.5,63.6
,Jharkhand,22.4,24.2,23.9,24.0,24.6,25.2,25.3
,Odisha,68.4,68.9,69.3,66.7,67.0,65.8,66.4
,West Bengal,109.9,112.9,111.2,112.4,109.4,112.6,104.1
,Sikkim,1.7,1.8,1.8,1.9,1.9,1.9,1.7
NER,Arunachal Pradesh,2.1,2.1,2.1,2.0,2.1,2.2,2.1
Assam,20.9,21.2,22.0,20.9,22.1,22.1,20.3,
Manipur,2.5,2.6,2.6,2.5,2.8,2.6,2.5,
Meghalaya,6.0,5.9,6.0,6.0,6.1,6.2,5.9,
Mizoram,1.8,1.8,1.8,1.6,1.9,1.9,1.9,
Nagaland,2.1,2.1,2.2,2.0,2.2,2.2,2.1,
Tripura,3.4,3.5,3.5,3.6,3.4,3.5,3.5,
