Region,States,06-09-2021,07-09-2021,08-09-2021,09-09-2021,10-09-2021,11-09-2021,12-09-2021
NR,Punjab,256.3,255.7,255.8,254.1,222.1,173.6,147.4
,Haryana,185.8,188.4,183.4,191.2,179.5,143.4,128.0
,Rajasthan,251.3,261.0,264.5,259.4,235.2,198.9,185.4
,Delhi,111.9,114.1,109.1,109.5,107.7,89.3,85.2
,UP,451.9,430.5,423.4,433.3,422.5,383.8,397.4
,Uttarakhand,43.9,43.8,43.7,44.6,42.6,42.1,38.6
,HP,33.8,33.2,32.5,31.4,32.4,30.6,27.5
,J&K,49.5,45.9,43.3,46.0,43.8,40.3,39.9
,Chandigarh,6.7,6.5,6.4,6.2,6.0,5.4,4.5
WR,Chhattisgarh,99.5,93.3,97.1,101.7,96.6,92.6,91.2
,Gujarat,335.2,333.7,319.1,305.6,298.0,297.5,285.8
,MP,227.7,226.1,223.0,215.1,206.8,207.7,210.2
,Maharashtra,445.8,421.8,418.9,410.4,398.8,416.9,414.5
,Goa,11.3,11.7,11.7,11.4,9.9,10.1,10.0
,DD,7.4,7.6,7.6,7.6,6.8,7.1,7.0
,DNH,19.3,19.7,19.9,19.8,18.4,19.0,19.3
,Essar steel,17.6,17.0,19.2,19.3,18.4,17.8,16.3
SR,Andhra Pradesh,165.7,168.6,176.9,186.6,186.6,183.6,187.6
,Telangana,147.0,136.3,150.1,168.2,182.0,186.0,192.8
,Karnataka,159.7,160.3,163.7,177.5,168.6,176.9,166.4
,Kerala,67.7,69.9,71.5,73.1,73.1,72.7,65.1
,Tamil Nadu,280.1,297.2,312.0,322.0,315.1,326.7,302.7
,Pondy,8.1,8.5,8.5,8.8,8.3,8.7,8.4
ER,Bihar,126.6,111.6,118.1,124.7,128.6,119.6,122.0
,DVC,67.4,65.9,66.2,68.3,69.5,68.2,65.7
,Jharkhand,29.5,27.7,29.0,30.7,32.7,28.8,28.0
,Odisha,115.5,113.5,117.6,116.6,117.4,109.9,94.8
,West Bengal,174.9,160.4,163.2,173.2,177.8,168.7,162.7
,Sikkim,1.4,1.4,1.5,1.5,1.6,1.4,1.1
NER,Arunachal Pradesh,2.1,2.5,2.2,2.3,2.4,2.4,2.4
Assam,36.5,34.1,37.1,39.2,39.6,39.8,40.6,
Manipur,2.8,2.8,2.7,2.6,2.3,2.5,2.7,
Meghalaya,5.7,5.6,5.6,5.7,5.8,5.5,5.4,
Mizoram,1.6,1.6,1.5,1.5,1.3,1.6,1.5,
Nagaland,2.8,2.8,2.4,2.4,2.6,2.6,2.5,
Tripura,4.6,5.2,5.3,4.9,5.4,5.1,5.4,
