Region,States,20-02-2017,21-02-2017,22-02-2017,23-02-2017,24-02-2017,25-02-2017,26-02-2017
NR,Punjab,110.9,114.5,119.1,114.8,114.9,112.8,113.8
,Haryana,118.5,121.7,124.8,125.6,126.7,125.2,117.1
,Rajasthan,204.4,210.7,215.5,212.9,208.4,210.5,204.8
,Delhi,60.1,61.2,61.1,59.9,46.4,56.3,52.8
,UP,275.2,280.9,280.5,265.6,256.4,266.6,271.8
,Uttarakhand,34.0,32.4,34.6,33.2,33.3,33.3,30.3
,HP,24.7,25.9,26.2,24.7,28.9,27.9,26.0
,J&K,40.6,43.2,43.2,42.6,50.9,42.5,42.9
,Chandigarh,3.3,3.3,3.3,3.3,3.1,3.1,2.9
WR,Chhattisgarh,80.1,81.2,82.4,83.3,80.6,80.9,81.4
,Gujarat,298.0,294.1,291.5,295.5,288.0,291.6,289.0
,MP,190.9,197.6,202.0,202.5,201.7,200.0,197.0
,Maharashtra,457.3,450.9,456.9,456.0,394.6,450.1,442.6
,Goa,9.9,10.1,10.0,10.3,10.0,9.5,9.1
,DD,6.9,7.1,7.2,7.2,5.6,6.4,6.7
,DNH,16.9,16.9,17.1,17.1,16.5,16.6,16.8
,Essar steel,8.3,8.8,9.0,9.8,9.8,9.7,9.6
SR,Andhra Pradesh,158.8,161.7,164.3,167.9,166.2,162.8,162.0
,Telangana,171.9,175.4,178.9,180.1,179.8,170.7,164.9
,Karnataka,211.5,213.8,217.7,219.9,221.6,209.0,199.0
,Kerala,66.8,68.9,70.8,71.1,68.8,69.2,65.3
,Tamil Nadu,287.9,299.0,295.8,296.4,293.6,290.2,280.8
,Pondy,6.2,6.4,6.5,6.8,7.0,6.7,6.1
ER,Bihar,61.4,61.0,60.3,55.9,62.9,61.2,60.4
,DVC,62.1,60.5,61.4,61.8,60.9,60.6,60.9
,Jharkhand,21.2,21.2,23.9,25.5,23.2,24.1,21.2
,Odisha,70.2,74.2,74.4,72.4,75.1,75.5,75.3
,West Bengal,119.2,122.2,125.7,127.3,122.3,119.5,112.6
,Sikkim,1.6,1.7,1.5,1.5,1.3,1.8,1.6
NER,Arunachal Pradesh,2.2,2.0,2.0,1.9,1.8,2.0,2.1
Assam,21.7,18.7,17.2,19.4,21.3,22.3,21.4,
Manipur,2.2,1.8,2.0,1.8,1.8,2.1,2.1,
Meghalaya,5.7,5.0,5.0,5.2,5.5,5.1,5.6,
Mizoram,1.4,1.3,1.4,1.4,1.3,1.3,1.3,
Nagaland,1.8,1.9,1.8,1.3,1.4,1.8,1.8,
Tripura,2.9,3.5,3.2,2.8,3.8,3.3,2.7,
