Region,States,09-09-2024,10-09-2024,11-09-2024,12-09-2024,13-09-2024,14-09-2024,15-09-2024
NR,Punjab,299.4,271.1,294.8,310.8,295.6,309.6,306.8
,Haryana,208.1,214.3,216.4,207.5,180.8,185.3,183.3
,Rajasthan,277.0,286.9,279.6,271.5,279.8,287.5,287.3
,Delhi,120.9,123.5,121.3,112.5,99.0,96.9,99.6
,UP,533.6,532.9,449.7,374.1,385.4,426.9,446.5
,Uttarakhand,51.7,51.5,51.7,45.8,38.3,40.3,40.0
,HP,35.7,34.7,36.6,37.1,36.6,35.6,31.8
,J&K,53.2,52.4,52.6,53.3,52.7,49.5,51.7
,Chandigarh,7.0,6.5,6.8,6.8,5.9,5.4,4.7
,Railways_NR ISTS,4.2,4.4,4.4,3.9,4.2,3.9,4.5
WR,Chhattisgarh,117.7,96.9,100.0,108.3,114.4,116.1,119.2
,Gujarat,392.5,401.3,395.6,403.8,411.2,413.1,404.7
,MP,258.5,245.4,205.4,198.3,218.9,230.7,235.6
,Maharashtra,518.7,531.5,530.9,512.5,518.3,520.6,508.3
,Goa,12.4,13.2,13.2,13.6,14.0,13.7,13.5
,DNHDDPDCL,29.4,30.3,30.2,30.6,30.3,30.4,29.3
,AMNSIL,18.1,17.4,16.2,17.7,17.8,17.9,18.5
,BALCO,12.6,12.6,12.6,12.6,12.6,12.6,12.7
SR,Andhra Pradesh,191.1,201.9,215.4,226.7,230.7,230.3,230.9
,Telangana,202.4,215.9,237.4,256.5,266.8,270.0,274.3
,Karnataka,210.1,218.7,224.5,232.9,252.1,248.6,229.6
,Kerala,81.9,83.6,84.1,84.9,85.7,80.8,72.5
,Tamil Nadu,355.8,371.1,387.1,387.9,388.2,397.0,362.2
,Pondy,10.3,10.7,10.7,11.1,11.4,11.5,10.7
ER,Bihar,158.0,156.7,156.7,155.0,164.3,130.2,125.7
,DVC,75.7,73.2,74.3,75.4,74.7,69.7,64.2
,Jharkhand,43.4,43.5,44.0,46.1,45.1,36.0,26.8
,Odisha,108.6,114.3,120.5,122.3,116.3,113.0,106.9
,West Bengal,223.5,227.6,231.7,238.0,221.2,168.6,143.8
,Sikkim,1.3,1.4,1.2,1.2,1.3,1.3,1.0
,Railways_ER ISTS,0.4,0.1,0.2,0.1,0.2,0.2,0.1
NER,Arunachal Pradesh,3.0,3.5,1.9,3.1,3.2,4.4,3.2
Assam,47.9,50.5,44.5,48.5,49.4,49.0,46.7,
Manipur,3.0,3.1,2.8,2.6,2.7,1.4,2.6,
Meghalaya,4.8,4.8,4.6,4.5,4.5,4.6,4.6,
Mizoram,2.2,2.3,2.0,2.2,2.2,2.2,2.1,
Nagaland,2.9,3.7,2.4,3.0,3.1,3.2,3.1,
Tripura,6.7,6.6,6.8,6.6,6.0,5.0,5.2,
