Region,States,10-12-2018,11-12-2018,12-12-2018,13-12-2018,14-12-2018,15-12-2018,16-12-2018
NR,Punjab,124.7,121.3,122.0,123.9,115.4,121.0,118.0
,Haryana,125.3,126.8,113.5,114.3,118.1,120.2,111.0
,Rajasthan,231.9,237.2,224.7,224.3,229.9,228.0,224.5
,Delhi,62.0,63.8,64.0,64.5,65.3,61.6,60.2
,UP,257.7,261.1,258.1,255.8,267.6,257.9,263.7
,Uttarakhand,36.1,37.4,37.7,38.2,38.2,37.4,35.2
,HP,28.3,28.1,29.1,28.8,29.3,29.0,26.7
,J&K,46.7,46.9,48.0,48.0,50.6,49.8,47.1
,Chandigarh,3.4,3.4,3.5,3.4,3.5,3.3,3.1
WR,Chhattisgarh,75.7,69.9,74.7,75.7,76.6,76.1,75.4
,Gujarat,324.4,328.6,323.2,318.5,314.9,317.7,306.4
,MP,251.5,252.1,248.3,248.9,250.2,250.3,245.9
,Maharashtra,429.5,426.2,429.4,421.5,413.0,412.4,400.8
,Goa,9.5,9.5,9.5,9.8,9.6,9.8,8.7
,DD,6.8,7.1,7.3,7.1,7.0,6.4,6.6
,DNH,17.3,17.5,17.5,17.3,16.6,16.9,16.5
,Essar steel,10.4,10.5,10.6,9.7,9.7,11.8,12.1
SR,Andhra Pradesh,173.5,173.4,174.9,172.4,170.2,166.9,154.3
,Telangana,169.3,174.1,171.2,172.9,166.9,171.8,166.8
,Karnataka,206.5,209.3,211.5,213.7,212.0,203.5,187.9
,Kerala,71.5,72.4,72.0,71.5,67.6,70.4,62.2
,Tamil Nadu,283.6,292.5,296.2,298.2,301.0,288.8,271.1
,Pondy,6.5,6.7,6.5,6.7,6.7,6.7,5.9
ER,Bihar,71.2,72.4,71.0,71.5,72.1,70.6,74.9
,DVC,63.9,63.9,62.6,63.7,62.0,63.4,63.6
,Jharkhand,23.1,23.1,22.7,21.7,24.7,24.1,21.8
,Odisha,72.3,72.3,75.4,76.9,69.9,75.9,77.5
,West Bengal,111.2,113.9,115.6,115.8,118.2,116.2,102.4
,Sikkim,1.5,1.5,1.7,1.5,1.5,1.5,1.3
NER,Arunachal Pradesh,2.2,2.1,2.1,2.1,2.1,2.3,2.5
,Assam,22.7,24.2,23.4,23.9,23.6,22.8,22.3,
,Manipur,2.8,2.7,2.6,2.6,2.6,2.8,2.5,
,Meghalaya,6.4,6.3,6.2,6.1,6.1,6.0,6.1,
,Mizoram,1.6,1.5,1.6,1.6,1.8,1.5,1.7,
,Nagaland,2.3,2.2,2.2,2.0,2.1,2.0,2.2,
,Tripura,3.3,3.7,3.8,3.8,3.8,3.4,3.6,
