Region,States,13-05-2019,14-05-2019,15-05-2019,16-05-2019,17-05-2019,18-05-2019,19-05-2019
NR,Punjab,156.3,151.4,153.8,151.1,137.9,136.9,134.9
,Haryana,152.5,152.1,150.7,151.4,143.5,137.8,141.2
,Rajasthan,215.5,212.5,221.5,211.8,192.2,194.9,211.2
,Delhi,110.5,106.0,102.7,101.8,100.9,88.4,89.8
,UP,399.9,405.6,401.4,404.7,394.2,364.1,400.3
,Uttarakhand,42.9,43.0,41.7,40.7,40.8,41.7,40.8
,HP,27.7,28.0,29.6,28.2,28.2,27.2,23.7
,J&K,46.6,46.5,45.9,46.0,46.1,45.9,46.8
,Chandigarh,5.1,4.8,4.8,4.6,4.7,4.4,3.9
WR,Chhattisgarh,91.9,90.3,87.4,90.4,94.1,91.0,91.8
,Gujarat,378.4,378.9,376.5,377.8,374.3,371.8,360.5
,MP,200.3,208.4,213.9,215.3,216.6,213.3,211.6
,Maharashtra,499.8,500.6,497.9,495.2,495.1,496.7,481.3
,Goa,11.5,11.5,11.5,11.5,11.5,11.5,11.5
,DD,7.1,7.4,7.4,7.2,7.3,7.5,7.0
,DNH,18.0,18.2,18.1,18.2,17.9,17.8,17.4
,Essar steel,4.8,4.5,4.2,4.3,5.9,6.8,7.7
SR,Andhra Pradesh,193.3,197.0,196.7,197.6,197.4,197.7,196.5
,Telangana,167.1,169.7,170.1,170.1,175.9,173.4,166.2
,Karnataka,219.6,223.6,225.7,225.0,222.2,220.9,211.5
,Kerala,85.3,85.1,84.6,83.4,83.6,81.5,78.2
,Tamil Nadu,341.5,344.4,339.4,343.8,348.3,335.7,320.9
,Pondy,9.0,8.9,9.4,9.2,9.2,9.0,8.3
ER,Bihar,104.2,100.3,100.2,99.5,103.1,103.6,106.3
,DVC,66.8,65.7,66.5,67.2,67.6,68.4,67.2
,Jharkhand,26.5,23.7,25.5,26.3,28.9,28.6,27.8
,Odisha,91.0,81.6,81.0,82.2,90.0,94.9,92.6
,West Bengal,174.5,157.1,166.7,184.1,192.9,192.9,172.0
,Sikkim,1.1,1.2,1.1,0.9,1.1,1.1,1.0
NER,Arunachal Pradesh,1.8,2.1,2.1,2.2,2.3,2.2,2.1
Assam,19.0,21.5,23.8,24.9,24.8,24.5,25.3,
Manipur,2.1,2.4,2.4,2.2,2.3,2.5,2.4,
Meghalaya,4.7,5.1,5.1,5.3,5.0,5.3,5.1,
Mizoram,1.7,1.9,1.7,1.8,1.7,1.7,1.6,
Nagaland,1.8,1.9,2.2,1.9,2.1,2.0,2.0,
Tripura,4.6,4.0,4.2,4.4,4.4,4.2,4.0,
