Region,States,16-08-2021,17-08-2021,18-08-2021,19-08-2021,20-08-2021,21-08-2021,22-08-2021
NR,Punjab,298.7,300.4,303.0,300.9,298.3,284.2,207.3
,Haryana,231.7,245.1,251.1,252.2,229.2,173.6,152.5
,Rajasthan,285.3,298.6,308.0,310.8,300.4,280.7,245.4
,Delhi,124.5,133.9,134.6,135.0,116.3,101.4,95.0
,UP,474.9,494.8,500.8,481.4,395.9,360.3,385.6
,Uttarakhand,43.5,45.6,46.1,45.8,42.1,41.2,37.2
,HP,31.5,33.8,35.4,33.7,33.7,32.6,26.1
,J&K,45.0,49.1,49.5,50.6,49.2,47.2,44.6
,Chandigarh,5.9,6.4,6.8,6.9,6.0,5.1,4.6
WR,Chhattisgarh,107.9,106.5,99.5,99.2,98.1,99.5,94.3
,Gujarat,409.9,432.0,415.1,408.5,398.6,383.5,321.1
,MP,240.1,234.2,218.9,211.5,205.3,205.2,206.7
,Maharashtra,493.3,474.8,448.6,438.1,438.7,433.0,411.8
,Goa,12.3,12.8,12.7,12.4,12.5,12.3,11.5
,DD,6.2,7.5,7.3,7.1,7.3,6.5,6.1
,DNH,18.3,19.9,19.3,19.8,19.7,19.8,18.2
,Essar steel,17.8,17.9,17.8,19.5,18.4,17.5,18.1
SR,Andhra Pradesh,185.2,179.8,188.7,195.5,195.9,187.9,182.4
,Telangana,184.3,173.5,174.1,186.9,199.7,200.4,192.5
,Karnataka,195.7,191.7,188.3,191.9,195.2,192.5,169.6
,Kerala,69.1,71.2,70.7,69.7,67.9,63.1,63.3
,Tamil Nadu,321.6,329.1,322.8,328.0,330.2,310.9,283.9
,Pondy,6.8,7.9,8.5,8.7,8.3,7.6,6.9
ER,Bihar,122.4,119.9,123.7,121.0,120.7,123.0,123.7
,DVC,68.1,68.8,67.3,67.6,67.9,67.6,65.1
,Jharkhand,28.7,27.8,28.3,29.4,28.5,28.8,29.0
,Odisha,107.3,108.1,110.3,110.9,103.7,106.1,108.9
,West Bengal,178.6,176.9,169.3,163.9,159.9,164.1,165.5
,Sikkim,1.4,1.4,1.5,1.4,1.4,1.2,1.2
NER,Arunachal Pradesh,2.5,2.4,2.4,2.3,2.2,2.3,2.3
Assam,35.5,35.6,36.6,36.9,36.1,37.6,35.0,
Manipur,2.8,2.6,2.6,2.7,2.7,2.7,2.8,
Meghalaya,5.8,6.0,5.9,5.9,5.9,5.8,5.8,
Mizoram,1.6,1.5,1.6,1.6,1.6,1.7,1.6,
Nagaland,2.6,2.6,2.5,2.5,2.4,2.5,2.5,
Tripura,5.0,4.9,4.6,4.5,4.9,4.9,5.0,
