Region,States,25-12-2017,26-12-2017,27-12-2017,28-12-2017,29-12-2017,30-12-2017,31-12-2017
NR,Punjab,103.3,109.1,108.8,107.8,107.6,108.7,103.6
,Haryana,123.2,125.2,125.2,123.2,124.1,123.3,112.6
,Rajasthan,209.6,217.4,214.3,214.7,212.4,209.9,204.3
,Delhi,61.9,64.5,65.6,65.5,65.8,62.1,60.1
,UP,282.1,291.8,290.3,291.6,287.9,281.9,274.0
,Uttarakhand,34.7,36.0,36.3,35.9,36.2,35.7,34.1
,HP,27.4,27.3,28.1,27.3,27.8,27.3,26.0
,J&K,44.0,46.0,49.5,46.0,45.5,45.7,46.1
,Chandigarh,3.1,3.4,3.4,3.4,3.5,3.3,3.0
WR,Chhattisgarh,72.9,74.9,73.2,72.5,73.8,72.6,71.8
,Gujarat,306.3,308.5,301.4,310.0,296.4,306.7,293.4
,MP,230.3,231.2,228.9,229.7,229.7,226.9,222.4
,Maharashtra,402.6,413.1,411.6,406.8,403.6,403.6,388.9
,Goa,9.4,8.6,9.2,9.0,8.4,9.0,9.2
,DD,7.0,7.0,7.2,7.1,7.1,7.1,6.4
,DNH,17.2,17.2,17.6,17.6,17.4,17.5,16.7
,Essar steel,9.5,9.5,7.1,6.9,8.9,7.1,7.3
SR,Andhra Pradesh,160.5,159.4,163.0,161.4,163.2,164.2,161.2
,Telangana,160.9,164.4,166.2,165.2,179.6,191.8,187.6
,Karnataka,196.3,200.7,203.1,201.4,205.7,203.8,193.5
,Kerala,58.9,65.6,66.7,65.5,63.8,63.2,58.7
,Tamil Nadu,272.9,288.4,290.5,289.6,293.7,288.1,275.7
,Pondy,6.0,6.5,6.6,6.2,6.3,6.3,5.6
ER,Bihar,67.5,67.1,65.1,65.0,65.2,63.4,69.8
,DVC,66.2,68.2,66.8,68.5,67.5,66.9,66.4
,Jharkhand,23.8,22.4,24.0,23.7,24.0,24.1,22.8
,Odisha,73.0,69.1,75.8,76.8,75.6,71.1,68.3
,West Bengal,91.4,93.0,93.4,89.2,88.8,90.0,85.2
,Sikkim,1.6,1.7,1.8,1.7,1.5,1.4,1.4
NER,Arunachal Pradesh,2.3,2.3,2.2,2.0,2.2,2.1,2.0
Assam,22.4,23.1,22.8,22.8,22.7,22.1,21.7,
Manipur,2.7,2.7,2.7,2.7,2.7,2.6,2.7,
Meghalaya,6.2,5.5,6.3,6.2,6.3,5.8,6.2,
Mizoram,1.7,1.7,1.7,1.8,1.8,1.9,1.8,
Nagaland,2.0,2.1,2.1,2.1,2.4,2.5,2.2,
Tripura,3.8,3.3,3.1,3.6,3.5,3.9,3.2,
