Region,States,30-12-2019,31-12-2019,01-01-2020,02-01-2020,03-01-2020,04-01-2020,05-01-2020
NR,Punjab,119.9,121.9,118.8,121.0,121.4,118.0,107.5
,Haryana,130.3,133.5,128.2,127.5,132.6,132.1,121.4
,Rajasthan,234.1,240.2,239.8,239.1,240.4,241.9,237.2
,Delhi,85.8,85.5,83.5,79.2,76.6,71.1,69.0
,UP,313.9,311.8,320.7,299.0,286.8,294.2,289.4
,Uttarakhand,40.7,39.3,38.1,39.2,39.2,40.1,37.0
,HP,30.0,30.1,30.1,30.2,31.0,30.1,29.2
,J&K,52.5,54.1,53.2,51.5,53.2,53.3,51.2
,Chandigarh,5.0,4.9,4.8,4.3,4.3,4.0,3.8
WR,Chhattisgarh,78.7,78.8,74.8,69.0,68.1,73.1,74.2
,Gujarat,319.5,316.7,301.9,313.2,320.7,319.4,307.9
,MP,253.0,253.6,239.3,228.2,227.4,230.3,228.8
,Maharashtra,428.6,419.6,395.8,411.1,408.6,408.1,398.2
,Goa,12.8,13.7,12.6,13.0,12.9,12.7,10.9
,DD,7.0,6.9,5.8,6.4,7.2,7.2,6.5
,DNH,18.6,18.2,16.7,17.6,18.6,18.3,18.1
,Essar steel,5.7,5.1,5.5,5.5,5.3,5.7,5.6
SR,Andhra Pradesh,164.6,170.1,165.2,167.4,171.2,166.4,160.8
,Telangana,204.2,204.5,201.2,201.7,194.9,191.9,190.8
,Karnataka,206.3,212.2,205.3,212.4,217.5,217.4,201.0
,Kerala,72.7,73.6,73.4,75.4,75.4,74.9,68.2
,Tamil Nadu,268.3,285.2,270.3,286.8,298.3,294.2,279.2
,Pondy,6.3,6.5,6.4,6.6,7.2,7.0,6.5
ER,Bihar,82.3,82.0,82.9,77.0,76.4,75.3,76.2
,DVC,63.4,64.3,64.6,62.8,61.4,63.2,62.5
,Jharkhand,24.8,25.6,26.3,23.0,22.6,23.9,23.3
,Odisha,70.2,67.9,66.3,65.8,62.9,64.0,63.6
,West Bengal,108.2,110.2,106.8,107.0,106.4,109.3,102.9
,Sikkim,2.0,1.9,1.7,2.0,2.0,1.5,1.6
NER,Arunachal Pradesh,2.1,2.2,2.2,2.2,2.2,2.2,2.3
Assam,21.7,23.4,21.7,22.5,21.7,21.4,20.7,
Manipur,2.7,2.4,2.4,2.7,2.7,2.5,2.6,
Meghalaya,6.1,6.5,6.3,5.7,6.2,6.1,6.2,
Mizoram,1.9,1.8,1.7,1.8,1.9,1.8,1.8,
Nagaland,2.2,2.2,2.2,2.3,2.3,2.3,2.1,
Tripura,3.4,3.6,3.5,3.5,3.3,3.3,3.3,
