Region,States,05-06-2023,06-06-2023,07-06-2023,08-06-2023,09-06-2023,10-06-2023,11-06-2023
NR,Punjab,178.9,177.3,174.2,188.5,208.8,204.2,175.2
,Haryana,177.6,179.8,189.1,200.2,208.3,199.6,182.2
,Rajasthan,253.2,251.0,264.5,287.8,295.8,309.3,304.0
,Delhi,110.0,113.7,116.1,121.2,126.4,126.2,119.1
,UP,494.5,503.9,519.4,527.8,535.9,542.4,531.5
,Uttarakhand,47.4,47.9,48.8,50.2,51.7,52.8,48.6
,HP,29.1,29.5,30.4,31.8,32.6,31.7,27.7
,J&K,51.7,51.5,46.8,50.5,50.1,49.4,50.7
,Chandigarh,5.5,5.3,5.5,5.7,6.1,6.2,5.5
,Railways_NR ISTS,4.0,3.9,3.9,3.9,4.1,4.0,3.9
WR,Chhattisgarh,104.6,105.9,107.2,111.1,111.7,111.2,109.2
,Gujarat,430.8,440.5,450.2,460.0,462.3,455.5,416.5
,MP,251.7,256.0,253.8,253.7,251.2,257.6,253.0
,Maharashtra,559.5,597.6,604.1,601.2,626.3,614.4,585.6
,Goa,16.0,16.2,16.4,17.1,16.0,14.5,13.5
,DNHDDPDCL,28.9,29.8,29.8,29.7,29.5,29.8,28.6
,AMNSIL,18.8,17.1,17.0,17.2,17.1,17.6,18.7
,BALCO,12.4,12.3,12.3,12.4,12.4,12.4,12.4
SR,Andhra Pradesh,235.0,244.4,245.6,242.1,249.8,244.6,241.6
,Telangana,193.3,203.4,204.5,203.2,204.5,197.1,188.4
,Karnataka,257.9,262.0,263.3,264.8,256.1,238.5,221.5
,Kerala,92.1,91.3,87.4,82.2,80.5,77.8,72.7
,Tamil Nadu,378.2,371.5,353.9,380.9,389.0,382.7,352.4
,Pondy,10.0,9.6,10.1,10.6,11.1,11.0,10.4
ER,Bihar,144.2,145.1,146.2,148.5,145.7,146.0,144.3
,DVC,75.7,76.2,76.6,75.9,78.1,79.2,78.0
,Jharkhand,36.6,36.4,37.3,38.2,37.3,37.7,37.6
,Odisha,124.5,129.3,133.8,132.1,133.1,136.6,122.7
,West Bengal,232.4,237.6,238.4,243.1,218.9,198.9,205.8
,Sikkim,2.0,1.5,1.4,1.5,1.5,1.5,1.1
,Railways_ER ISTS*,0.2,0.0,0.1,0.2,0.2,0.1,0.1
NER,Arunachal Pradesh,2.9,2.9,3.1,2.9,2.9,2.9,2.5
Assam,43.2,46.3,47.6,47.4,40.7,38.6,33.3,
Manipur,2.6,2.3,2.1,2.2,2.3,2.3,2.2,
Meghalaya,4.7,4.4,4.7,4.5,4.7,4.9,5.6,
Mizoram,1.8,1.8,1.9,1.9,1.8,1.6,1.8,
Nagaland,2.8,3.0,3.0,3.0,2.9,2.8,2.6,
Tripura,6.6,7.0,7.0,5.8,5.4,4.9,4.5,
ALL INDIA TOTAL,4621.5,4715.1,4757.0,4860.6,4912.9,4848.4,4614.7,
*Railways_ER ISTS added as an entity w.e.f 30.04.2023,,,,,,,,
