Region,States,28-01-2019,29-01-2019,30-01-2019,31-01-2019,01-02-2019,02-02-2019,03-02-2019
NR,Punjab,104.6,109.7,112.8,110.7,109.5,106.7,101.5
,Haryana,118.9,125.6,129.1,126.4,125.1,127.3,118.2
,Rajasthan,232.8,236.7,237.0,235.2,236.6,234.3,232.0
,Delhi,71.8,71.7,72.7,71.6,71.3,69.2,67.0
,UP,261.4,264.7,272.5,272.5,268.0,270.0,264.3
,Uttarakhand,38.5,38.6,40.2,40.5,35.7,39.6,36.6
,HP,29.6,30.2,31.5,30.9,30.4,29.8,27.4
,J&K,48.5,48.9,49.4,47.3,42.9,49.4,48.9
,Chandigarh,3.8,3.8,4.0,3.9,3.9,3.6,3.3
WR,Chhattisgarh,73.7,75.1,76.1,78.4,78.8,78.1,79.0
,Gujarat,317.3,322.3,321.8,326.9,322.6,319.9,312.3
,MP,228.3,233.3,235.5,237.0,237.1,238.5,235.3
,Maharashtra,394.1,399.5,405.3,403.4,399.3,403.5,392.4
,Goa,9.8,11.5,11.5,11.5,11.5,11.5,11.9
,DD,6.9,5.5,7.0,7.0,7.0,7.1,6.7
,DNH,17.9,18.2,18.1,18.1,17.6,17.9,17.8
,Essar steel,11.2,10.4,11.0,10.8,11.0,10.1,10.5
SR,Andhra Pradesh,149.2,148.1,151.5,150.5,159.5,160.8,159.1
,Telangana,141.7,157.0,162.6,166.8,167.8,169.7,172.1
,Karnataka,205.3,204.5,211.1,213.0,217.6,212.9,200.4
,Kerala,68.8,70.1,70.9,70.8,70.6,70.2,64.3
,Tamil Nadu,295.0,297.2,304.7,301.5,302.2,294.6,282.4
,Pondy,7.1,7.3,7.2,7.2,7.1,6.6,6.5
ER,Bihar,72.2,72.6,74.7,73.6,73.3,74.1,74.0
,DVC,66.5,66.3,64.5,64.8,63.9,64.4,63.8
,Jharkhand,21.6,23.9,24.3,25.0,24.8,24.4,23.4
,Odisha,82.3,80.3,76.4,75.6,73.5,74.4,73.3
,West Bengal,124.4,125.4,126.8,128.6,132.4,127.1,119.8
,Sikkim,1.3,1.5,1.6,1.5,1.5,1.4,1.2
NER,Arunachal Pradesh,2.2,2.1,2.2,2.2,2.2,2.2,2.2
Assam,23.9,23.6,23.7,23.5,23.8,23.9,22.6,
Manipur,2.8,2.5,2.9,2.9,2.7,2.8,2.9,
Meghalaya,6.3,6.3,5.9,6.2,6.3,6.2,6.2,
Mizoram,1.9,1.8,1.9,1.9,1.8,1.9,2.0,
Nagaland,2.1,2.2,2.1,2.2,2.2,2.2,2.2,
Tripura,3.9,3.6,3.7,3.7,3.8,4.3,3.6,
