Region,States,09-01-2017,10-01-2017,11-01-2017,12-01-2017,13-01-2017,14-01-2017,15-01-2017
NR,Punjab,93.9,97.5,98.6,101.7,99.2,99.5,95.7
,Haryana,110.0,117.8,119.7,121.2,121.8,119.2,108.0
,Rajasthan,208.6,208.9,207.7,203.4,217.0,208.2,206.0
,Delhi,61.5,63.3,63.7,65.3,67.5,64.2,60.3
,UP,267.8,269.1,277.8,284.9,288.2,288.8,286.4
,Uttarakhand,32.1,35.2,34.1,33.9,34.9,33.2,33.9
,HP,23.2,25.7,26.2,25.7,26.0,25.8,24.6
,J&K,43.1,44.4,44.6,43.8,49.0,48.4,47.7
,Chandigarh,3.6,3.7,3.9,3.9,3.9,3.8,3.5
WR,Chhattisgarh,72.2,66.4,70.7,70.4,71.8,71.1,71.1
,Gujarat,275.4,274.6,273.9,272.4,268.8,213.8,213.8
,MP,207.5,200.3,207.6,207.3,208.1,207.5,207.5
,Maharashtra,408.3,407.9,406.8,410.6,400.3,397.4,389.1
,Goa,8.3,8.9,8.5,8.5,8.5,8.6,7.7
,DD,6.4,6.5,6.6,6.3,6.5,5.7,5.8
,DNH,16.4,16.6,16.5,16.5,16.5,15.4,15.7
,Essar steel,7.8,7.6,8.0,8.3,9.3,9.0,8.7
SR,Andhra Pradesh,150.0,153.8,143.5,152.8,146.2,141.3,134.3
,Telangana,156.1,157.7,159.3,158.0,159.2,145.1,140.8
,Karnataka,198.0,199.1,201.1,203.2,201.2,189.9,178.7
,Kerala,63.6,64.2,63.6,63.9,64.1,63.2,57.8
,Tamil Nadu,279.7,287.3,295.4,292.2,285.9,244.5,223.9
,Pondy,6.1,6.2,6.3,6.2,6.1,5.2,4.6
ER,Bihar,61.7,59.2,61.3,62.7,61.6,62.7,63.7
,DVC,60.8,56.9,62.2,62.7,68.2,61.7,61.8
,Jharkhand,22.1,19.6,21.8,22.9,21.1,23.2,24.3
,Odisha,67.8,70.9,69.8,70.9,70.7,69.5,66.7
,West Bengal,102.7,107.8,103.3,103.6,104.0,104.3,98.8
,Sikkim,1.8,2.1,2.0,2.0,1.7,1.5,1.9
NER,Arunachal Pradesh,2.0,2.3,2.1,1.9,2.1,2.1,2.1
Assam,21.2,21.5,21.8,23.2,22.2,21.6,21.2,
Manipur,2.2,2.5,2.2,2.4,2.3,2.3,2.3,
Meghalaya,4.4,5.0,4.9,4.8,4.8,4.8,4.8,
Mizoram,1.3,1.6,1.5,1.5,1.5,1.5,1.4,
Nagaland,1.9,2.1,2.1,2.2,2.2,2.2,2.2,
Tripura,3.3,3.7,3.0,3.1,3.3,3.2,3.1,
